 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	Sjavarhiti (degC)	
09:50 15.12.2019 	 3,66 	 3,75 	 5 	 7 	 336 	 992 	 0,1 	 2,5 	  
09:40 15.12.2019 	 3,75 	 3,82 	 5 	 7 	 339 	 991 	 -0,1 	 2,5 	  
09:30 15.12.2019 	 3,84 	 3,91 	 4 	 7 	 348 	 992 	 0,2 	 2,5 	  
09:20 15.12.2019 	 3,91 	 4,01 	 3 	 5 	 350 	 992 	 0,3 	 2,5 	  
09:10 15.12.2019 	 3,97 	 4,05 	 3 	 4 	 4 	 992 	 0,5 	 2,5 	  
09:00 15.12.2019 	 4,03 	 4,09 	 3 	 5 	 3 	 992 	 0,8 	 2,5 	  
08:50 15.12.2019 	 4,07 	 4,1 	 3 	 5 	 4 	 992 	 0,4 	 2,5 	  
08:40 15.12.2019 	 4,1 	 4,15 	 4 	 5 	 10 	 991 	 0,4 	 2,5 	  
08:30 15.12.2019 	 4,12 	 4,2 	 4 	 6 	 5 	 991 	 0,2 	 2,5 	  
08:20 15.12.2019 	 4,13 	 4,2 	 5 	 6 	 9 	 991 	 -0,1 	 2,5 	  
08:10 15.12.2019 	 4,13 	 4,2 	 5 	 6 	 12 	 991 	 -0,1 	 2,5 	  
08:00 15.12.2019 	 4,11 	 4,21 	 4 	 6 	 21 	 991 	 0,1 	 2,5 	  
07:50 15.12.2019 	 4,09 	 4,18 	 3 	 4 	 30 	 991 	 -0 	 2,5 	  
07:40 15.12.2019 	 4,05 	 4,14 	 3 	 4 	 30 	 990 	 -0,2 	 2,6 	  
07:30 15.12.2019 	 4 	 4,13 	 3 	 3 	 23 	 991 	 0 	 2,5 	  
07:20 15.12.2019 	 3,94 	 4,07 	 2 	 3 	 6 	 991 	 0,1 	 2,5 	  
07:10 15.12.2019 	 3,87 	 4,01 	 2 	 3 	 357 	 991 	 -0,1 	 2,5 	  
07:00 15.12.2019 	 3,79 	 3,93 	 2 	 3 	 356 	 990 	 -0,1 	 2,5 	  
06:50 15.12.2019 	 3,69 	 3,88 	 2 	 3 	 360 	 990 	 -0,1 	 2,5 	  
06:40 15.12.2019 	 3,59 	 3,77 	 2 	 3 	 353 	 989 	 -0,1 	 2,5 	  
06:30 15.12.2019 	 3,48 	 3,67 	 2 	 3 	 352 	 990 	 -0 	 2,5 	  
06:20 15.12.2019 	 3,36 	 3,52 	 2 	 2 	 7 	 990 	 0,1 	 2,5 	  
06:10 15.12.2019 	 3,24 	 3,42 	 2 	 3 	 28 	 990 	 0,2 	 2,5 	  
06:00 15.12.2019 	 3,11 	 3,24 	 2 	 3 	 33 	 990 	 0,2 	 2,5 	  
05:50 15.12.2019 	 2,97 	 3,1 	 2 	 3 	 48 	 990 	 0,2 	 2,5 	  
05:40 15.12.2019 	 2,82 	 2,96 	 2 	 4 	 39 	 990 	 0,1 	 2,5 	  
05:30 15.12.2019 	 2,67 	 2,8 	 3 	 4 	 11 	 990 	 0,2 	 2,5 	  
05:20 15.12.2019 	 2,52 	 2,63 	 3 	 4 	 2 	 991 	 -0,1 	 2,5 	  
05:10 15.12.2019 	 2,37 	 2,47 	 2 	 5 	 333 	 990 	 -0,4 	 2,5 	  
05:00 15.12.2019 	 2,22 	 2,35 	 1 	 2 	 340 	 990 	 -0,6 	 2,5 	  
04:50 15.12.2019 	 2,06 	 2,23 	 1 	 2 	 356 	 990 	 -0,3 	 2,5 	  
04:40 15.12.2019 	 1,91 	 2,05 	 1 	 2 	 33 	 990 	 -0,1 	 2,6 	  
04:30 15.12.2019 	 1,76 	 1,89 	 1 	 2 	 37 	 990 	 -0,3 	 2,5 	  
04:20 15.12.2019 	 1,62 	 1,75 	 2 	 4 	 42 	 991 	 -0,2 	 2,5 	  
04:10 15.12.2019 	 1,47 	 1,65 	 3 	 5 	 13 	 991 	 -0,3 	 2,5 	  
04:00 15.12.2019 	 1,34 	 1,5 	 3 	 5 	 5 	 990 	 -0,5 	 2,6 	  
03:50 15.12.2019 	 1,21 	 1,36 	 2 	 4 	 351 	 990 	 -0,7 	 2,6 	  
03:40 15.12.2019 	 1,09 	 1,25 	 2 	 5 	 341 	 990 	 -1,2 	 2,5 	  
03:30 15.12.2019 	 0,98 	 1,15 	 4 	 5 	 347 	 991 	 -1 	 2,5 	  
03:20 15.12.2019 	 0,88 	 1,02 	 4 	 5 	 331 	 991 	 -1,4 	 2,6 	  
03:10 15.12.2019 	 0,79 	 0,93 	 4 	 6 	 348 	 991 	 -0,9 	 2,6 	  
03:00 15.12.2019 	 0,71 	 0,85 	 3 	 5 	 345 	 990 	 -0,8 	 2,5 	  
02:50 15.12.2019 	 0,64 	 0,79 	 5 	 8 	 347 	 990 	 -0,9 	 2,5 	  
02:40 15.12.2019 	 0,59 	 0,75 	 3 	 6 	 341 	 991 	 -1,2 	 2,5 	  
02:30 15.12.2019 	 0,55 	 0,7 	 3 	 4 	 330 	 991 	 -1,4 	 2,5 	  
02:20 15.12.2019 	 0,52 	 0,69 	 3 	 4 	 327 	 991 	 -1,7 	 2,5 	  
02:10 15.12.2019 	 0,51 	 0,66 	 4 	 5 	 322 	 991 	 -1,8 	 2,4 	  
02:00 15.12.2019 	 0,51 	 0,66 	 4 	 6 	 334 	 991 	 -1,7 	 2,4 	  
01:50 15.12.2019 	 0,52 	 0,69 	 5 	 8 	 336 	 991 	 -1,6 	 2,4 	  
01:40 15.12.2019 	 0,55 	 0,72 	 7 	 10 	 338 	 991 	 -1,6 	 2,4 	  
01:30 15.12.2019 	 0,59 	 0,77 	 7 	 10 	 338 	 991 	 -1,6 	 2,4 	  
01:20 15.12.2019 	 0,64 	 0,8 	 7 	 10 	 341 	 991 	 -1,7 	 2,4 	  
01:10 15.12.2019 	 0,7 	 0,86 	 7 	 11 	 340 	 991 	 -1,7 	 2,4 	  
01:00 15.12.2019 	 0,78 	 0,92 	 6 	 10 	 343 	 991 	 -1,8 	 2,3 	  
00:50 15.12.2019 	 0,87 	 1 	 6 	 10 	 345 	 991 	 -1,7 	 2,4 	  
00:40 15.12.2019 	 0,96 	 1,1 	 6 	 9 	 344 	 991 	 -1,7 	 2,4 	  
00:30 15.12.2019 	 1,07 	 1,2 	 6 	 9 	 345 	 991 	 -1,7 	 2,4 	  
00:20 15.12.2019 	 1,18 	 1,37 	 6 	 9 	 345 	 991 	 -1,8 	 2,4 	  
00:10 15.12.2019 	 1,3 	 1,44 	 6 	 9 	 350 	 991 	 -1,7 	 2,4 	  
00:00 15.12.2019 	 1,42 	 1,56 	 5 	 9 	 2 	 991 	 -1,7 	 2,4 	  
23:50 14.12.2019 	 1,55 	 1,67 	 6 	 9 	 9 	 991 	 -1,6 	 2,4 	  
23:40 14.12.2019 	 1,68 	 1,82 	 6 	 9 	 359 	 991 	 -2 	 2,4 	  
23:30 14.12.2019 	 1,82 	 1,95 	 6 	 9 	 3 	 991 	 -1,9 	 2,4 	  
23:20 14.12.2019 	 1,96 	 2,11 	 6 	 9 	 2 	 992 	 -1,9 	 2,5 	  
23:10 14.12.2019 	 2,1 	 2,23 	 7 	 9 	 10 	 991 	 -2 	 2,5 	  
23:00 14.12.2019 	 2,23 	 2,39 	 7 	 9 	 12 	 991 	 -1,9 	 2,5 	  
22:50 14.12.2019 	 2,37 	 2,55 	 7 	 9 	 10 	 991 	 -1,8 	 2,5 	  
22:40 14.12.2019 	 2,5 	 2,69 	 6 	 8 	 6 	 990 	 -2,2 	 2,5 	  
22:30 14.12.2019 	 2,63 	 2,82 	 7 	 10 	 5 	 991 	 -2,5 	 2,5 	  
22:20 14.12.2019 	 2,76 	 2,9 	 7 	 9 	 11 	 991 	 -2,5 	 2,4 	  
22:10 14.12.2019 	 2,88 	 3,05 	 8 	 10 	 9 	 991 	 -2,6 	 2,5 	  
22:00 14.12.2019 	 2,99 	 3,19 	 6 	 9 	 2 	 991 	 -2,6 	 2,5 	  
21:50 14.12.2019 	 3,1 	 3,33 	 6 	 8 	 5 	 991 	 -2,5 	 2,4 	  
21:40 14.12.2019 	 3,21 	 3,4 	 6 	 9 	 8 	 990 	 -2,5 	 2,4 	  
21:30 14.12.2019 	 3,3 	 3,5 	 5 	 8 	 358 	 991 	 -2,6 	 2,4 	  
21:20 14.12.2019 	 3,39 	 3,6 	 5 	 8 	 1 	 991 	 -2,8 	 2,4 	  
21:10 14.12.2019 	 3,47 	 3,63 	 6 	 9 	 357 	 991 	 -2,8 	 2,3 	  
21:00 14.12.2019 	 3,54 	 3,73 	 7 	 10 	 349 	 991 	 -2,9 	 2,3 	  
20:50 14.12.2019 	 3,6 	 3,77 	 7 	 11 	 355 	 990 	 -2,9 	 2,2 	  
20:40 14.12.2019 	 3,65 	 3,82 	 9 	 11 	 9 	 990 	 -2,8 	 2,3 	  
20:30 14.12.2019 	 3,69 	 3,83 	 9 	 12 	 11 	 991 	 -2,5 	 2,3 	  
20:20 14.12.2019 	 3,72 	 3,86 	 8 	 12 	 4 	 991 	 -2,7 	 2,5 	  
20:10 14.12.2019 	 3,74 	 3,89 	 7 	 10 	 3 	 991 	 -2,9 	 2,6 	  
20:00 14.12.2019 	 3,75 	 3,9 	 6 	 10 	 2 	 991 	 -3 	 2,6 	  
19:50 14.12.2019 	 3,75 	 3,89 	 5 	 8 	 7 	 990 	 -2,8 	 2,6 	  
19:40 14.12.2019 	 3,73 	 3,87 	 4 	 6 	 24 	 990 	 -3,1 	 2,6 	  
19:30 14.12.2019 	 3,71 	 3,87 	 2 	 3 	 44 	 990 	 -5,1 	 2,6 	  
19:20 14.12.2019 	 3,68 	 3,84 	 1 	 4 	 16 	 990 	 -4,4 	 2,6 	  
19:10 14.12.2019 	 3,63 	 3,81 	 0 	 1 	 338 	 990 	 -5,3 	 2,6 	  
19:00 14.12.2019 	 3,58 	 3,73 	 1 	 1 	 304 	 990 	 -6 	 2,6 	  
18:50 14.12.2019 	 3,51 	 3,66 	 0 	 1 	 220 	 989 	 -5,7 	 2,6 	  
18:40 14.12.2019 	 3,44 	 3,61 	 1 	 1 	 314 	 989 	 -5,5 	 2,7 	  
18:30 14.12.2019 	 3,35 	 3,52 	 0 	 1 	 126 	 990 	 -5,8 	 2,7 	  
18:20 14.12.2019 	 3,26 	 3,45 	 0 	 1 	 82 	 990 	 -6,4 	 2,7 	  
18:10 14.12.2019 	 3,15 	 3,36 	 1 	 2 	 155 	 990 	 -6,2 	 2,7 	  
18:00 14.12.2019 	 3,04 	 3,25 	 1 	 2 	 165 	 989 	 -6,4 	 2,7 	  
17:50 14.12.2019 	 2,93 	 3,1 	 1 	 1 	 122 	 989 	 -5,7 	 2,7 	  
17:40 14.12.2019 	 2,8 	 2,96 	 1 	 1 	 158 	 989 	 -5,8 	 2,7 	  
17:30 14.12.2019 	 2,67 	 2,84 	 1 	 1 	 105 	 990 	 -5,7 	 2,7 	  
17:20 14.12.2019 	 2,54 	 2,72 	 0 	 1 	 61 	 990 	 -6,4 	 2,7 	  
17:10 14.12.2019 	 2,4 	 2,59 	 1 	 2 	 128 	 989 	 -6 	 2,7 	  
17:00 14.12.2019 	 2,26 	 2,42 	 1 	 2 	 62 	 988 	 -5,5 	 2,7 	  
16:50 14.12.2019 	 2,12 	 2,28 	 1 	 2 	 36 	 988 	 -5,4 	 2,7 	  
16:40 14.12.2019 	 1,98 	 2,12 	 0 	 1 	 35 	 989 	 -5,7 	 2,8 	  
16:30 14.12.2019 	 1,84 	 1,97 	 1 	 1 	 10 	 989 	 -6,1 	 2,7 	  
16:20 14.12.2019 	 1,7 	 1,82 	 1 	 2 	 111 	 989 	 -5,6 	 2,7 	  
16:10 14.12.2019 	 1,57 	 1,67 	 2 	 2 	 112 	 989 	 -5,8 	 2,7 	  
16:00 14.12.2019 	 1,43 	 1,57 	 2 	 3 	 113 	 988 	 -5,7 	 2,7 	  
15:50 14.12.2019 	 1,31 	 1,49 	 2 	 3 	 129 	 988 	 -5,7 	 2,7 	  
15:40 14.12.2019 	 1,18 	 1,39 	 2 	 3 	 146 	 989 	 -5,8 	 2,7 	  
15:30 14.12.2019 	 1,07 	 1,26 	 1 	 3 	 193 	 989 	 -5,8 	 2,7 	  
15:20 14.12.2019 	 0,96 	 1,2 	 3 	 3 	 174 	 988 	 -5,8 	 2,7 	  
15:10 14.12.2019 	 0,87 	 1,1 	 2 	 4 	 175 	 988 	 -6,1 	 2,6 	  
15:00 14.12.2019 	 0,78 	 1,03 	 2 	 3 	 194 	 988 	 -6,3 	 2,7 	  
14:50 14.12.2019 	 0,7 	 0,98 	 2 	 3 	 190 	 987 	 -6,1 	 2,7 	  
14:40 14.12.2019 	 0,64 	 0,91 	 2 	 3 	 185 	 988 	 -6,1 	 2,6 	  
14:30 14.12.2019 	 0,58 	 0,86 	 1 	 2 	 140 	 988 	 -5,3 	 2,6 	  
14:20 14.12.2019 	 0,54 	 0,79 	 0 	 1 	 144 	 988 	 -5,3 	 2,6 	  
14:10 14.12.2019 	 0,52 	 0,76 	 1 	 2 	 125 	 988 	 -5,4 	 2,6 	  
14:00 14.12.2019 	 0,5 	 0,75 	 1 	 2 	 106 	 987 	 -5,3 	 2,6 	  
13:50 14.12.2019 	 0,5 	 0,72 	 1 	 2 	 107 	 987 	 -5,3 	 2,5 	  
13:40 14.12.2019 	 0,52 	 0,74 	 2 	 3 	 118 	 988 	 -5,5 	 2,6 	  
13:30 14.12.2019 	 0,54 	 0,75 	 2 	 4 	 122 	 988 	 -5,6 	 2,6 	  
13:20 14.12.2019 	 0,59 	 0,81 	 2 	 3 	 107 	 988 	 -5,4 	 2,6 	  
13:10 14.12.2019 	 0,64 	 0,86 	 2 	 3 	 122 	 988 	 -5,7 	 2,6 	  
13:00 14.12.2019 	 0,71 	 0,92 	 2 	 3 	 115 	 988 	 -5,6 	 2,6 	  
12:50 14.12.2019 	 0,78 	 1,01 	 2 	 4 	 106 	 987 	 -5,6 	 2,5 	  
12:40 14.12.2019 	 0,88 	 1,12 	 2 	 4 	 114 	 988 	 -5,7 	 2,6 	  
12:30 14.12.2019 	 0,98 	 1,2 	 3 	 4 	 93 	 988 	 -5,4 	 2,7 	  
12:20 14.12.2019 	 1,09 	 1,31 	 2 	 4 	 100 	 988 	 -5,3 	 2,7 	  
12:10 14.12.2019 	 1,21 	 1,41 	 2 	 4 	 104 	 988 	 -5,5 	 2,7 	  
12:00 14.12.2019 	 1,33 	 1,56 	 2 	 4 	 106 	 987 	 -5,5 	 2,7 	  
11:50 14.12.2019 	 1,47 	 1,68 	 2 	 4 	 100 	 987 	 -5,5 	 2,7 	  
11:40 14.12.2019 	 1,61 	 1,81 	 2 	 4 	 106 	 987 	 -5,6 	 2,6 	  
11:30 14.12.2019 	 1,75 	 1,96 	 3 	 5 	 93 	 987 	 -5,5 	 2,6 	  
11:20 14.12.2019 	 1,9 	 2,08 	 4 	 6 	 91 	 987 	 -5,5 	 2,6 	  
11:10 14.12.2019 	 2,05 	 2,22 	 4 	 5 	 84 	 987 	 -5,4 	 2,6 	  
11:00 14.12.2019 	 2,2 	 2,36 	 4 	 5 	 78 	 987 	 -5,4 	 2,6 	  
10:50 14.12.2019 	 2,35 	 2,51 	 3 	 5 	 67 	 987 	 -5,5 	 2,6 	  
10:40 14.12.2019 	 2,5 	 2,67 	 3 	 5 	 88 	 987 	 -5,2 	 2,6 	  
10:30 14.12.2019 	 2,65 	 2,81 	 3 	 5 	 95 	 987 	 -5,4 	 2,6 	  
10:20 14.12.2019 	 2,79 	 3 	 3 	 5 	 79 	 987 	 -5 	 2,7 	  
10:10 14.12.2019 	 2,94 	 3,11 	 3 	 5 	 82 	 987 	 -5,1 	 2,7 	  
10:00 14.12.2019 	 3,07 	 3,27 	 3 	 5 	 94 	 987 	 -5,4 	 2,6 	  
09:50 14.12.2019 	 3,21 	 3,38 	 4 	 6 	 79 	 987 	 -4,9 	 2,6 	  
09:40 14.12.2019 	 3,33 	 3,52 	 4 	 6 	 83 	 987 	 -5,2 	 2,6 	  
09:30 14.12.2019 	 3,45 	 3,66 	 4 	 6 	 78 	 987 	 -4,9 	 2,6 	  
09:20 14.12.2019 	 3,57 	 3,78 	 4 	 7 	 83 	 987 	 -4,8 	 2,6 	  
09:10 14.12.2019 	 3,67 	 3,91 	 5 	 7 	 84 	 987 	 -4,9 	 2,6 	  
09:00 14.12.2019 	 3,77 	 3,99 	 4 	 6 	 81 	 986 	 -4,9 	 2,6 	  
08:50 14.12.2019 	 3,85 	 4,08 	 4 	 6 	 86 	 986 	 -5,1 	 2,6 	  
08:40 14.12.2019 	 3,93 	 4,15 	 4 	 6 	 87 	 986 	 -5,1 	 2,6 	  
08:30 14.12.2019 	 4 	 4,23 	 5 	 7 	 80 	 986 	 -5,2 	 2,7 	  
08:20 14.12.2019 	 4,05 	 4,26 	 5 	 7 	 72 	 986 	 -5,2 	 2,7 	  
08:10 14.12.2019 	 4,1 	 4,31 	 4 	 6 	 78 	 986 	 -4,9 	 2,6 	  
08:00 14.12.2019 	 4,13 	 4,35 	 4 	 6 	 82 	 986 	 -4,8 	 2,7 	  
07:50 14.12.2019 	 4,16 	 4,36 	 5 	 8 	 93 	 986 	 -5 	 2,7 	  
07:40 14.12.2019 	 4,17 	 4,38 	 4 	 7 	 96 	 986 	 -5 	 2,7 	  
07:30 14.12.2019 	 4,17 	 4,37 	 4 	 7 	 97 	 986 	 -5,5 	 2,7 	  
07:20 14.12.2019 	 4,16 	 4,34 	 5 	 8 	 95 	 986 	 -5,3 	 2,7 	  
07:10 14.12.2019 	 4,13 	 4,36 	 5 	 9 	 93 	 986 	 -5,3 	 2,7 	  
07:00 14.12.2019 	 4,09 	 4,31 	 6 	 10 	 90 	 986 	 -5,1 	 2,7 	  
06:50 14.12.2019 	 4,04 	 4,29 	 6 	 10 	 92 	 986 	 -5,1 	 2,7 	  
06:40 14.12.2019 	 3,98 	 4,26 	 6 	 9 	 96 	 986 	 -5,2 	 2,7 	  
06:30 14.12.2019 	 3,91 	 4,18 	 6 	 9 	 87 	 986 	 -5,3 	 2,7 	  
06:20 14.12.2019 	 3,83 	 4,13 	 5 	 8 	 83 	 986 	 -5,6 	 2,7 	  
06:10 14.12.2019 	 3,74 	 4,01 	 5 	 9 	 82 	 986 	 -5,8 	 2,7 	  
06:00 14.12.2019 	 3,63 	 3,9 	 5 	 9 	 81 	 986 	 -5,7 	 2,7 	  
05:50 14.12.2019 	 3,52 	 3,78 	 5 	 9 	 89 	 986 	 -5,8 	 2,7 	  
05:40 14.12.2019 	 3,4 	 3,64 	 6 	 9 	 85 	 986 	 -5,7 	 2,7 	  
05:30 14.12.2019 	 3,27 	 3,52 	 5 	 9 	 85 	 986 	 -5,5 	 2,7 	  
05:20 14.12.2019 	 3,13 	 3,36 	 6 	 10 	 83 	 986 	 -5,6 	 2,6 	  
05:10 14.12.2019 	 2,99 	 3,2 	 6 	 9 	 83 	 986 	 -5,6 	 2,6 	  
05:00 14.12.2019 	 2,84 	 3,04 	 6 	 10 	 83 	 986 	 -5,4 	 2,6 	  
04:50 14.12.2019 	 2,69 	 2,87 	 6 	 9 	 82 	 986 	 -5,3 	 2,6 	  
04:40 14.12.2019 	 2,54 	 2,73 	 6 	 9 	 85 	 986 	 -5,3 	 2,7 	  
04:30 14.12.2019 	 2,38 	 2,6 	 5 	 9 	 91 	 986 	 -5,1 	 2,7 	  
04:20 14.12.2019 	 2,22 	 2,45 	 7 	 9 	 82 	 986 	 -5 	 2,7 	  
04:10 14.12.2019 	 2,07 	 2,28 	 6 	 9 	 85 	 986 	 -5,3 	 2,7 	  
04:00 14.12.2019 	 1,91 	 2,12 	 6 	 8 	 81 	 986 	 -5,1 	 2,7 	  
03:50 14.12.2019 	 1,76 	 1,96 	 5 	 8 	 80 	 985 	 -5 	 2,7 	  
03:40 14.12.2019 	 1,61 	 1,82 	 5 	 8 	 81 	 986 	 -4,9 	 2,8 	  
03:30 14.12.2019 	 1,46 	 1,71 	 5 	 7 	 78 	 985 	 -5 	 2,8 	  
03:20 14.12.2019 	 1,32 	 1,58 	 5 	 8 	 85 	 985 	 -5 	 2,8 	  
03:10 14.12.2019 	 1,19 	 1,44 	 4 	 7 	 89 	 985 	 -5,1 	 2,8 	  
03:00 14.12.2019 	 1,07 	 1,33 	 4 	 7 	 88 	 985 	 -5,1 	 2,8 	  
02:50 14.12.2019 	 0,96 	 1,19 	 4 	 6 	 89 	 985 	 -5,2 	 2,8 	  
02:40 14.12.2019 	 0,85 	 1,08 	 4 	 7 	 85 	 985 	 -5,1 	 2,7 	  
02:30 14.12.2019 	 0,76 	 0,99 	 5 	 8 	 89 	 986 	 -5,2 	 2,7 	  
02:20 14.12.2019 	 0,68 	 0,93 	 5 	 8 	 87 	 986 	 -5,1 	 2,7 	  
02:10 14.12.2019 	 0,61 	 0,83 	 6 	 9 	 86 	 986 	 -5,2 	 2,7 	  
02:00 14.12.2019 	 0,55 	 0,79 	 6 	 9 	 83 	 986 	 -5 	 2,8 	  
01:50 14.12.2019 	 0,51 	 0,71 	 6 	 9 	 73 	 986 	 -4,9 	 2,9 	  
01:40 14.12.2019 	 0,48 	 0,7 	 6 	 9 	 70 	 986 	 -4,7 	 2,9 	  
01:30 14.12.2019 	 0,47 	 0,66 	 5 	 8 	 75 	 986 	 -4,6 	 2,9 	  
01:20 14.12.2019 	 0,47 	 0,66 	 5 	 8 	 84 	 986 	 -4,8 	 2,8 	  
01:10 14.12.2019 	 0,48 	 0,66 	 5 	 8 	 92 	 986 	 -4,9 	 2,8 	  
01:00 14.12.2019 	 0,51 	 0,69 	 5 	 8 	 92 	 985 	 -5 	 2,8 	  
00:50 14.12.2019 	 0,55 	 0,75 	 5 	 8 	 93 	 985 	 -4,8 	 2,8 	  
00:40 14.12.2019 	 0,6 	 0,79 	 6 	 9 	 84 	 986 	 -4,9 	 2,8 	  
00:30 14.12.2019 	 0,67 	 0,84 	 5 	 9 	 94 	 986 	 -4,9 	 2,9 	  
00:20 14.12.2019 	 0,75 	 0,92 	 6 	 9 	 88 	 985 	 -4,8 	 2,8 	  
00:10 14.12.2019 	 0,83 	 1,01 	 6 	 10 	 88 	 986 	 -4,8 	 2,8 	  
00:00 14.12.2019 	 0,93 	 1,07 	 7 	 11 	 85 	 985 	 -4,7 	 2,8 	  
23:50 13.12.2019 	 1,04 	 1,18 	 6 	 10 	 80 	 986 	 -4,5 	 2,9 	  
23:40 13.12.2019 	 1,15 	 1,31 	 6 	 10 	 81 	 986 	 -4,6 	 2,9 	  
23:30 13.12.2019 	 1,28 	 1,47 	 6 	 9 	 76 	 986 	 -4,5 	 2,9 	  
23:20 13.12.2019 	 1,4 	 1,6 	 7 	 10 	 80 	 986 	 -4,4 	 2,9 	  
23:10 13.12.2019 	 1,54 	 1,72 	 6 	 10 	 78 	 986 	 -4,3 	 2,9 	  
23:00 13.12.2019 	 1,67 	 1,86 	 6 	 9 	 84 	 986 	 -4,3 	 2,9 	  
22:50 13.12.2019 	 1,81 	 1,98 	 6 	 9 	 85 	 986 	 -4,5 	 2,9 	  
22:40 13.12.2019 	 1,95 	 2,11 	 6 	 10 	 83 	 986 	 -4,2 	 2,8 	  
22:30 13.12.2019 	 2,09 	 2,25 	 6 	 9 	 82 	 986 	 -4,1 	 2,8 	  
22:20 13.12.2019 	 2,23 	 2,43 	 6 	 9 	 88 	 986 	 -4,2 	 2,8 	  
22:10 13.12.2019 	 2,37 	 2,56 	 6 	 10 	 87 	 986 	 -4,4 	 2,8 	  
22:00 13.12.2019 	 2,5 	 2,7 	 6 	 9 	 81 	 986 	 -4,2 	 2,8 	  
21:50 13.12.2019 	 2,64 	 2,8 	 6 	 10 	 84 	 986 	 -4,3 	 2,8 	  
21:40 13.12.2019 	 2,76 	 2,95 	 5 	 9 	 86 	 986 	 -4,3 	 2,8 	  
21:30 13.12.2019 	 2,89 	 3,08 	 5 	 8 	 87 	 986 	 -4,3 	 2,8 	  
21:20 13.12.2019 	 3,01 	 3,2 	 6 	 10 	 85 	 986 	 -4,4 	 2,8 	  
21:10 13.12.2019 	 3,12 	 3,35 	 6 	 9 	 85 	 986 	 -4,3 	 2,8 	  
21:00 13.12.2019 	 3,22 	 3,47 	 6 	 9 	 86 	 986 	 -4,4 	 2,8 	  
20:50 13.12.2019 	 3,32 	 3,53 	 6 	 9 	 89 	 986 	 -4,4 	 2,9 	  
20:40 13.12.2019 	 3,41 	 3,6 	 6 	 9 	 87 	 986 	 -4,3 	 2,9 	  
20:30 13.12.2019 	 3,49 	 3,68 	 6 	 10 	 90 	 986 	 -4,2 	 2,8 	  
20:20 13.12.2019 	 3,56 	 3,75 	 7 	 10 	 93 	 986 	 -4,2 	 2,8 	  
20:10 13.12.2019 	 3,62 	 3,81 	 7 	 10 	 91 	 986 	 -4,1 	 2,8 	  
20:00 13.12.2019 	 3,68 	 3,86 	 7 	 11 	 95 	 986 	 -4,1 	 2,8 	  
19:50 13.12.2019 	 3,72 	 3,91 	 6 	 10 	 91 	 986 	 -4 	 2,8 	  
19:40 13.12.2019 	 3,75 	 3,95 	 6 	 10 	 90 	 986 	 -3,9 	 2,9 	  
19:30 13.12.2019 	 3,77 	 3,94 	 7 	 10 	 91 	 986 	 -3,9 	 2,8 	  
19:20 13.12.2019 	 3,78 	 3,93 	 7 	 11 	 92 	 986 	 -3,9 	 2,9 	  
19:10 13.12.2019 	 3,78 	 3,95 	 7 	 10 	 91 	 986 	 -3,9 	 2,9 	  
19:00 13.12.2019 	 3,77 	 3,94 	 6 	 10 	 94 	 985 	 -4 	 2,9 	  
18:50 13.12.2019 	 3,75 	 3,91 	 8 	 11 	 94 	 986 	 -3,8 	 2,9 	  
18:40 13.12.2019 	 3,71 	 3,89 	 8 	 11 	 94 	 986 	 -3,9 	 3 	  
18:30 13.12.2019 	 3,67 	 3,84 	 7 	 11 	 94 	 986 	 -4 	 3 	  
18:20 13.12.2019 	 3,61 	 3,78 	 6 	 11 	 97 	 985 	 -4 	 3 	  
18:10 13.12.2019 	 3,54 	 3,71 	 8 	 11 	 95 	 985 	 -3,9 	 3 	  
18:00 13.12.2019 	 3,47 	 3,62 	 7 	 11 	 95 	 985 	 -4 	 3 	  
17:50 13.12.2019 	 3,38 	 3,55 	 6 	 10 	 92 	 985 	 -4,2 	 3 	  
17:40 13.12.2019 	 3,28 	 3,48 	 6 	 9 	 89 	 985 	 -4,1 	 2,9 	  
17:30 13.12.2019 	 3,18 	 3,38 	 6 	 10 	 91 	 985 	 -4,2 	 2,9 	  
17:20 13.12.2019 	 3,07 	 3,26 	 6 	 10 	 88 	 985 	 -4 	 2,9 	  
17:10 13.12.2019 	 2,95 	 3,15 	 5 	 8 	 86 	 985 	 -3,8 	 2,9 	  
17:00 13.12.2019 	 2,82 	 2,97 	 5 	 8 	 82 	 985 	 -3,8 	 2,9 	  
16:50 13.12.2019 	 2,69 	 2,82 	 5 	 8 	 86 	 985 	 -3,9 	 2,9 	  
16:40 13.12.2019 	 2,56 	 2,65 	 6 	 11 	 89 	 985 	 -3,8 	 2,9 	  
16:30 13.12.2019 	 2,42 	 2,52 	 6 	 10 	 85 	 985 	 -3,7 	 2,9 	  
16:20 13.12.2019 	 2,28 	 2,41 	 6 	 9 	 82 	 985 	 -3,7 	 2,9 	  
16:10 13.12.2019 	 2,14 	 2,28 	 6 	 9 	 71 	 985 	 -3,5 	 2,9 	  
16:00 13.12.2019 	 1,99 	 2,1 	 7 	 10 	 64 	 986 	 -3,4 	 2,9 	  
15:50 13.12.2019 	 1,85 	 1,97 	 6 	 10 	 66 	 986 	 -3,5 	 3 	  
15:40 13.12.2019 	 1,71 	 1,83 	 7 	 11 	 69 	 985 	 -3,7 	 3 	  
