Time [yyyy/MM/dd HH:mm:ss],Mjoeyrarhofn: water level (waterlevel) at Mjoeyrarhofn_ FlowFM [m]
2019/12/24 21:00:00,-0.49973
2019/12/24 21:05:00,-0.48176
2019/12/24 21:10:00,-0.46286
2019/12/24 21:15:00,-0.44289
2019/12/24 21:20:00,-0.42192
2019/12/24 21:25:00,-0.4
2019/12/24 21:30:00,-0.37701
2019/12/24 21:35:00,-0.35283
2019/12/24 21:40:00,-0.32747
2019/12/24 21:45:00,-0.30115
2019/12/24 21:50:00,-0.27415
2019/12/24 21:55:00,-0.24656
2019/12/24 22:00:00,-0.21853
2019/12/24 22:05:00,-0.19025
2019/12/24 22:10:00,-0.1618
2019/12/24 22:15:00,-0.13311
2019/12/24 22:20:00,-0.10431
2019/12/24 22:25:00,-0.075601
2019/12/24 22:30:00,-0.04693
2019/12/24 22:35:00,-0.018089
2019/12/24 22:40:00,0.01082
2019/12/24 22:45:00,0.039492
2019/12/24 22:50:00,0.067824
2019/12/24 22:55:00,0.096069
2019/12/24 23:00:00,0.12449
2019/12/24 23:05:00,0.15307
2019/12/24 23:10:00,0.18162
2019/12/24 23:15:00,0.21011
2019/12/24 23:20:00,0.23861
2019/12/24 23:25:00,0.26711
2019/12/24 23:30:00,0.2954
2019/12/24 23:35:00,0.32326
2019/12/24 23:40:00,0.35058
2019/12/24 23:45:00,0.37723
2019/12/24 23:50:00,0.40298
2019/12/24 23:55:00,0.4278
2019/12/25 00:00:00,0.45171
2019/12/25 00:05:00,0.47453
2019/12/25 00:10:00,0.49616
2019/12/25 00:15:00,0.51689
2019/12/25 00:20:00,0.53706
2019/12/25 00:25:00,0.55661
2019/12/25 00:30:00,0.57547
2019/12/25 00:35:00,0.59381
2019/12/25 00:40:00,0.61173
2019/12/25 00:45:00,0.62902
2019/12/25 00:50:00,0.64551
2019/12/25 00:55:00,0.66119
2019/12/25 01:00:00,0.67594
2019/12/25 01:05:00,0.68962
2019/12/25 01:10:00,0.70228
2019/12/25 01:15:00,0.71376
2019/12/25 01:20:00,0.72374
2019/12/25 01:25:00,0.73223
2019/12/25 01:30:00,0.73932
2019/12/25 01:35:00,0.74471
2019/12/25 01:40:00,0.74821
2019/12/25 01:45:00,0.75026
2019/12/25 01:50:00,0.7514
2019/12/25 01:55:00,0.75148
2019/12/25 02:00:00,0.75043
2019/12/25 02:05:00,0.74883
2019/12/25 02:10:00,0.74709
2019/12/25 02:15:00,0.74473
2019/12/25 02:20:00,0.7413
2019/12/25 02:25:00,0.73694
2019/12/25 02:30:00,0.73168
2019/12/25 02:35:00,0.72512
2019/12/25 02:40:00,0.71703
2019/12/25 02:45:00,0.70749
2019/12/25 02:50:00,0.69656
2019/12/25 02:55:00,0.68434
2019/12/25 03:00:00,0.67089
2019/12/25 03:05:00,0.65614
2019/12/25 03:10:00,0.64021
2019/12/25 03:15:00,0.62353
2019/12/25 03:20:00,0.60614
2019/12/25 03:25:00,0.58785
2019/12/25 03:30:00,0.56877
2019/12/25 03:35:00,0.54923
2019/12/25 03:40:00,0.52916
2019/12/25 03:45:00,0.50821
2019/12/25 03:50:00,0.48638
2019/12/25 03:55:00,0.46374
2019/12/25 04:00:00,0.44024
2019/12/25 04:05:00,0.41601
2019/12/25 04:10:00,0.39132
2019/12/25 04:15:00,0.36607
2019/12/25 04:20:00,0.34007
2019/12/25 04:25:00,0.31363
2019/12/25 04:30:00,0.28704
2019/12/25 04:35:00,0.26018
2019/12/25 04:40:00,0.23291
2019/12/25 04:45:00,0.20539
2019/12/25 04:50:00,0.17782
2019/12/25 04:55:00,0.15021
2019/12/25 05:00:00,0.12255
2019/12/25 05:05:00,0.09477
2019/12/25 05:10:00,0.06679
2019/12/25 05:15:00,0.0386
2019/12/25 05:20:00,0.01039
2019/12/25 05:25:00,-0.017648
2019/12/25 05:30:00,-0.045494
2019/12/25 05:35:00,-0.073105
2019/12/25 05:40:00,-0.1004
2019/12/25 05:45:00,-0.12743
2019/12/25 05:50:00,-0.1542
2019/12/25 05:55:00,-0.18046
2019/12/25 06:00:00,-0.2061
2019/12/25 06:05:00,-0.23134
2019/12/25 06:10:00,-0.25639
2019/12/25 06:15:00,-0.28107
2019/12/25 06:20:00,-0.30506
2019/12/25 06:25:00,-0.32841
2019/12/25 06:30:00,-0.35139
2019/12/25 06:35:00,-0.37393
2019/12/25 06:40:00,-0.3957
2019/12/25 06:45:00,-0.41646
2019/12/25 06:50:00,-0.43619
2019/12/25 06:55:00,-0.45496
2019/12/25 07:00:00,-0.4728
2019/12/25 07:05:00,-0.48959
2019/12/25 07:10:00,-0.50516
2019/12/25 07:15:00,-0.51959
2019/12/25 07:20:00,-0.53317
2019/12/25 07:25:00,-0.54587
2019/12/25 07:30:00,-0.55741
2019/12/25 07:35:00,-0.56785
2019/12/25 07:40:00,-0.57749
2019/12/25 07:45:00,-0.5862
2019/12/25 07:50:00,-0.59368
2019/12/25 07:55:00,-0.60003
2019/12/25 08:00:00,-0.60541
2019/12/25 08:05:00,-0.60959
2019/12/25 08:10:00,-0.61253
2019/12/25 08:15:00,-0.61433
2019/12/25 08:20:00,-0.61482
2019/12/25 08:25:00,-0.61383
2019/12/25 08:30:00,-0.61158
2019/12/25 08:35:00,-0.60819
2019/12/25 08:40:00,-0.60356
2019/12/25 08:45:00,-0.59762
2019/12/25 08:50:00,-0.59057
2019/12/25 08:55:00,-0.58256
2019/12/25 09:00:00,-0.57359
2019/12/25 09:05:00,-0.56371
2019/12/25 09:10:00,-0.55305
2019/12/25 09:15:00,-0.54162
2019/12/25 09:20:00,-0.52933
2019/12/25 09:25:00,-0.51611
2019/12/25 09:30:00,-0.50199
2019/12/25 09:35:00,-0.48695
2019/12/25 09:40:00,-0.47083
2019/12/25 09:45:00,-0.45358
2019/12/25 09:50:00,-0.43534
2019/12/25 09:55:00,-0.4162
2019/12/25 10:00:00,-0.39609
2019/12/25 10:05:00,-0.37506
2019/12/25 10:10:00,-0.35317
2019/12/25 10:15:00,-0.33046
2019/12/25 10:20:00,-0.30709
2019/12/25 10:25:00,-0.28325
2019/12/25 10:30:00,-0.25897
2019/12/25 10:35:00,-0.23409
2019/12/25 10:40:00,-0.2088
2019/12/25 10:45:00,-0.18341
2019/12/25 10:50:00,-0.15789
2019/12/25 10:55:00,-0.1321
2019/12/25 11:00:00,-0.10652
2019/12/25 11:05:00,-0.081585
2019/12/25 11:10:00,-0.056892
2019/12/25 11:15:00,-0.032853
2019/12/25 11:20:00,-0.0090868
2019/12/25 11:25:00,0.018024
2019/12/25 11:30:00,0.045285
2019/12/25 11:35:00,0.066067
2019/12/25 11:40:00,0.086854
2019/12/25 11:45:00,0.11467
2019/12/25 11:50:00,0.14173
2019/12/25 11:55:00,0.16086
2019/12/25 12:00:00,0.18119
2019/12/25 12:05:00,0.20729
2019/12/25 12:10:00,0.23175
2019/12/25 12:15:00,0.25128
2019/12/25 12:20:00,0.27144
2019/12/25 12:25:00,0.29349
2019/12/25 12:30:00,0.31369
2019/12/25 12:35:00,0.33205
2019/12/25 12:40:00,0.3514
2019/12/25 12:45:00,0.37023
2019/12/25 12:50:00,0.3867
2019/12/25 12:55:00,0.40382
2019/12/25 13:00:00,0.42035
2019/12/25 13:05:00,0.42997
2019/12/25 13:10:00,0.43654
2019/12/25 13:15:00,0.44998
2019/12/25 13:20:00,0.4676
2019/12/25 13:25:00,0.47924
2019/12/25 13:30:00,0.48418
2019/12/25 13:35:00,0.4946
2019/12/25 13:40:00,0.50981
2019/12/25 13:45:00,0.51879
2019/12/25 13:50:00,0.51949
2019/12/25 13:55:00,0.52192
2019/12/25 14:00:00,0.52629
2019/12/25 14:05:00,0.52613
2019/12/25 14:10:00,0.52258
2019/12/25 14:15:00,0.52026
2019/12/25 14:20:00,0.51834
2019/12/25 14:25:00,0.51339
2019/12/25 14:30:00,0.50686
2019/12/25 14:35:00,0.50318
2019/12/25 14:40:00,0.50205
2019/12/25 14:45:00,0.49999
2019/12/25 14:50:00,0.4946
2019/12/25 14:55:00,0.48701
2019/12/25 15:00:00,0.47933
2019/12/25 15:05:00,0.4712
2019/12/25 15:10:00,0.46044
2019/12/25 15:15:00,0.44655
2019/12/25 15:20:00,0.43041
2019/12/25 15:25:00,0.41323
2019/12/25 15:30:00,0.39632
2019/12/25 15:35:00,0.38018
2019/12/25 15:40:00,0.36291
2019/12/25 15:45:00,0.34394
2019/12/25 15:50:00,0.32433
2019/12/25 15:55:00,0.30477
2019/12/25 16:00:00,0.28532
2019/12/25 16:05:00,0.26606
2019/12/25 16:10:00,0.24595
2019/12/25 16:15:00,0.22391
2019/12/25 16:20:00,0.20088
2019/12/25 16:25:00,0.17869
2019/12/25 16:30:00,0.15709
2019/12/25 16:35:00,0.13372
2019/12/25 16:40:00,0.10746
2019/12/25 16:45:00,0.080377
2019/12/25 16:50:00,0.053876
2019/12/25 16:55:00,0.026543
2019/12/25 17:00:00,-0.0020255
2019/12/25 17:05:00,-0.029905
2019/12/25 17:10:00,-0.056866
2019/12/25 17:15:00,-0.08416
2019/12/25 17:20:00,-0.11102
2019/12/25 17:25:00,-0.13571
2019/12/25 17:30:00,-0.15937
2019/12/25 17:35:00,-0.18468
2019/12/25 17:40:00,-0.21153
2019/12/25 17:45:00,-0.23748
2019/12/25 17:50:00,-0.26203
2019/12/25 17:55:00,-0.28668
2019/12/25 18:00:00,-0.31227
2019/12/25 18:05:00,-0.33845
2019/12/25 18:10:00,-0.36426
2019/12/25 18:15:00,-0.3882
2019/12/25 18:20:00,-0.41001
2019/12/25 18:25:00,-0.43142
2019/12/25 18:30:00,-0.45356
2019/12/25 18:35:00,-0.47539
2019/12/25 18:40:00,-0.49563
2019/12/25 18:45:00,-0.5149
2019/12/25 18:50:00,-0.53527
2019/12/25 18:55:00,-0.55747
2019/12/25 19:00:00,-0.57975
2019/12/25 19:05:00,-0.60022
2019/12/25 19:10:00,-0.61853
2019/12/25 19:15:00,-0.63488
2019/12/25 19:20:00,-0.6493
2019/12/25 19:25:00,-0.66173
2019/12/25 19:30:00,-0.67205
2019/12/25 19:35:00,-0.68083
2019/12/25 19:40:00,-0.68935
2019/12/25 19:45:00,-0.69781
2019/12/25 19:50:00,-0.70476
2019/12/25 19:55:00,-0.70936
2019/12/25 20:00:00,-0.71236
2019/12/25 20:05:00,-0.71431
2019/12/25 20:10:00,-0.71543
2019/12/25 20:15:00,-0.71611
2019/12/25 20:20:00,-0.71625
2019/12/25 20:25:00,-0.71625
2019/12/25 20:30:00,-0.71688
2019/12/25 20:35:00,-0.7162
2019/12/25 20:40:00,-0.71225
2019/12/25 20:45:00,-0.70647
2019/12/25 20:50:00,-0.69903
2019/12/25 20:55:00,-0.68778
2019/12/25 21:00:00,-0.6737
2019/12/25 21:05:00,-0.65979
2019/12/25 21:10:00,-0.64755
2019/12/25 21:15:00,-0.6385
2019/12/25 21:20:00,-0.63218
2019/12/25 21:25:00,-0.62686
2019/12/25 21:30:00,-0.62559
2019/12/25 21:35:00,-0.62894
2019/12/25 21:40:00,-0.62572
2019/12/25 21:45:00,-0.60772
2019/12/25 21:50:00,-0.5773
2019/12/25 21:55:00,-0.53482
2019/12/25 22:00:00,-0.47961
2019/12/25 22:05:00,-0.41865
2019/12/25 22:10:00,-0.35931
2019/12/25 22:15:00,-0.30905
2019/12/25 22:20:00,-0.27714
2019/12/25 22:25:00,-0.26431
2019/12/25 22:30:00,-0.26518
2019/12/25 22:35:00,-0.2801
2019/12/25 22:40:00,-0.30404
2019/12/25 22:45:00,-0.31959
2019/12/25 22:50:00,-0.31547
2019/12/25 22:55:00,-0.29433
2019/12/25 23:00:00,-0.25524
2019/12/25 23:05:00,-0.19373
2019/12/25 23:10:00,-0.11909
2019/12/25 23:15:00,-0.047976
2019/12/25 23:20:00,0.011609
2019/12/25 23:25:00,0.057996
2019/12/25 23:30:00,0.089177
2019/12/25 23:35:00,0.10606
2019/12/25 23:40:00,0.11177
2019/12/25 23:45:00,0.11524
2019/12/25 23:50:00,0.13312
2019/12/25 23:55:00,0.17023
2019/12/26 00:00:00,0.21023
2019/12/26 00:05:00,0.24243
2019/12/26 00:10:00,0.27917
2019/12/26 00:15:00,0.32728
2019/12/26 00:20:00,0.36883
2019/12/26 00:25:00,0.38794
2019/12/26 00:30:00,0.39532
2019/12/26 00:35:00,0.40561
2019/12/26 00:40:00,0.41527
2019/12/26 00:45:00,0.41998
2019/12/26 00:50:00,0.43209
2019/12/26 00:55:00,0.46354
2019/12/26 01:00:00,0.50787
2019/12/26 01:05:00,0.55498
2019/12/26 01:10:00,0.60447
2019/12/26 01:15:00,0.65592
2019/12/26 01:20:00,0.70109
2019/12/26 01:25:00,0.73028
2019/12/26 01:30:00,0.73627
2019/12/26 01:35:00,0.72522
2019/12/26 01:40:00,0.71563
2019/12/26 01:45:00,0.70823
2019/12/26 01:50:00,0.68312
2019/12/26 01:55:00,0.64672
2019/12/26 02:00:00,0.63399
2019/12/26 02:05:00,0.65108
2019/12/26 02:10:00,0.67443
2019/12/26 02:15:00,0.70333
2019/12/26 02:20:00,0.75137
2019/12/26 02:25:00,0.80974
2019/12/26 02:30:00,0.86622
2019/12/26 02:35:00,0.9185
2019/12/26 02:40:00,0.95233
2019/12/26 02:45:00,0.9583
2019/12/26 02:50:00,0.95335
2019/12/26 02:55:00,0.93982
2019/12/26 03:00:00,0.89299
2019/12/26 03:05:00,0.81809
2019/12/26 03:10:00,0.7519
2019/12/26 03:15:00,0.69863
2019/12/26 03:20:00,0.64134
2019/12/26 03:25:00,0.59367
2019/12/26 03:30:00,0.57322
2019/12/26 03:35:00,0.56988
2019/12/26 03:40:00,0.5802
2019/12/26 03:45:00,0.61486
2019/12/26 03:50:00,0.66284
2019/12/26 03:55:00,0.70697
2019/12/26 04:00:00,0.75529
2019/12/26 04:05:00,0.81032
2019/12/26 04:10:00,0.84423
2019/12/26 04:15:00,0.84144
2019/12/26 04:20:00,0.81293
2019/12/26 04:25:00,0.75576
2019/12/26 04:30:00,0.66332
2019/12/26 04:35:00,0.55796
2019/12/26 04:40:00,0.45909
2019/12/26 04:45:00,0.36452
2019/12/26 04:50:00,0.286
2019/12/26 04:55:00,0.24662
2019/12/26 05:00:00,0.2438
2019/12/26 05:05:00,0.26049
2019/12/26 05:10:00,0.29372
2019/12/26 05:15:00,0.34177
2019/12/26 05:20:00,0.38634
2019/12/26 05:25:00,0.41047
2019/12/26 05:30:00,0.4095
2019/12/26 05:35:00,0.37659
2019/12/26 05:40:00,0.30796
2019/12/26 05:45:00,0.21506
2019/12/26 05:50:00,0.11153
2019/12/26 05:55:00,0.010022
2019/12/26 06:00:00,-0.069813
2019/12/26 06:05:00,-0.11549
2019/12/26 06:10:00,-0.13129
2019/12/26 06:15:00,-0.12336
2019/12/26 06:20:00,-0.091217
2019/12/26 06:25:00,-0.038517
2019/12/26 06:30:00,0.017765
2019/12/26 06:35:00,0.053774
2019/12/26 06:40:00,0.055781
2019/12/26 06:45:00,0.023451
2019/12/26 06:50:00,-0.040477
2019/12/26 06:55:00,-0.13458
2019/12/26 07:00:00,-0.25419
2019/12/26 07:05:00,-0.3829
2019/12/26 07:10:00,-0.49128
2019/12/26 07:15:00,-0.55341
2019/12/26 07:20:00,-0.56316
2019/12/26 07:25:00,-0.5308
2019/12/26 07:30:00,-0.46857
2019/12/26 07:35:00,-0.38913
2019/12/26 07:40:00,-0.31271
2019/12/26 07:45:00,-0.26345
2019/12/26 07:50:00,-0.25848
2019/12/26 07:55:00,-0.30444
2019/12/26 08:00:00,-0.39213
2019/12/26 08:05:00,-0.49842
2019/12/26 08:10:00,-0.60095
2019/12/26 08:15:00,-0.68571
2019/12/26 08:20:00,-0.74048
2019/12/26 08:25:00,-0.7522
2019/12/26 08:30:00,-0.71753
2019/12/26 08:35:00,-0.6467
2019/12/26 08:40:00,-0.55886
2019/12/26 08:45:00,-0.47414
2019/12/26 08:50:00,-0.41062
2019/12/26 08:55:00,-0.38304
2019/12/26 09:00:00,-0.39827
2019/12/26 09:05:00,-0.45466
2019/12/26 09:10:00,-0.53948
2019/12/26 09:15:00,-0.63542
2019/12/26 09:20:00,-0.72501
2019/12/26 09:25:00,-0.78892
2019/12/26 09:30:00,-0.8134
2019/12/26 09:35:00,-0.79312
2019/12/26 09:40:00,-0.73268
2019/12/26 09:45:00,-0.64416
2019/12/26 09:50:00,-0.54351
2019/12/26 09:55:00,-0.44545
2019/12/26 10:00:00,-0.36167
2019/12/26 10:05:00,-0.30543
2019/12/26 10:10:00,-0.28972
2019/12/26 10:15:00,-0.31491
2019/12/26 10:20:00,-0.36284
2019/12/26 10:25:00,-0.41855
2019/12/26 10:30:00,-0.47724
2019/12/26 10:35:00,-0.52866
2019/12/26 10:40:00,-0.55751
2019/12/26 10:45:00,-0.55371
2019/12/26 10:50:00,-0.5179
2019/12/26 10:55:00,-0.45653
2019/12/26 11:00:00,-0.37848
2019/12/26 11:05:00,-0.29388
2019/12/26 11:10:00,-0.21277
2019/12/26 11:15:00,-0.14603
2019/12/26 11:20:00,-0.10202
2019/12/26 11:25:00,-0.08251
2019/12/26 11:30:00,-0.083074
2019/12/26 11:35:00,-0.097375
2019/12/26 11:40:00,-0.1194
2019/12/26 11:45:00,-0.13952
2019/12/26 11:50:00,-0.1461
2019/12/26 11:55:00,-0.13257
2019/12/26 12:00:00,-0.098987
2019/12/26 12:05:00,-0.047782
2019/12/26 12:10:00,0.017734
2019/12/26 12:15:00,0.092271
2019/12/26 12:20:00,0.16706
2019/12/26 12:25:00,0.2322
2019/12/26 12:30:00,0.27904
2019/12/26 12:35:00,0.30128
2019/12/26 12:40:00,0.29659
2019/12/26 12:45:00,0.26809
2019/12/26 12:50:00,0.22276
2019/12/26 12:55:00,0.17023
2019/12/26 13:00:00,0.12382
2019/12/26 13:05:00,0.098296
2019/12/26 13:10:00,0.10393
2019/12/26 13:15:00,0.14431
2019/12/26 13:20:00,0.21693
2019/12/26 13:25:00,0.31455
2019/12/26 13:30:00,0.4242
2019/12/26 13:35:00,0.5281
2019/12/26 13:40:00,0.60932
2019/12/26 13:45:00,0.6576
2019/12/26 13:50:00,0.66951
2019/12/26 13:55:00,0.64665
2019/12/26 14:00:00,0.59611
2019/12/26 14:05:00,0.53015
2019/12/26 14:10:00,0.46385
2019/12/26 14:15:00,0.41102
2019/12/26 14:20:00,0.38028
2019/12/26 14:25:00,0.37494
2019/12/26 14:30:00,0.39519
2019/12/26 14:35:00,0.43771
2019/12/26 14:40:00,0.49418
2019/12/26 14:45:00,0.55298
2019/12/26 14:50:00,0.60282
2019/12/26 14:55:00,0.63502
2019/12/26 15:00:00,0.64465
2019/12/26 15:05:00,0.63146
2019/12/26 15:10:00,0.59981
2019/12/26 15:15:00,0.55688
2019/12/26 15:20:00,0.51098
2019/12/26 15:25:00,0.47043
2019/12/26 15:30:00,0.44132
2019/12/26 15:35:00,0.4263
2019/12/26 15:40:00,0.42548
2019/12/26 15:45:00,0.4372
2019/12/26 15:50:00,0.45733
2019/12/26 15:55:00,0.47976
2019/12/26 16:00:00,0.49859
2019/12/26 16:05:00,0.50912
2019/12/26 16:10:00,0.50714
2019/12/26 16:15:00,0.48996
2019/12/26 16:20:00,0.45863
2019/12/26 16:25:00,0.41759
2019/12/26 16:30:00,0.37221
2019/12/26 16:35:00,0.32776
2019/12/26 16:40:00,0.28897
2019/12/26 16:45:00,0.25876
2019/12/26 16:50:00,0.23739
2019/12/26 16:55:00,0.22274
2019/12/26 17:00:00,0.21091
2019/12/26 17:05:00,0.19716
2019/12/26 17:10:00,0.17747
2019/12/26 17:15:00,0.14984
2019/12/26 17:20:00,0.11458
2019/12/26 17:25:00,0.074069
2019/12/26 17:30:00,0.032309
2019/12/26 17:35:00,-0.005738
2019/12/26 17:40:00,-0.035448
2019/12/26 17:45:00,-0.053725
2019/12/26 17:50:00,-0.059692
2019/12/26 17:55:00,-0.05534
2019/12/26 18:00:00,-0.045572
2019/12/26 18:05:00,-0.037302
2019/12/26 18:10:00,-0.037778
2019/12/26 18:15:00,-0.052984
2019/12/26 18:20:00,-0.086164
2019/12/26 18:25:00,-0.13729
2019/12/26 18:30:00,-0.2032
2019/12/26 18:35:00,-0.27776
2019/12/26 18:40:00,-0.35286
2019/12/26 18:45:00,-0.42031
2019/12/26 18:50:00,-0.47361
2019/12/26 18:55:00,-0.50898
2019/12/26 19:00:00,-0.52549
2019/12/26 19:05:00,-0.52496
2019/12/26 19:10:00,-0.51206
2019/12/26 19:15:00,-0.4929
2019/12/26 19:20:00,-0.47382
2019/12/26 19:25:00,-0.46051
2019/12/26 19:30:00,-0.45704
2019/12/26 19:35:00,-0.46555
2019/12/26 19:40:00,-0.48588
2019/12/26 19:45:00,-0.51593
2019/12/26 19:50:00,-0.5528
2019/12/26 19:55:00,-0.59346
2019/12/26 20:00:00,-0.63519
2019/12/26 20:05:00,-0.67596
2019/12/26 20:10:00,-0.71394
2019/12/26 20:15:00,-0.74724
2019/12/26 20:20:00,-0.77423
2019/12/26 20:25:00,-0.79363
2019/12/26 20:30:00,-0.80398
2019/12/26 20:35:00,-0.80382
2019/12/26 20:40:00,-0.79269
2019/12/26 20:45:00,-0.77201
2019/12/26 20:50:00,-0.74482
2019/12/26 20:55:00,-0.71508
2019/12/26 21:00:00,-0.68741
2019/12/26 21:05:00,-0.66652
2019/12/26 21:10:00,-0.65632
2019/12/26 21:15:00,-0.65897
2019/12/26 21:20:00,-0.67389
2019/12/26 21:25:00,-0.69765
2019/12/26 21:30:00,-0.72515
2019/12/26 21:35:00,-0.7507
2019/12/26 21:40:00,-0.76838
2019/12/26 21:45:00,-0.77324
2019/12/26 21:50:00,-0.76292
2019/12/26 21:55:00,-0.73812
2019/12/26 22:00:00,-0.70207
2019/12/26 22:05:00,-0.65977
2019/12/26 22:10:00,-0.61679
2019/12/26 22:15:00,-0.57849
2019/12/26 22:20:00,-0.54912
2019/12/26 22:25:00,-0.53073
2019/12/26 22:30:00,-0.52277
2019/12/26 22:35:00,-0.52226
2019/12/26 22:40:00,-0.52494
2019/12/26 22:45:00,-0.5256
2019/12/26 22:50:00,-0.51905
2019/12/26 22:55:00,-0.50256
2019/12/26 23:00:00,-0.47623
2019/12/26 23:05:00,-0.44042
2019/12/26 23:10:00,-0.39619
2019/12/26 23:15:00,-0.34719
2019/12/26 23:20:00,-0.29786
2019/12/26 23:25:00,-0.2513
2019/12/26 23:30:00,-0.20938
2019/12/26 23:35:00,-0.17308
2019/12/26 23:40:00,-0.1425
2019/12/26 23:45:00,-0.11689
2019/12/26 23:50:00,-0.094799
2019/12/26 23:55:00,-0.074465
2019/12/27 00:00:00,-0.054005
2019/12/27 00:05:00,-0.03193
2019/12/27 00:10:00,-0.0077231
2019/12/27 00:15:00,0.018333
2019/12/27 00:20:00,0.045693
2019/12/27 00:25:00,0.073628
2019/12/27 00:30:00,0.10151
2019/12/27 00:35:00,0.12928
2019/12/27 00:40:00,0.15721
2019/12/27 00:45:00,0.18558
2019/12/27 00:50:00,0.21491
2019/12/27 00:55:00,0.24593
2019/12/27 01:00:00,0.27933
2019/12/27 01:05:00,0.31536
2019/12/27 01:10:00,0.3538
2019/12/27 01:15:00,0.39413
2019/12/27 01:20:00,0.43555
2019/12/27 01:25:00,0.47676
2019/12/27 01:30:00,0.51617
2019/12/27 01:35:00,0.55231
2019/12/27 01:40:00,0.58397
2019/12/27 01:45:00,0.61012
2019/12/27 01:50:00,0.63029
2019/12/27 01:55:00,0.64468
2019/12/27 02:00:00,0.65403
2019/12/27 02:05:00,0.65918
2019/12/27 02:10:00,0.66115
2019/12/27 02:15:00,0.66135
2019/12/27 02:20:00,0.66155
2019/12/27 02:25:00,0.66361
2019/12/27 02:30:00,0.66933
2019/12/27 02:35:00,0.68011
2019/12/27 02:40:00,0.69658
2019/12/27 02:45:00,0.71831
2019/12/27 02:50:00,0.74407
2019/12/27 02:55:00,0.77189
2019/12/27 03:00:00,0.79941
2019/12/27 03:05:00,0.8244
2019/12/27 03:10:00,0.84476
2019/12/27 03:15:00,0.85875
2019/12/27 03:20:00,0.8656
2019/12/27 03:25:00,0.86543
2019/12/27 03:30:00,0.85888
2019/12/27 03:35:00,0.84713
2019/12/27 03:40:00,0.83195
2019/12/27 03:45:00,0.81533
2019/12/27 03:50:00,0.79941
2019/12/27 03:55:00,0.78641
2019/12/27 04:00:00,0.77757
2019/12/27 04:05:00,0.77288
2019/12/27 04:10:00,0.77172
2019/12/27 04:15:00,0.77257
2019/12/27 04:20:00,0.77263
2019/12/27 04:25:00,0.76906
2019/12/27 04:30:00,0.75986
2019/12/27 04:35:00,0.74347
2019/12/27 04:40:00,0.71936
2019/12/27 04:45:00,0.68919
2019/12/27 04:50:00,0.65593
2019/12/27 04:55:00,0.62276
2019/12/27 05:00:00,0.5933
2019/12/27 05:05:00,0.57104
2019/12/27 05:10:00,0.55776
2019/12/27 05:15:00,0.55301
2019/12/27 05:20:00,0.55444
2019/12/27 05:25:00,0.558
2019/12/27 05:30:00,0.55844
2019/12/27 05:35:00,0.55036
2019/12/27 05:40:00,0.52963
2019/12/27 05:45:00,0.4946
2019/12/27 05:50:00,0.44652
2019/12/27 05:55:00,0.38905
2019/12/27 06:00:00,0.32774
2019/12/27 06:05:00,0.26907
2019/12/27 06:10:00,0.2193
2019/12/27 06:15:00,0.18294
2019/12/27 06:20:00,0.16131
2019/12/27 06:25:00,0.15273
2019/12/27 06:30:00,0.15356
2019/12/27 06:35:00,0.15839
2019/12/27 06:40:00,0.16058
2019/12/27 06:45:00,0.15437
2019/12/27 06:50:00,0.13625
2019/12/27 06:55:00,0.10494
2019/12/27 07:00:00,0.061342
2019/12/27 07:05:00,0.0086922
2019/12/27 07:10:00,-0.048016
2019/12/27 07:15:00,-0.10331
2019/12/27 07:20:00,-0.15235
2019/12/27 07:25:00,-0.19155
2019/12/27 07:30:00,-0.21915
2019/12/27 07:35:00,-0.23549
2019/12/27 07:40:00,-0.24272
2019/12/27 07:45:00,-0.24417
2019/12/27 07:50:00,-0.24426
2019/12/27 07:55:00,-0.24767
2019/12/27 08:00:00,-0.25779
2019/12/27 08:05:00,-0.27637
2019/12/27 08:10:00,-0.30396
2019/12/27 08:15:00,-0.33983
2019/12/27 08:20:00,-0.38134
2019/12/27 08:25:00,-0.42443
2019/12/27 08:30:00,-0.46494
2019/12/27 08:35:00,-0.49952
2019/12/27 08:40:00,-0.52548
2019/12/27 08:45:00,-0.54087
2019/12/27 08:50:00,-0.54524
2019/12/27 08:55:00,-0.54003
2019/12/27 09:00:00,-0.52759
2019/12/27 09:05:00,-0.51114
2019/12/27 09:10:00,-0.49466
2019/12/27 09:15:00,-0.48185
2019/12/27 09:20:00,-0.47547
2019/12/27 09:25:00,-0.47772
2019/12/27 09:30:00,-0.4898
2019/12/27 09:35:00,-0.51075
2019/12/27 09:40:00,-0.53792
2019/12/27 09:45:00,-0.56792
2019/12/27 09:50:00,-0.59674
2019/12/27 09:55:00,-0.62023
2019/12/27 10:00:00,-0.63496
2019/12/27 10:05:00,-0.63887
2019/12/27 10:10:00,-0.63144
2019/12/27 10:15:00,-0.61375
2019/12/27 10:20:00,-0.58809
2019/12/27 10:25:00,-0.5579
2019/12/27 10:30:00,-0.5271
2019/12/27 10:35:00,-0.49862
2019/12/27 10:40:00,-0.47432
2019/12/27 10:45:00,-0.45517
2019/12/27 10:50:00,-0.44132
2019/12/27 10:55:00,-0.43129
2019/12/27 11:00:00,-0.42242
2019/12/27 11:05:00,-0.41233
2019/12/27 11:10:00,-0.39952
2019/12/27 11:15:00,-0.38327
2019/12/27 11:20:00,-0.36382
2019/12/27 11:25:00,-0.34229
2019/12/27 11:30:00,-0.32043
2019/12/27 11:35:00,-0.30034
2019/12/27 11:40:00,-0.28373
