Time [yyyy/MM/dd HH:mm:ss],Grindavik_inni: water level (waterlevel) at Grindavik_inni_ FlowFM [m]
2020/01/03 15:15:00,-0.13594
2020/01/03 15:20:00,-0.16263
2020/01/03 15:25:00,-0.18873
2020/01/03 15:30:00,-0.21488
2020/01/03 15:35:00,-0.24052
2020/01/03 15:40:00,-0.26565
2020/01/03 15:45:00,-0.29048
2020/01/03 15:50:00,-0.31478
2020/01/03 15:55:00,-0.33851
2020/01/03 16:00:00,-0.36166
2020/01/03 16:05:00,-0.3842
2020/01/03 16:10:00,-0.40616
2020/01/03 16:15:00,-0.42725
2020/01/03 16:20:00,-0.44769
2020/01/03 16:25:00,-0.46743
2020/01/03 16:30:00,-0.48628
2020/01/03 16:35:00,-0.50437
2020/01/03 16:40:00,-0.52162
2020/01/03 16:45:00,-0.53807
2020/01/03 16:50:00,-0.55361
2020/01/03 16:55:00,-0.56819
2020/01/03 17:00:00,-0.58196
2020/01/03 17:05:00,-0.59475
2020/01/03 17:10:00,-0.60657
2020/01/03 17:15:00,-0.61747
2020/01/03 17:20:00,-0.62732
2020/01/03 17:25:00,-0.63617
2020/01/03 17:30:00,-0.644
2020/01/03 17:35:00,-0.65077
2020/01/03 17:40:00,-0.65654
2020/01/03 17:45:00,-0.66122
2020/01/03 17:50:00,-0.66486
2020/01/03 17:55:00,-0.66747
2020/01/03 18:00:00,-0.66899
2020/01/03 18:05:00,-0.6695
2020/01/03 18:10:00,-0.66895
2020/01/03 18:15:00,-0.66737
2020/01/03 18:20:00,-0.66477
2020/01/03 18:25:00,-0.66112
2020/01/03 18:30:00,-0.65648
2020/01/03 18:35:00,-0.65083
2020/01/03 18:40:00,-0.64419
2020/01/03 18:45:00,-0.63658
2020/01/03 18:50:00,-0.62801
2020/01/03 18:55:00,-0.61849
2020/01/03 19:00:00,-0.60804
2020/01/03 19:05:00,-0.59667
2020/01/03 19:10:00,-0.58119
2020/01/03 19:15:00,-0.56796
2020/01/03 19:20:00,-0.55442
2020/01/03 19:25:00,-0.53763
2020/01/03 19:30:00,-0.52063
2020/01/03 19:35:00,-0.50426
2020/01/03 19:40:00,-0.48708
2020/01/03 19:45:00,-0.46754
2020/01/03 19:50:00,-0.44882
2020/01/03 19:55:00,-0.42949
2020/01/03 20:00:00,-0.40951
2020/01/03 20:05:00,-0.38755
2020/01/03 20:10:00,-0.37072
2020/01/03 20:15:00,-0.34881
2020/01/03 20:20:00,-0.32578
2020/01/03 20:25:00,-0.3055
2020/01/03 20:30:00,-0.28428
2020/01/03 20:35:00,-0.26108
2020/01/03 20:40:00,-0.23772
2020/01/03 20:45:00,-0.21577
2020/01/03 20:50:00,-0.19319
2020/01/03 20:55:00,-0.16922
2020/01/03 21:00:00,-0.14569
2020/01/03 21:05:00,-0.12372
2020/01/03 21:10:00,-0.092983
2020/01/03 21:15:00,-0.070718
2020/01/03 21:20:00,-0.04658
2020/01/03 21:25:00,-0.021681
2020/01/03 21:30:00,0.0049828
2020/01/03 21:35:00,0.026875
2020/01/03 21:40:00,0.051229
2020/01/03 21:45:00,0.076355
2020/01/03 21:50:00,0.10072
2020/01/03 21:55:00,0.12152
2020/01/03 22:00:00,0.14506
2020/01/03 22:05:00,0.16841
2020/01/03 22:10:00,0.18725
2020/01/03 22:15:00,0.2077
2020/01/03 22:20:00,0.2281
2020/01/03 22:25:00,0.2493
2020/01/03 22:30:00,0.26614
2020/01/03 22:35:00,0.28438
2020/01/03 22:40:00,0.30255
2020/01/03 22:45:00,0.31974
2020/01/03 22:50:00,0.33496
2020/01/03 22:55:00,0.3505
2020/01/03 23:00:00,0.36504
2020/01/03 23:05:00,0.37938
2020/01/03 23:10:00,0.39164
2020/01/03 23:15:00,0.40399
2020/01/03 23:20:00,0.41542
2020/01/03 23:25:00,0.42574
2020/01/03 23:30:00,0.43477
2020/01/03 23:35:00,0.4435
2020/01/03 23:40:00,0.45138
2020/01/03 23:45:00,0.45783
2020/01/03 23:50:00,0.46338
2020/01/03 23:55:00,0.46831
2020/01/04 00:00:00,0.47227
2020/01/04 00:05:00,0.47507
2020/01/04 00:10:00,0.48285
2020/01/04 00:15:00,0.48424
2020/01/04 00:20:00,0.48403
2020/01/04 00:25:00,0.48527
2020/01/04 00:30:00,0.48643
2020/01/04 00:35:00,0.4851
2020/01/04 00:40:00,0.48109
2020/01/04 00:45:00,0.47818
2020/01/04 00:50:00,0.47648
2020/01/04 00:55:00,0.46956
2020/01/04 01:00:00,0.46366
2020/01/04 01:05:00,0.45684
2020/01/04 01:10:00,0.45053
2020/01/04 01:15:00,0.44109
2020/01/04 01:20:00,0.43107
2020/01/04 01:25:00,0.4219
2020/01/04 01:30:00,0.41095
2020/01/04 01:35:00,0.39918
2020/01/04 01:40:00,0.38599
2020/01/04 01:45:00,0.37356
2020/01/04 01:50:00,0.36007
2020/01/04 01:55:00,0.3448
2020/01/04 02:00:00,0.32997
2020/01/04 02:05:00,0.31419
2020/01/04 02:10:00,0.29533
2020/01/04 02:15:00,0.27796
2020/01/04 02:20:00,0.26045
2020/01/04 02:25:00,0.24235
2020/01/04 02:30:00,0.22209
2020/01/04 02:35:00,0.20298
2020/01/04 02:40:00,0.18387
2020/01/04 02:45:00,0.16389
2020/01/04 02:50:00,0.14256
2020/01/04 02:55:00,0.12261
2020/01/04 03:00:00,0.102
2020/01/04 03:05:00,0.081057
2020/01/04 03:10:00,0.059697
2020/01/04 03:15:00,0.038708
2020/01/04 03:20:00,0.018014
2020/01/04 03:25:00,-0.0035475
2020/01/04 03:30:00,-0.024558
2020/01/04 03:35:00,-0.045332
2020/01/04 03:40:00,-0.06613
2020/01/04 03:45:00,-0.086917
2020/01/04 03:50:00,-0.10733
2020/01/04 03:55:00,-0.12741
2020/01/04 04:00:00,-0.14728
2020/01/04 04:05:00,-0.16706
2020/01/04 04:10:00,-0.18262
2020/01/04 04:15:00,-0.2018
2020/01/04 04:20:00,-0.22026
2020/01/04 04:25:00,-0.23626
2020/01/04 04:30:00,-0.25211
2020/01/04 04:35:00,-0.26902
2020/01/04 04:40:00,-0.28454
2020/01/04 04:45:00,-0.29838
2020/01/04 04:50:00,-0.31242
2020/01/04 04:55:00,-0.3267
2020/01/04 05:00:00,-0.33937
2020/01/04 05:05:00,-0.35036
2020/01/04 05:10:00,-0.36289
2020/01/04 05:15:00,-0.37334
2020/01/04 05:20:00,-0.38322
2020/01/04 05:25:00,-0.39184
2020/01/04 05:30:00,-0.40071
2020/01/04 05:35:00,-0.40831
2020/01/04 05:40:00,-0.41426
2020/01/04 05:45:00,-0.42025
2020/01/04 05:50:00,-0.42536
2020/01/04 05:55:00,-0.429
2020/01/04 06:00:00,-0.43178
2020/01/04 06:05:00,-0.43406
2020/01/04 06:10:00,-0.43518
2020/01/04 06:15:00,-0.43525
2020/01/04 06:20:00,-0.43417
2020/01/04 06:25:00,-0.43287
2020/01/04 06:30:00,-0.43001
2020/01/04 06:35:00,-0.42619
2020/01/04 06:40:00,-0.4218
2020/01/04 06:45:00,-0.41629
2020/01/04 06:50:00,-0.40985
2020/01/04 06:55:00,-0.40234
2020/01/04 07:00:00,-0.3942
2020/01/04 07:05:00,-0.38503
2020/01/04 07:10:00,-0.36827
2020/01/04 07:15:00,-0.35731
2020/01/04 07:20:00,-0.3466
2020/01/04 07:25:00,-0.32952
2020/01/04 07:30:00,-0.3134
2020/01/04 07:35:00,-0.29895
2020/01/04 07:40:00,-0.2829
2020/01/04 07:45:00,-0.26354
2020/01/04 07:50:00,-0.24537
2020/01/04 07:55:00,-0.22739
2020/01/04 08:00:00,-0.20799
2020/01/04 08:05:00,-0.18558
2020/01/04 08:10:00,-0.17013
2020/01/04 08:15:00,-0.14792
2020/01/04 08:20:00,-0.12582
2020/01/04 08:25:00,-0.10443
2020/01/04 08:30:00,-0.083928
2020/01/04 08:35:00,-0.060191
2020/01/04 08:40:00,-0.036846
2020/01/04 08:45:00,-0.014329
2020/01/04 08:50:00,0.0085796
2020/01/04 08:55:00,0.034049
2020/01/04 09:00:00,0.058292
2020/01/04 09:05:00,0.083336
2020/01/04 09:10:00,0.10813
2020/01/04 09:15:00,0.13306
2020/01/04 09:20:00,0.15922
2020/01/04 09:25:00,0.18449
2020/01/04 09:30:00,0.21016
2020/01/04 09:35:00,0.23501
2020/01/04 09:40:00,0.26104
2020/01/04 09:45:00,0.28654
2020/01/04 09:50:00,0.31133
2020/01/04 09:55:00,0.33623
2020/01/04 10:00:00,0.36147
2020/01/04 10:05:00,0.38617
2020/01/04 10:10:00,0.41017
2020/01/04 10:15:00,0.43418
2020/01/04 10:20:00,0.45886
2020/01/04 10:25:00,0.48155
2020/01/04 10:30:00,0.50398
2020/01/04 10:35:00,0.52655
2020/01/04 10:40:00,0.54905
2020/01/04 10:45:00,0.57008
2020/01/04 10:50:00,0.59038
2020/01/04 10:55:00,0.61122
2020/01/04 11:00:00,0.63088
2020/01/04 11:05:00,0.64951
2020/01/04 11:10:00,0.6644
2020/01/04 11:15:00,0.68215
2020/01/04 11:20:00,0.6992
2020/01/04 11:25:00,0.7136
2020/01/04 11:30:00,0.7272
2020/01/04 11:35:00,0.74109
2020/01/04 11:40:00,0.75491
2020/01/04 11:45:00,0.76589
2020/01/04 11:50:00,0.77613
2020/01/04 11:55:00,0.78737
2020/01/04 12:00:00,0.79616
2020/01/04 12:05:00,0.80449
2020/01/04 12:10:00,0.81415
2020/01/04 12:15:00,0.8215
2020/01/04 12:20:00,0.82672
2020/01/04 12:25:00,0.83195
2020/01/04 12:30:00,0.83729
2020/01/04 12:35:00,0.84033
2020/01/04 12:40:00,0.84194
2020/01/04 12:45:00,0.84325
2020/01/04 12:50:00,0.84459
2020/01/04 12:55:00,0.84328
2020/01/04 13:00:00,0.84162
2020/01/04 13:05:00,0.83874
2020/01/04 13:10:00,0.82659
2020/01/04 13:15:00,0.82178
2020/01/04 13:20:00,0.8157
2020/01/04 13:25:00,0.80615
2020/01/04 13:30:00,0.79404
2020/01/04 13:35:00,0.78387
2020/01/04 13:40:00,0.77471
2020/01/04 13:45:00,0.76108
2020/01/04 13:50:00,0.74559
2020/01/04 13:55:00,0.73384
2020/01/04 14:00:00,0.71847
2020/01/04 14:05:00,0.70294
2020/01/04 14:10:00,0.6843
2020/01/04 14:15:00,0.66927
2020/01/04 14:20:00,0.6511
2020/01/04 14:25:00,0.63159
2020/01/04 14:30:00,0.61245
2020/01/04 14:35:00,0.59282
2020/01/04 14:40:00,0.57306
2020/01/04 14:45:00,0.55076
2020/01/04 14:50:00,0.52968
2020/01/04 14:55:00,0.5082
2020/01/04 15:00:00,0.48544
2020/01/04 15:05:00,0.46256
2020/01/04 15:10:00,0.43898
2020/01/04 15:15:00,0.41632
2020/01/04 15:20:00,0.39201
2020/01/04 15:25:00,0.36773
2020/01/04 15:30:00,0.3437
2020/01/04 15:35:00,0.31921
2020/01/04 15:40:00,0.29479
2020/01/04 15:45:00,0.26955
2020/01/04 15:50:00,0.24531
2020/01/04 15:55:00,0.2206
2020/01/04 16:00:00,0.19575
2020/01/04 16:05:00,0.17116
2020/01/04 16:10:00,0.14654
2020/01/04 16:15:00,0.12249
2020/01/04 16:20:00,0.09804
2020/01/04 16:25:00,0.074162
2020/01/04 16:30:00,0.050702
2020/01/04 16:35:00,0.027175
2020/01/04 16:40:00,0.0043756
2020/01/04 16:45:00,-0.018363
2020/01/04 16:50:00,-0.04027
2020/01/04 16:55:00,-0.061978
2020/01/04 17:00:00,-0.083285
2020/01/04 17:05:00,-0.10371
2020/01/04 17:10:00,-0.12722
2020/01/04 17:15:00,-0.14619
2020/01/04 17:20:00,-0.16501
2020/01/04 17:25:00,-0.18484
2020/01/04 17:30:00,-0.20372
2020/01/04 17:35:00,-0.22027
2020/01/04 17:40:00,-0.23709
2020/01/04 17:45:00,-0.25376
2020/01/04 17:50:00,-0.26916
2020/01/04 17:55:00,-0.28263
2020/01/04 18:00:00,-0.29647
2020/01/04 18:05:00,-0.31005
2020/01/04 18:10:00,-0.31747
2020/01/04 18:15:00,-0.32877
2020/01/04 18:20:00,-0.33891
2020/01/04 18:25:00,-0.34626
2020/01/04 18:30:00,-0.35231
2020/01/04 18:35:00,-0.35913
2020/01/04 18:40:00,-0.36516
2020/01/04 18:45:00,-0.36796
2020/01/04 18:50:00,-0.37111
2020/01/04 18:55:00,-0.37403
2020/01/04 19:00:00,-0.37542
2020/01/04 19:05:00,-0.37414
2020/01/04 19:10:00,-0.37442
2020/01/04 19:15:00,-0.37252
2020/01/04 19:20:00,-0.36965
2020/01/04 19:25:00,-0.36515
2020/01/04 19:30:00,-0.361
2020/01/04 19:35:00,-0.3555
2020/01/04 19:40:00,-0.3479
2020/01/04 19:45:00,-0.34048
2020/01/04 19:50:00,-0.33212
2020/01/04 19:55:00,-0.32242
2020/01/04 20:00:00,-0.31153
2020/01/04 20:05:00,-0.30032
2020/01/04 20:10:00,-0.28494
2020/01/04 20:15:00,-0.27178
2020/01/04 20:20:00,-0.25775
2020/01/04 20:25:00,-0.24135
2020/01/04 20:30:00,-0.22426
2020/01/04 20:35:00,-0.20795
2020/01/04 20:40:00,-0.19011
2020/01/04 20:45:00,-0.17099
2020/01/04 20:50:00,-0.15155
2020/01/04 20:55:00,-0.13233
2020/01/04 21:00:00,-0.11194
2020/01/04 21:05:00,-0.09005
2020/01/04 21:10:00,-0.069204
2020/01/04 21:15:00,-0.046985
2020/01/04 21:20:00,-0.024708
2020/01/04 21:25:00,-0.001281
2020/01/04 21:30:00,0.021343
2020/01/04 21:35:00,0.045221
2020/01/04 21:40:00,0.069949
2020/01/04 21:45:00,0.094605
2020/01/04 21:50:00,0.11843
2020/01/04 21:55:00,0.14324
2020/01/04 22:00:00,0.16885
2020/01/04 22:05:00,0.19419
2020/01/04 22:10:00,0.21544
2020/01/04 22:15:00,0.24085
2020/01/04 22:20:00,0.26635
2020/01/04 22:25:00,0.29063
2020/01/04 22:30:00,0.31335
2020/01/04 22:35:00,0.33754
2020/01/04 22:40:00,0.36292
2020/01/04 22:45:00,0.38609
2020/01/04 22:50:00,0.40813
2020/01/04 22:55:00,0.43256
2020/01/04 23:00:00,0.45589
2020/01/04 23:05:00,0.47813
2020/01/04 23:10:00,0.50195
2020/01/04 23:15:00,0.52445
2020/01/04 23:20:00,0.5465
2020/01/04 23:25:00,0.56719
2020/01/04 23:30:00,0.58874
2020/01/04 23:35:00,0.60929
2020/01/04 23:40:00,0.62883
2020/01/04 23:45:00,0.64734
2020/01/04 23:50:00,0.66655
2020/01/04 23:55:00,0.68396
2020/01/05 00:00:00,0.7011
2020/01/05 00:05:00,0.71697
2020/01/05 00:10:00,0.73291
2020/01/05 00:15:00,0.74739
2020/01/05 00:20:00,0.76108
2020/01/05 00:25:00,0.77405
2020/01/05 00:30:00,0.78636
2020/01/05 00:35:00,0.79756
2020/01/05 00:40:00,0.80765
2020/01/05 00:45:00,0.81723
2020/01/05 00:50:00,0.82595
2020/01/05 00:55:00,0.83331
2020/01/05 01:00:00,0.83999
2020/01/05 01:05:00,0.84564
2020/01/05 01:10:00,0.85047
2020/01/05 01:15:00,0.85392
2020/01/05 01:20:00,0.85674
2020/01/05 01:25:00,0.85861
2020/01/05 01:30:00,0.85939
2020/01/05 01:35:00,0.85914
2020/01/05 01:40:00,0.85798
2020/01/05 01:45:00,0.85601
2020/01/05 01:50:00,0.85287
2020/01/05 01:55:00,0.84883
2020/01/05 02:00:00,0.84391
2020/01/05 02:05:00,0.83801
2020/01/05 02:10:00,0.82811
2020/01/05 02:15:00,0.82042
2020/01/05 02:20:00,0.81178
2020/01/05 02:25:00,0.80116
2020/01/05 02:30:00,0.78926
2020/01/05 02:35:00,0.77752
2020/01/05 02:40:00,0.7657
2020/01/05 02:45:00,0.75172
2020/01/05 02:50:00,0.73667
2020/01/05 02:55:00,0.72261
2020/01/05 03:00:00,0.70672
2020/01/05 03:05:00,0.69045
2020/01/05 03:10:00,0.67265
2020/01/05 03:15:00,0.65586
2020/01/05 03:20:00,0.6376
2020/01/05 03:25:00,0.61851
2020/01/05 03:30:00,0.59935
2020/01/05 03:35:00,0.57969
2020/01/05 03:40:00,0.5598
2020/01/05 03:45:00,0.53876
2020/01/05 03:50:00,0.51801
2020/01/05 03:55:00,0.49694
2020/01/05 04:00:00,0.47527
2020/01/05 04:05:00,0.45353
2020/01/05 04:10:00,0.43438
2020/01/05 04:15:00,0.41264
2020/01/05 04:20:00,0.39026
2020/01/05 04:25:00,0.36869
2020/01/05 04:30:00,0.34806
2020/01/05 04:35:00,0.32636
2020/01/05 04:40:00,0.30393
2020/01/05 04:45:00,0.28236
2020/01/05 04:50:00,0.26219
2020/01/05 04:55:00,0.24006
2020/01/05 05:00:00,0.21907
2020/01/05 05:05:00,0.19806
2020/01/05 05:10:00,0.17504
2020/01/05 05:15:00,0.15455
2020/01/05 05:20:00,0.13391
2020/01/05 05:25:00,0.1139
2020/01/05 05:30:00,0.093035
2020/01/05 05:35:00,0.073841
2020/01/05 05:40:00,0.055371
2020/01/05 05:45:00,0.036649
2020/01/05 05:50:00,0.018164
2020/01/05 05:55:00,0.0014419
2020/01/05 06:00:00,-0.015317
2020/01/05 06:05:00,-0.031384
2020/01/05 06:10:00,-0.047
2020/01/05 06:15:00,-0.061397
2020/01/05 06:20:00,-0.075149
2020/01/05 06:25:00,-0.088794
2020/01/05 06:30:00,-0.10088
2020/01/05 06:35:00,-0.11241
2020/01/05 06:40:00,-0.12318
2020/01/05 06:45:00,-0.1332
2020/01/05 06:50:00,-0.14211
2020/01/05 06:55:00,-0.15019
2020/01/05 07:00:00,-0.15751
2020/01/05 07:05:00,-0.16401
2020/01/05 07:10:00,-0.17249
2020/01/05 07:15:00,-0.17684
2020/01/05 07:20:00,-0.18019
2020/01/05 07:25:00,-0.18463
2020/01/05 07:30:00,-0.18776
2020/01/05 07:35:00,-0.18802
2020/01/05 07:40:00,-0.18885
2020/01/05 07:45:00,-0.18902
2020/01/05 07:50:00,-0.18784
2020/01/05 07:55:00,-0.1846
2020/01/05 08:00:00,-0.18158
2020/01/05 08:05:00,-0.17849
2020/01/05 08:10:00,-0.17551
2020/01/05 08:15:00,-0.16954
2020/01/05 08:20:00,-0.16236
2020/01/05 08:25:00,-0.15679
2020/01/05 08:30:00,-0.14894
2020/01/05 08:35:00,-0.13884
2020/01/05 08:40:00,-0.12991
2020/01/05 08:45:00,-0.11981
2020/01/05 08:50:00,-0.10833
2020/01/05 08:55:00,-0.09555
2020/01/05 09:00:00,-0.08292
2020/01/05 09:05:00,-0.070224
2020/01/05 09:10:00,-0.051364
2020/01/05 09:15:00,-0.037417
2020/01/05 09:20:00,-0.021441
2020/01/05 09:25:00,-0.0044028
2020/01/05 09:30:00,0.014367
2020/01/05 09:35:00,0.031671
2020/01/05 09:40:00,0.050107
2020/01/05 09:45:00,0.070059
2020/01/05 09:50:00,0.090038
2020/01/05 09:55:00,0.10874
2020/01/05 10:00:00,0.12958
2020/01/05 10:05:00,0.15069
2020/01/05 10:10:00,0.17502
2020/01/05 10:15:00,0.19573
2020/01/05 10:20:00,0.21715
2020/01/05 10:25:00,0.24099
2020/01/05 10:30:00,0.26411
2020/01/05 10:35:00,0.28658
2020/01/05 10:40:00,0.30857
2020/01/05 10:45:00,0.33194
2020/01/05 10:50:00,0.35599
2020/01/05 10:55:00,0.37748
2020/01/05 11:00:00,0.40032
2020/01/05 11:05:00,0.42304
2020/01/05 11:10:00,0.44321
2020/01/05 11:15:00,0.46501
2020/01/05 11:20:00,0.48547
2020/01/05 11:25:00,0.50721
2020/01/05 11:30:00,0.52675
2020/01/05 11:35:00,0.5468
2020/01/05 11:40:00,0.56638
2020/01/05 11:45:00,0.58594
2020/01/05 11:50:00,0.60386
2020/01/05 11:55:00,0.62213
2020/01/05 12:00:00,0.63959
2020/01/05 12:05:00,0.65677
2020/01/05 12:10:00,0.67549
2020/01/05 12:15:00,0.69144
2020/01/05 12:20:00,0.70629
2020/01/05 12:25:00,0.72166
2020/01/05 12:30:00,0.73637
2020/01/05 12:35:00,0.74963
2020/01/05 12:40:00,0.76131
2020/01/05 12:45:00,0.77353
2020/01/05 12:50:00,0.78506
2020/01/05 12:55:00,0.7942
2020/01/05 13:00:00,0.80341
2020/01/05 13:05:00,0.81153
2020/01/05 13:10:00,0.81948
2020/01/05 13:15:00,0.82494
2020/01/05 13:20:00,0.83038
2020/01/05 13:25:00,0.83503
2020/01/05 13:30:00,0.83821
2020/01/05 13:35:00,0.8404
2020/01/05 13:40:00,0.84147
2020/01/05 13:45:00,0.84227
2020/01/05 13:50:00,0.84131
2020/01/05 13:55:00,0.8394
2020/01/05 14:00:00,0.83676
2020/01/05 14:05:00,0.83298
2020/01/05 14:10:00,0.82833
2020/01/05 14:15:00,0.82215
2020/01/05 14:20:00,0.81564
2020/01/05 14:25:00,0.80778
2020/01/05 14:30:00,0.79899
2020/01/05 14:35:00,0.78918
2020/01/05 14:40:00,0.77846
2020/01/05 14:45:00,0.76699
2020/01/05 14:50:00,0.75421
2020/01/05 14:55:00,0.74085
2020/01/05 15:00:00,0.72648
2020/01/05 15:05:00,0.71131
2020/01/05 15:10:00,0.69524
2020/01/05 15:15:00,0.6783
2020/01/05 15:20:00,0.6608
2020/01/05 15:25:00,0.6423
2020/01/05 15:30:00,0.62323
2020/01/05 15:35:00,0.60337
2020/01/05 15:40:00,0.58292
2020/01/05 15:45:00,0.56183
2020/01/05 15:50:00,0.54005
2020/01/05 15:55:00,0.51789
2020/01/05 16:00:00,0.49505
2020/01/05 16:05:00,0.47186
2020/01/05 16:10:00,0.45112
2020/01/05 16:15:00,0.42712
2020/01/05 16:20:00,0.40273
2020/01/05 16:25:00,0.3788
2020/01/05 16:30:00,0.35539
2020/01/05 16:35:00,0.33079
2020/01/05 16:40:00,0.30517
2020/01/05 16:45:00,0.28041
2020/01/05 16:50:00,0.25645
2020/01/05 16:55:00,0.23056
2020/01/05 17:00:00,0.20558
2020/01/05 17:05:00,0.18029
2020/01/05 17:10:00,0.15278
2020/01/05 17:15:00,0.12753
2020/01/05 17:20:00,0.10212
2020/01/05 17:25:00,0.077018
2020/01/05 17:30:00,0.050838
2020/01/05 17:35:00,0.026311
2020/01/05 17:40:00,0.0021033
2020/01/05 17:45:00,-0.022237
2020/01/05 17:50:00,-0.046639
2020/01/05 17:55:00,-0.069402
2020/01/05 18:00:00,-0.09232
2020/01/05 18:05:00,-0.11479
2020/01/05 18:10:00,-0.13333
2020/01/05 18:15:00,-0.15477
2020/01/05 18:20:00,-0.17514
2020/01/05 18:25:00,-0.19371
2020/01/05 18:30:00,-0.21108
2020/01/05 18:35:00,-0.22973
2020/01/05 18:40:00,-0.24647
2020/01/05 18:45:00,-0.26178
2020/01/05 18:50:00,-0.27668
2020/01/05 18:55:00,-0.29176
2020/01/05 19:00:00,-0.30485
2020/01/05 19:05:00,-0.31632
2020/01/05 19:10:00,-0.32537
2020/01/05 19:15:00,-0.3357
2020/01/05 19:20:00,-0.34576
2020/01/05 19:25:00,-0.35153
2020/01/05 19:30:00,-0.35842
2020/01/05 19:35:00,-0.36479
2020/01/05 19:40:00,-0.3693
2020/01/05 19:45:00,-0.37193
2020/01/05 19:50:00,-0.37491
2020/01/05 19:55:00,-0.37652
2020/01/05 20:00:00,-0.37688
2020/01/05 20:05:00,-0.37493
2020/01/05 20:10:00,-0.37428
2020/01/05 20:15:00,-0.37103
2020/01/05 20:20:00,-0.36637
2020/01/05 20:25:00,-0.36141
2020/01/05 20:30:00,-0.35519
2020/01/05 20:35:00,-0.34795
2020/01/05 20:40:00,-0.3388
2020/01/05 20:45:00,-0.32952
2020/01/05 20:50:00,-0.31922
2020/01/05 20:55:00,-0.30703
2020/01/05 21:00:00,-0.29421
2020/01/05 21:05:00,-0.28091
2020/01/05 21:10:00,-0.26928
2020/01/05 21:15:00,-0.25343
2020/01/05 21:20:00,-0.23605
2020/01/05 21:25:00,-0.22094
2020/01/05 21:30:00,-0.20363
2020/01/05 21:35:00,-0.18393
2020/01/05 21:40:00,-0.16493
2020/01/05 21:45:00,-0.14521
2020/01/05 21:50:00,-0.12457
2020/01/05 21:55:00,-0.10202
2020/01/05 22:00:00,-0.079887
2020/01/05 22:05:00,-0.057555
2020/01/05 22:10:00,-0.029649
2020/01/05 22:15:00,-0.0062548
2020/01/05 22:20:00,0.018852
2020/01/05 22:25:00,0.045117
2020/01/05 22:30:00,0.073652
2020/01/05 22:35:00,0.10058
2020/01/05 22:40:00,0.12712
2020/01/05 22:45:00,0.15557
2020/01/05 22:50:00,0.18545
2020/01/05 22:55:00,0.21338
2020/01/05 23:00:00,0.24205
2020/01/05 23:05:00,0.27101
2020/01/05 23:10:00,0.30156
2020/01/05 23:15:00,0.33018
2020/01/05 23:20:00,0.35901
2020/01/05 23:25:00,0.38919
2020/01/05 23:30:00,0.41839
2020/01/05 23:35:00,0.44782
2020/01/05 23:40:00,0.47709
2020/01/05 23:45:00,0.50628
2020/01/05 23:50:00,0.53439
2020/01/05 23:55:00,0.56288
2020/01/06 00:00:00,0.5915
2020/01/06 00:05:00,0.61914
2020/01/06 00:10:00,0.64968
2020/01/06 00:15:00,0.6764
2020/01/06 00:20:00,0.70304
2020/01/06 00:25:00,0.73043
2020/01/06 00:30:00,0.75708
2020/01/06 00:35:00,0.78237
2020/01/06 00:40:00,0.80621
2020/01/06 00:45:00,0.83141
2020/01/06 00:50:00,0.85552
2020/01/06 00:55:00,0.87707
2020/01/06 01:00:00,0.89931
2020/01/06 01:05:00,0.92041
2020/01/06 01:10:00,0.9411
2020/01/06 01:15:00,0.95937
2020/01/06 01:20:00,0.97873
2020/01/06 01:25:00,0.99686
2020/01/06 01:30:00,1.0136
2020/01/06 01:35:00,1.0294
2020/01/06 01:40:00,1.0439
2020/01/06 01:45:00,1.0569
2020/01/06 01:50:00,1.0693
2020/01/06 01:55:00,1.0814
2020/01/06 02:00:00,1.0918
2020/01/06 02:05:00,1.1006
2020/01/06 02:10:00,1.106
2020/01/06 02:15:00,1.113
2020/01/06 02:20:00,1.1187
2020/01/06 02:25:00,1.1226
2020/01/06 02:30:00,1.1252
2020/01/06 02:35:00,1.1262
2020/01/06 02:40:00,1.1279
2020/01/06 02:45:00,1.1275
2020/01/06 02:50:00,1.1253
2020/01/06 02:55:00,1.1225
2020/01/06 03:00:00,1.1191
2020/01/06 03:05:00,1.1147
2020/01/06 03:10:00,1.1109
2020/01/06 03:15:00,1.1042
2020/01/06 03:20:00,1.0967
2020/01/06 03:25:00,1.0884
2020/01/06 03:30:00,1.0793
2020/01/06 03:35:00,1.0697
2020/01/06 03:40:00,1.0578
2020/01/06 03:45:00,1.0455
2020/01/06 03:50:00,1.0329
2020/01/06 03:55:00,1.0188
2020/01/06 04:00:00,1.004
2020/01/06 04:05:00,0.98785
2020/01/06 04:10:00,0.96895
2020/01/06 04:15:00,0.95156
2020/01/06 04:20:00,0.93308
2020/01/06 04:25:00,0.91353
2020/01/06 04:30:00,0.8929
2020/01/06 04:35:00,0.87209
2020/01/06 04:40:00,0.85143
2020/01/06 04:45:00,0.82938
2020/01/06 04:50:00,0.80654
2020/01/06 04:55:00,0.78436
2020/01/06 05:00:00,0.76097
2020/01/06 05:05:00,0.73771
2020/01/06 05:10:00,0.7133
2020/01/06 05:15:00,0.68973
2020/01/06 05:20:00,0.66531
2020/01/06 05:25:00,0.64061
2020/01/06 05:30:00,0.61608
2020/01/06 05:35:00,0.59141
2020/01/06 05:40:00,0.56682
2020/01/06 05:45:00,0.54182
2020/01/06 05:50:00,0.51727
2020/01/06 05:55:00,0.49284
2020/01/06 06:00:00,0.46832
2020/01/06 06:05:00,0.44409
2020/01/06 06:10:00,0.41398
2020/01/06 06:15:00,0.39042
2020/01/06 06:20:00,0.36665
