 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
09:20 09.01.2019 	 1,03 	 1,12 	 15 	 19 	 185 	 1008 	 7,4 	  
09:10 09.01.2019 	 0,98 	 1,11 	 17 	 21 	 190 	 1008 	 7,5 	  
09:00 09.01.2019 	 0,92 	 1,07 	 18 	 22 	 192 	 1007 	 7,5 	  
08:50 09.01.2019 	 0,87 	 1,04 	 18 	 22 	 196 	 1007 	 7,3 	  
08:40 09.01.2019 	 0,82 	 1 	 17 	 21 	 197 	 1008 	 7,4 	  
08:30 09.01.2019 	 0,77 	 0,99 	 16 	 21 	 197 	 1008 	 7,3 	  
08:20 09.01.2019 	 0,72 	 0,93 	 16 	 20 	 196 	 1008 	 7,4 	  
08:10 09.01.2019 	 0,67 	 0,88 	 17 	 21 	 192 	 1008 	 7,5 	  
08:00 09.01.2019 	 0,62 	 0,83 	 16 	 20 	 191 	 1008 	 7,3 	  
07:50 09.01.2019 	 0,57 	 0,77 	 16 	 21 	 189 	 1008 	 7,5 	  
07:40 09.01.2019 	 0,53 	 0,71 	 16 	 20 	 189 	 1009 	 7,7 	  
07:30 09.01.2019 	 0,49 	 0,66 	 14 	 18 	 187 	 1009 	 7,5 	  
07:20 09.01.2019 	 0,45 	 0,61 	 14 	 16 	 185 	 1009 	 7,3 	  
07:10 09.01.2019 	 0,42 	 0,55 	 13 	 17 	 180 	 1009 	 6,9 	  
07:00 09.01.2019 	 0,39 	 0,54 	 13 	 18 	 183 	 1009 	 7,1 	  
06:50 09.01.2019 	 0,36 	 0,5 	 14 	 17 	 189 	 1009 	 7 	  
06:40 09.01.2019 	 0,34 	 0,46 	 11 	 14 	 186 	 1009 	 6,7 	  
06:30 09.01.2019 	 0,32 	 0,41 	 11 	 17 	 182 	 1009 	 6,2 	  
06:20 09.01.2019 	 0,31 	 0,4 	 15 	 18 	 184 	 1009 	 7 	  
06:10 09.01.2019 	 0,3 	 0,42 	 15 	 19 	 182 	 1009 	 7,4 	  
06:00 09.01.2019 	 0,29 	 0,4 	 13 	 17 	 179 	 1010 	 7,2 	  
05:50 09.01.2019 	 0,3 	 0,38 	 10 	 15 	 165 	 1011 	 6,9 	  
05:40 09.01.2019 	 0,3 	 0,39 	 9 	 12 	 157 	 1011 	 7,1 	  
05:30 09.01.2019 	 0,31 	 0,41 	 12 	 15 	 171 	 1011 	 7 	  
05:20 09.01.2019 	 0,32 	 0,39 	 11 	 14 	 159 	 1011 	 7,2 	  
05:10 09.01.2019 	 0,34 	 0,42 	 10 	 13 	 157 	 1011 	 6,9 	  
05:00 09.01.2019 	 0,37 	 0,43 	 11 	 15 	 159 	 1011 	 7 	  
04:50 09.01.2019 	 0,4 	 0,45 	 11 	 16 	 167 	 1012 	 6,7 	  
04:40 09.01.2019 	 0,43 	 0,46 	 13 	 16 	 177 	 1012 	 7,2 	  
04:30 09.01.2019 	 0,46 	 0,52 	 13 	 17 	 187 	 1012 	 7,3 	  
04:20 09.01.2019 	 0,5 	 0,54 	 12 	 16 	 181 	 1012 	 7,4 	  
04:10 09.01.2019 	 0,54 	 0,63 	 14 	 17 	 188 	 1012 	 7 	  
04:00 09.01.2019 	 0,59 	 0,62 	 13 	 18 	 187 	 1012 	 7,4 	  
03:50 09.01.2019 	 0,63 	 0,65 	 13 	 16 	 194 	 1012 	 6,8 	  
03:40 09.01.2019 	 0,68 	 0,68 	 13 	 16 	 187 	 1012 	 7 	  
03:30 09.01.2019 	 0,73 	 0,73 	 14 	 17 	 185 	 1012 	 7,7 	  
03:20 09.01.2019 	 0,78 	 0,79 	 13 	 18 	 187 	 1013 	 7,7 	  
03:10 09.01.2019 	 0,83 	 0,83 	 14 	 17 	 189 	 1013 	 7,8 	  
03:00 09.01.2019 	 0,88 	 0,88 	 13 	 17 	 183 	 1013 	 7,6 	  
02:50 09.01.2019 	 0,93 	 0,91 	 13 	 17 	 180 	 1013 	 7,7 	  
02:40 09.01.2019 	 0,98 	 0,97 	 14 	 17 	 178 	 1013 	 7,4 	  
02:30 09.01.2019 	 1,02 	 0,98 	 13 	 16 	 176 	 1013 	 7,3 	  
02:20 09.01.2019 	 1,07 	 1,01 	 14 	 17 	 181 	 1014 	 7,2 	  
02:10 09.01.2019 	 1,12 	 1,07 	 15 	 19 	 188 	 1014 	 7,3 	  
02:00 09.01.2019 	 1,16 	 1,1 	 14 	 18 	 192 	 1013 	 6,8 	  
01:50 09.01.2019 	 1,2 	 1,11 	 12 	 16 	 190 	 1014 	 7 	  
01:40 09.01.2019 	 1,24 	 1,13 	 12 	 16 	 189 	 1014 	 7,2 	  
01:30 09.01.2019 	 1,28 	 1,17 	 12 	 16 	 189 	 1014 	 7,3 	  
01:20 09.01.2019 	 1,31 	 1,21 	 11 	 14 	 187 	 1014 	 6,8 	  
01:10 09.01.2019 	 1,34 	 1,22 	 10 	 13 	 175 	 1014 	 6,8 	  
01:00 09.01.2019 	 1,36 	 1,23 	 10 	 12 	 171 	 1014 	 6,4 	  
00:50 09.01.2019 	 1,39 	 1,25 	 8 	 10 	 168 	 1014 	 6,4 	  
00:40 09.01.2019 	 1,4 	 1,28 	 7 	 9 	 171 	 1014 	 5,8 	  
00:30 09.01.2019 	 1,42 	 1,26 	 8 	 10 	 181 	 1015 	 6,2 	  
00:20 09.01.2019 	 1,43 	 1,25 	 8 	 11 	 178 	 1015 	 6,5 	  
00:10 09.01.2019 	 1,44 	 1,28 	 11 	 16 	 190 	 1015 	 6,1 	  
00:00 09.01.2019 	 1,45 	 1,3 	 10 	 15 	 190 	 1015 	 6,7 	  
23:50 08.01.2019 	 1,45 	 1,29 	 10 	 14 	 173 	 1015 	 6,1 	  
23:40 08.01.2019 	 1,44 	 1,27 	 12 	 15 	 183 	 1015 	 7,5 	  
23:30 08.01.2019 	 1,44 	 1,28 	 12 	 16 	 190 	 1015 	 7,3 	  
23:20 08.01.2019 	 1,42 	 1,26 	 9 	 16 	 184 	 1015 	 6,6 	  
23:10 08.01.2019 	 1,41 	 1,25 	 8 	 9 	 168 	 1015 	 4,7 	  
23:00 08.01.2019 	 1,39 	 1,21 	 7 	 9 	 159 	 1015 	 4,5 	  
22:50 08.01.2019 	 1,37 	 1,18 	 7 	 10 	 167 	 1015 	 4,5 	  
22:40 08.01.2019 	 1,34 	 1,16 	 9 	 11 	 181 	 1015 	 5,3 	  
22:30 08.01.2019 	 1,31 	 1,14 	 8 	 10 	 173 	 1016 	 5 	  
22:20 08.01.2019 	 1,28 	 1,09 	 8 	 9 	 163 	 1016 	 4,7 	  
22:10 08.01.2019 	 1,24 	 1,03 	 8 	 10 	 171 	 1016 	 5,1 	  
22:00 08.01.2019 	 1,2 	 1,05 	 9 	 10 	 179 	 1016 	 5,2 	  
21:50 08.01.2019 	 1,16 	 1 	 7 	 10 	 175 	 1016 	 5,1 	  
21:40 08.01.2019 	 1,11 	 0,95 	 5 	 7 	 161 	 1017 	 4,7 	  
21:30 08.01.2019 	 1,07 	 0,91 	 7 	 10 	 145 	 1017 	 5,1 	  
21:20 08.01.2019 	 1,02 	 0,89 	 7 	 10 	 163 	 1017 	 5 	  
21:10 08.01.2019 	 0,97 	 0,87 	 8 	 11 	 166 	 1017 	 5,3 	  
21:00 08.01.2019 	 0,92 	 0,81 	 7 	 9 	 164 	 1017 	 4,3 	  
20:50 08.01.2019 	 0,87 	 0,79 	 9 	 10 	 179 	 1017 	 4,2 	  
20:40 08.01.2019 	 0,82 	 0,72 	 10 	 11 	 190 	 1017 	 4,5 	  
20:30 08.01.2019 	 0,77 	 0,66 	 9 	 11 	 185 	 1017 	 4,3 	  
20:20 08.01.2019 	 0,72 	 0,6 	 7 	 11 	 176 	 1017 	 4,1 	  
20:10 08.01.2019 	 0,67 	 0,52 	 7 	 8 	 172 	 1017 	 3,8 	  
20:00 08.01.2019 	 0,62 	 0,45 	 7 	 10 	 154 	 1018 	 3,8 	  
19:50 08.01.2019 	 0,58 	 0,39 	 7 	 9 	 152 	 1018 	 4,4 	  
19:40 08.01.2019 	 0,53 	 0,36 	 8 	 10 	 160 	 1018 	 3,5 	  
19:30 08.01.2019 	 0,49 	 0,35 	 7 	 8 	 155 	 1018 	 3,6 	  
19:20 08.01.2019 	 0,45 	 0,31 	 7 	 10 	 155 	 1018 	 4,4 	  
19:10 08.01.2019 	 0,42 	 0,26 	 8 	 9 	 159 	 1018 	 4,2 	  
19:00 08.01.2019 	 0,38 	 0,23 	 7 	 8 	 152 	 1018 	 4,1 	  
18:50 08.01.2019 	 0,36 	 0,12 	 6 	 10 	 155 	 1019 	 3,9 	  
18:40 08.01.2019 	 0,33 	 0,16 	 8 	 10 	 146 	 1019 	 4,2 	  
18:30 08.01.2019 	 0,31 	 0,12 	 8 	 11 	 142 	 1019 	 4,2 	  
18:20 08.01.2019 	 0,3 	 0,14 	 9 	 11 	 144 	 1019 	 3,9 	  
18:10 08.01.2019 	 0,29 	 0,12 	 9 	 13 	 150 	 1020 	 3,6 	  
18:00 08.01.2019 	 0,28 	 0,13 	 10 	 12 	 147 	 1020 	 3,4 	  
17:50 08.01.2019 	 0,28 	 0,14 	 10 	 13 	 149 	 1020 	 3 	  
17:40 08.01.2019 	 0,29 	 0,13 	 8 	 10 	 161 	 1020 	 2,9 	  
17:30 08.01.2019 	 0,3 	 0,14 	 7 	 10 	 163 	 1020 	 2,8 	  
17:20 08.01.2019 	 0,31 	 0,16 	 7 	 9 	 165 	 1021 	 2,4 	  
17:10 08.01.2019 	 0,33 	 0,17 	 7 	 9 	 166 	 1021 	 2,4 	  
17:00 08.01.2019 	 0,35 	 0,2 	 5 	 8 	 158 	 1021 	 2,4 	  
16:50 08.01.2019 	 0,38 	 0,22 	 8 	 14 	 148 	 1022 	 2,5 	  
16:40 08.01.2019 	 0,42 	 0,22 	 9 	 12 	 148 	 1022 	 2,6 	  
16:30 08.01.2019 	 0,45 	 0,24 	 9 	 12 	 146 	 1022 	 2,3 	  
16:20 08.01.2019 	 0,49 	 0,25 	 10 	 12 	 144 	 1022 	 2,4 	  
16:10 08.01.2019 	 0,54 	 0,3 	 9 	 11 	 143 	 1022 	 2,7 	  
16:00 08.01.2019 	 0,58 	 0,33 	 8 	 10 	 139 	 1023 	 3,1 	  
15:50 08.01.2019 	 0,63 	 0,4 	 9 	 11 	 139 	 1023 	 3,2 	  
15:40 08.01.2019 	 0,68 	 0,47 	 7 	 10 	 136 	 1023 	 3,3 	  
15:30 08.01.2019 	 0,74 	 0,53 	 3 	 6 	 158 	 1023 	 2,3 	  
15:20 08.01.2019 	 0,79 	 0,59 	 3 	 4 	 143 	 1023 	 1,9 	  
15:10 08.01.2019 	 0,84 	 0,61 	 3 	 4 	 148 	 1024 	 1,3 	  
15:00 08.01.2019 	 0,9 	 0,68 	 4 	 5 	 163 	 1024 	 1,3 	  
14:50 08.01.2019 	 0,96 	 0,69 	 4 	 5 	 156 	 1025 	 1,1 	  
14:40 08.01.2019 	 1,01 	 0,75 	 5 	 7 	 167 	 1025 	 1,4 	  
14:30 08.01.2019 	 1,06 	 0,83 	 5 	 8 	 184 	 1025 	 1,4 	  
14:20 08.01.2019 	 1,12 	 0,89 	 4 	 5 	 187 	 1025 	 1,5 	  
14:10 08.01.2019 	 1,17 	 0,93 	 6 	 7 	 186 	 1026 	 1,6 	  
14:00 08.01.2019 	 1,22 	 1 	 4 	 5 	 193 	 1026 	 1,8 	  
13:50 08.01.2019 	 1,26 	 1,03 	 4 	 5 	 178 	 1026 	 2 	  
13:40 08.01.2019 	 1,31 	 1,08 	 5 	 7 	 150 	 1026 	 2,1 	  
13:30 08.01.2019 	 1,35 	 1,11 	 5 	 7 	 145 	 1026 	 2,2 	  
13:20 08.01.2019 	 1,39 	 1,14 	 5 	 6 	 141 	 1026 	 1,9 	  
13:10 08.01.2019 	 1,43 	 1,18 	 5 	 6 	 140 	 1026 	 1,6 	  
13:00 08.01.2019 	 1,46 	 1,2 	 5 	 6 	 139 	 1026 	 1,7 	  
12:50 08.01.2019 	 1,49 	 1,18 	 5 	 7 	 143 	 1026 	 1,6 	  
12:40 08.01.2019 	 1,52 	 1,18 	 5 	 7 	 151 	 1027 	 1,4 	  
12:30 08.01.2019 	 1,54 	 1,16 	 6 	 7 	 142 	 1027 	 1,6 	  
12:20 08.01.2019 	 1,56 	 1,19 	 6 	 8 	 143 	 1027 	 1,9 	  
12:10 08.01.2019 	 1,57 	 1,23 	 6 	 7 	 142 	 1027 	 2,1 	  
12:00 08.01.2019 	 1,58 	 1,24 	 6 	 8 	 142 	 1027 	 2 	  
11:50 08.01.2019 	 1,59 	 1,25 	 6 	 7 	 140 	 1027 	 2,2 	  
11:40 08.01.2019 	 1,59 	 1,24 	 6 	 8 	 138 	 1027 	 1,9 	  
11:30 08.01.2019 	 1,59 	 1,22 	 6 	 8 	 138 	 1027 	 1,3 	  
11:20 08.01.2019 	 1,58 	 1,2 	 5 	 7 	 141 	 1027 	 1,3 	  
11:10 08.01.2019 	 1,57 	 1,16 	 5 	 7 	 139 	 1027 	 1,5 	  
11:00 08.01.2019 	 1,56 	 1,16 	 5 	 7 	 142 	 1028 	 1,4 	  
10:50 08.01.2019 	 1,54 	 1,16 	 5 	 7 	 143 	 1028 	 1,2 	  
10:40 08.01.2019 	 1,52 	 1,17 	 5 	 7 	 144 	 1028 	 0,9 	  
10:30 08.01.2019 	 1,49 	 1,14 	 5 	 6 	 153 	 1028 	 0,9 	  
10:20 08.01.2019 	 1,46 	 1,14 	 5 	 7 	 164 	 1028 	 0,9 	  
10:10 08.01.2019 	 1,42 	 1,12 	 5 	 7 	 151 	 1028 	 1 	  
10:00 08.01.2019 	 1,39 	 1,11 	 4 	 6 	 171 	 1028 	 0,8 	  
09:50 08.01.2019 	 1,35 	 1,07 	 5 	 6 	 151 	 1028 	 0,8 	  
09:40 08.01.2019 	 1,3 	 1,06 	 5 	 6 	 141 	 1028 	 1,1 	  
09:30 08.01.2019 	 1,26 	 1,06 	 5 	 7 	 142 	 1028 	 1,1 	  
09:20 08.01.2019 	 1,21 	 1,01 	 4 	 5 	 154 	 1028 	 0,2 	  
09:10 08.01.2019 	 1,16 	 0,97 	 4 	 5 	 150 	 1028 	 0 	  
09:00 08.01.2019 	 1,11 	 0,95 	 5 	 7 	 171 	 1028 	 0,4 	  
08:50 08.01.2019 	 1,06 	 0,89 	 6 	 7 	 168 	 1028 	 0,6 	  
08:40 08.01.2019 	 1 	 0,87 	 5 	 7 	 179 	 1028 	 0,3 	  
08:30 08.01.2019 	 0,95 	 0,81 	 5 	 6 	 192 	 1029 	 0,9 	  
08:20 08.01.2019 	 0,89 	 0,77 	 4 	 5 	 184 	 1028 	 0,7 	  
08:10 08.01.2019 	 0,84 	 0,73 	 3 	 4 	 165 	 1028 	 0,3 	  
08:00 08.01.2019 	 0,78 	 0,68 	 3 	 5 	 152 	 1028 	 -0,1 	  
07:50 08.01.2019 	 0,73 	 0,61 	 4 	 5 	 149 	 1028 	 -0,3 	  
07:40 08.01.2019 	 0,68 	 0,58 	 3 	 4 	 141 	 1028 	 -0,8 	  
07:30 08.01.2019 	 0,63 	 0,51 	 2 	 3 	 149 	 1028 	 -1,1 	  
07:20 08.01.2019 	 0,58 	 0,44 	 3 	 5 	 167 	 1028 	 -0,3 	  
07:10 08.01.2019 	 0,54 	 0,42 	 2 	 4 	 165 	 1028 	 -0,7 	  
07:00 08.01.2019 	 0,49 	 0,37 	 2 	 3 	 138 	 1029 	 -0,9 	  
06:50 08.01.2019 	 0,45 	 0,32 	 4 	 6 	 132 	 1029 	 -1 	  
06:40 08.01.2019 	 0,42 	 0,29 	 5 	 7 	 190 	 1029 	 -0,3 	  
06:30 08.01.2019 	 0,38 	 0,23 	 5 	 6 	 197 	 1029 	 -0,4 	  
06:20 08.01.2019 	 0,36 	 0,2 	 5 	 6 	 195 	 1029 	 -0,4 	  
06:10 08.01.2019 	 0,33 	 0,17 	 3 	 5 	 166 	 1029 	 -1 	  
06:00 08.01.2019 	 0,31 	 0,17 	 4 	 6 	 181 	 1029 	 -0,8 	  
05:50 08.01.2019 	 0,3 	 0,16 	 5 	 6 	 187 	 1029 	 -0,3 	  
05:40 08.01.2019 	 0,28 	 0,13 	 5 	 6 	 189 	 1029 	 -0,1 	  
05:30 08.01.2019 	 0,28 	 0,11 	 2 	 3 	 155 	 1029 	 -1,7 	  
05:20 08.01.2019 	 0,28 	 0,09 	 3 	 4 	 158 	 1029 	 -1 	  
05:10 08.01.2019 	 0,28 	 0,1 	 2 	 4 	 133 	 1029 	 -1,7 	  
05:00 08.01.2019 	 0,29 	 0,11 	 5 	 7 	 185 	 1029 	 -0,1 	  
04:50 08.01.2019 	 0,3 	 0,12 	 7 	 8 	 189 	 1029 	 -0,1 	  
04:40 08.01.2019 	 0,32 	 0,15 	 7 	 8 	 190 	 1029 	 0,2 	  
04:30 08.01.2019 	 0,34 	 0,16 	 6 	 8 	 184 	 1029 	 0,6 	  
04:20 08.01.2019 	 0,37 	 0,19 	 5 	 7 	 171 	 1029 	 -0 	  
04:10 08.01.2019 	 0,4 	 0,23 	 4 	 6 	 156 	 1029 	 -1,9 	  
04:00 08.01.2019 	 0,44 	 0,25 	 3 	 4 	 148 	 1029 	 -2,2 	  
03:50 08.01.2019 	 0,48 	 0,28 	 4 	 5 	 150 	 1029 	 -1,9 	  
03:40 08.01.2019 	 0,52 	 0,33 	 4 	 5 	 146 	 1029 	 -1,7 	  
03:30 08.01.2019 	 0,56 	 0,37 	 4 	 5 	 149 	 1028 	 -1,5 	  
03:20 08.01.2019 	 0,6 	 0,44 	 4 	 6 	 143 	 1029 	 -2,1 	  
03:10 08.01.2019 	 0,65 	 0,47 	 4 	 5 	 136 	 1029 	 -1,8 	  
03:00 08.01.2019 	 0,7 	 0,53 	 4 	 5 	 129 	 1029 	 -1,4 	  
02:50 08.01.2019 	 0,75 	 0,58 	 4 	 5 	 128 	 1029 	 -1,6 	  
02:40 08.01.2019 	 0,8 	 0,61 	 4 	 5 	 136 	 1029 	 -2,3 	  
02:30 08.01.2019 	 0,86 	 0,65 	 4 	 5 	 137 	 1029 	 -2,3 	  
02:20 08.01.2019 	 0,9 	 0,68 	 4 	 5 	 137 	 1029 	 -2,3 	  
02:10 08.01.2019 	 0,96 	 0,71 	 5 	 5 	 142 	 1029 	 -2,4 	  
02:00 08.01.2019 	 1 	 0,74 	 4 	 5 	 158 	 1029 	 -1,1 	  
01:50 08.01.2019 	 1,05 	 0,77 	 4 	 6 	 168 	 1029 	 0 	  
01:40 08.01.2019 	 1,1 	 0,8 	 4 	 5 	 164 	 1029 	 -0,6 	  
01:30 08.01.2019 	 1,14 	 0,81 	 4 	 6 	 151 	 1029 	 -0,9 	  
01:20 08.01.2019 	 1,19 	 0,83 	 5 	 7 	 145 	 1029 	 -0,9 	  
01:10 08.01.2019 	 1,23 	 0,87 	 4 	 6 	 150 	 1028 	 -1 	  
01:00 08.01.2019 	 1,26 	 0,89 	 5 	 7 	 147 	 1028 	 -1,2 	  
00:50 08.01.2019 	 1,3 	 0,9 	 4 	 5 	 143 	 1028 	 -1,4 	  
00:40 08.01.2019 	 1,33 	 0,96 	 6 	 7 	 197 	 1028 	 0,7 	  
00:30 08.01.2019 	 1,36 	 1 	 6 	 7 	 207 	 1028 	 0,7 	  
00:20 08.01.2019 	 1,38 	 1,05 	 5 	 6 	 208 	 1028 	 0,6 	  
00:10 08.01.2019 	 1,4 	 1,07 	 6 	 7 	 215 	 1028 	 0,6 	  
00:00 08.01.2019 	 1,42 	 1,1 	 6 	 8 	 225 	 1028 	 0,6 	  
23:50 07.01.2019 	 1,44 	 1,13 	 6 	 8 	 213 	 1028 	 0,7 	  
23:40 07.01.2019 	 1,45 	 1,14 	 6 	 7 	 222 	 1028 	 0,5 	  
23:30 07.01.2019 	 1,46 	 1,14 	 5 	 6 	 225 	 1028 	 0,6 	  
23:20 07.01.2019 	 1,46 	 1,14 	 5 	 7 	 214 	 1028 	 0,5 	  
23:10 07.01.2019 	 1,46 	 1,15 	 5 	 8 	 212 	 1028 	 0,5 	  
23:00 07.01.2019 	 1,45 	 1,15 	 6 	 8 	 212 	 1028 	 0,5 	  
22:50 07.01.2019 	 1,44 	 1,15 	 5 	 6 	 217 	 1028 	 0,4 	  
22:40 07.01.2019 	 1,43 	 1,14 	 5 	 7 	 234 	 1028 	 0,5 	  
22:30 07.01.2019 	 1,41 	 1,1 	 5 	 7 	 239 	 1027 	 0,3 	  
22:20 07.01.2019 	 1,39 	 1,06 	 5 	 7 	 239 	 1027 	 0,3 	  
22:10 07.01.2019 	 1,36 	 1,06 	 5 	 7 	 242 	 1027 	 0,3 	  
22:00 07.01.2019 	 1,33 	 1,04 	 5 	 6 	 238 	 1027 	 0,3 	  
21:50 07.01.2019 	 1,3 	 0,97 	 4 	 5 	 246 	 1027 	 0,1 	  
21:40 07.01.2019 	 1,26 	 0,93 	 4 	 6 	 239 	 1027 	 0,1 	  
21:30 07.01.2019 	 1,22 	 0,89 	 5 	 6 	 240 	 1027 	 0,2 	  
21:20 07.01.2019 	 1,18 	 0,86 	 5 	 7 	 251 	 1026 	 0,2 	  
21:10 07.01.2019 	 1,14 	 0,81 	 6 	 7 	 247 	 1026 	 0,2 	  
21:00 07.01.2019 	 1,09 	 0,78 	 6 	 8 	 236 	 1026 	 0,2 	  
20:50 07.01.2019 	 1,04 	 0,74 	 5 	 7 	 240 	 1026 	 0,2 	  
20:40 07.01.2019 	 1 	 0,71 	 4 	 6 	 233 	 1026 	 0,1 	  
20:30 07.01.2019 	 0,94 	 0,66 	 5 	 7 	 237 	 1026 	 0 	  
20:20 07.01.2019 	 0,89 	 0,62 	 5 	 7 	 242 	 1025 	 0 	  
20:10 07.01.2019 	 0,84 	 0,56 	 4 	 5 	 246 	 1026 	 -0 	  
20:00 07.01.2019 	 0,79 	 0,52 	 3 	 5 	 252 	 1026 	 -0 	  
19:50 07.01.2019 	 0,74 	 0,47 	 4 	 6 	 245 	 1026 	 0 	  
19:40 07.01.2019 	 0,69 	 0,41 	 5 	 7 	 246 	 1025 	 0,2 	  
19:30 07.01.2019 	 0,64 	 0,35 	 5 	 6 	 251 	 1025 	 0,1 	  
19:20 07.01.2019 	 0,59 	 0,31 	 4 	 6 	 252 	 1025 	 0 	  
19:10 07.01.2019 	 0,54 	 0,27 	 4 	 6 	 259 	 1025 	 0,1 	  
19:00 07.01.2019 	 0,5 	 0,24 	 5 	 7 	 253 	 1025 	 0,2 	  
18:50 07.01.2019 	 0,46 	 0,2 	 6 	 7 	 256 	 1025 	 0,1 	  
18:40 07.01.2019 	 0,42 	 0,17 	 5 	 7 	 257 	 1025 	 0,2 	  
18:30 07.01.2019 	 0,39 	 0,13 	 5 	 6 	 247 	 1025 	 0,2 	  
18:20 07.01.2019 	 0,36 	 0,11 	 5 	 6 	 256 	 1025 	 0,2 	  
18:10 07.01.2019 	 0,34 	 0,07 	 5 	 7 	 254 	 1025 	 0,3 	  
18:00 07.01.2019 	 0,31 	 0,05 	 5 	 8 	 251 	 1024 	 0,3 	  
17:50 07.01.2019 	 0,3 	 0,04 	 5 	 7 	 248 	 1025 	 0,4 	  
17:40 07.01.2019 	 0,28 	 0,02 	 6 	 8 	 248 	 1024 	 0,4 	  
17:30 07.01.2019 	 0,28 	 0,01 	 6 	 8 	 248 	 1024 	 0,5 	  
17:20 07.01.2019 	 0,28 	 0,03 	 6 	 8 	 255 	 1024 	 0,5 	  
17:10 07.01.2019 	 0,28 	 0,04 	 6 	 8 	 251 	 1024 	 0,6 	  
17:00 07.01.2019 	 0,28 	 0,05 	 6 	 8 	 251 	 1023 	 0,8 	  
16:50 07.01.2019 	 0,3 	 0,08 	 7 	 9 	 252 	 1023 	 0,8 	  
16:40 07.01.2019 	 0,32 	 0,11 	 7 	 9 	 250 	 1023 	 0,9 	  
16:30 07.01.2019 	 0,34 	 0,13 	 7 	 9 	 254 	 1023 	 0,9 	  
16:20 07.01.2019 	 0,36 	 0,17 	 7 	 9 	 250 	 1023 	 1 	  
16:10 07.01.2019 	 0,4 	 0,21 	 7 	 9 	 247 	 1022 	 1 	  
16:00 07.01.2019 	 0,43 	 0,28 	 7 	 9 	 249 	 1022 	 1 	  
15:50 07.01.2019 	 0,47 	 0,31 	 8 	 10 	 252 	 1022 	 1,1 	  
15:40 07.01.2019 	 0,52 	 0,37 	 8 	 11 	 254 	 1022 	 1,2 	  
15:30 07.01.2019 	 0,56 	 0,41 	 9 	 12 	 255 	 1022 	 1,1 	  
15:20 07.01.2019 	 0,61 	 0,5 	 10 	 12 	 254 	 1022 	 1,2 	  
15:10 07.01.2019 	 0,66 	 0,54 	 10 	 12 	 251 	 1021 	 1,2 	  
15:00 07.01.2019 	 0,71 	 0,62 	 9 	 12 	 246 	 1021 	 1,3 	  
14:50 07.01.2019 	 0,77 	 0,65 	 8 	 11 	 244 	 1021 	 1,3 	  
14:40 07.01.2019 	 0,82 	 0,73 	 8 	 11 	 243 	 1021 	 1,5 	  
14:30 07.01.2019 	 0,88 	 0,77 	 10 	 12 	 211 	 1020 	 1,4 	  
14:20 07.01.2019 	 0,94 	 0,82 	 9 	 11 	 211 	 1020 	 1,2 	  
14:10 07.01.2019 	 0,99 	 0,84 	 9 	 12 	 218 	 1020 	 1,3 	  
14:00 07.01.2019 	 1,04 	 0,89 	 8 	 9 	 198 	 1020 	 0,9 	  
13:50 07.01.2019 	 1,1 	 0,93 	 9 	 11 	 189 	 1020 	 0,6 	  
13:40 07.01.2019 	 1,15 	 0,98 	 10 	 11 	 193 	 1020 	 0,6 	  
13:30 07.01.2019 	 1,2 	 1,03 	 10 	 12 	 198 	 1020 	 0,8 	  
13:20 07.01.2019 	 1,25 	 1,08 	 10 	 11 	 200 	 1020 	 0,9 	  
13:10 07.01.2019 	 1,3 	 1,12 	 8 	 11 	 182 	 1020 	 1 	  
13:00 07.01.2019 	 1,34 	 1,16 	 7 	 9 	 176 	 1020 	 1 	  
12:50 07.01.2019 	 1,38 	 1,19 	 7 	 9 	 188 	 1020 	 0,9 	  
12:40 07.01.2019 	 1,42 	 1,24 	 6 	 8 	 205 	 1020 	 1,1 	  
12:30 07.01.2019 	 1,45 	 1,25 	 6 	 8 	 220 	 1019 	 1,1 	  
12:20 07.01.2019 	 1,48 	 1,28 	 7 	 8 	 233 	 1019 	 1 	  
12:10 07.01.2019 	 1,51 	 1,32 	 7 	 10 	 243 	 1019 	 1,1 	  
12:00 07.01.2019 	 1,54 	 1,38 	 7 	 9 	 244 	 1019 	 1,1 	  
11:50 07.01.2019 	 1,56 	 1,38 	 6 	 8 	 250 	 1019 	 1,2 	  
11:40 07.01.2019 	 1,57 	 1,39 	 6 	 8 	 257 	 1019 	 1,1 	  
11:30 07.01.2019 	 1,58 	 1,39 	 5 	 8 	 271 	 1018 	 1 	  
11:20 07.01.2019 	 1,59 	 1,4 	 3 	 5 	 301 	 1018 	 0,9 	  
11:10 07.01.2019 	 1,6 	 1,41 	 7 	 9 	 274 	 1019 	 1,1 	  
11:00 07.01.2019 	 1,6 	 1,42 	 8 	 10 	 262 	 1018 	 1 	  
10:50 07.01.2019 	 1,59 	 1,41 	 7 	 10 	 266 	 1018 	 1 	  
10:40 07.01.2019 	 1,58 	 1,4 	 7 	 10 	 274 	 1018 	 1 	  
10:30 07.01.2019 	 1,57 	 1,39 	 6 	 8 	 294 	 1018 	 1 	  
10:20 07.01.2019 	 1,55 	 1,39 	 6 	 8 	 304 	 1017 	 1 	  
10:10 07.01.2019 	 1,53 	 1,36 	 7 	 9 	 299 	 1017 	 1,1 	  
