 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
01:10 30.01.2019 	 2,22 	 2,01 	 4 	 5 	 40 	 999 	 -8,8 	  
01:00 30.01.2019 	 2,21 	 1,95 	 4 	 5 	 15 	 999 	 -8,7 	  
00:50 30.01.2019 	 2,19 	 1,86 	 4 	 5 	 352 	 999 	 -8,3 	  
00:40 30.01.2019 	 2,18 	 2,05 	 4 	 5 	 349 	 999 	 -7,6 	  
00:30 30.01.2019 	 2,16 	 2,01 	 3 	 5 	 356 	 999 	 -7,3 	  
00:20 30.01.2019 	 2,13 	 1,93 	 4 	 5 	 338 	 999 	 -7,7 	  
00:10 30.01.2019 	 2,1 	 1,81 	 5 	 6 	 335 	 999 	 -7,7 	  
00:00 30.01.2019 	 2,07 	 1,94 	 4 	 5 	 331 	 999 	 -7,9 	  
23:50 29.01.2019 	 2,03 	 1,81 	 4 	 6 	 350 	 999 	 -6,9 	  
23:40 29.01.2019 	 1,99 	 1,76 	 5 	 6 	 346 	 998 	 -6,5 	  
23:30 29.01.2019 	 1,95 	 1,74 	 5 	 7 	 345 	 998 	 -6,2 	  
23:20 29.01.2019 	 1,9 	 1,61 	 6 	 7 	 339 	 998 	 -6,1 	  
23:10 29.01.2019 	 1,86 	 1,65 	 5 	 7 	 335 	 998 	 -6,5 	  
23:00 29.01.2019 	 1,81 	 1,52 	 6 	 8 	 337 	 998 	 -5,9 	  
22:50 29.01.2019 	 1,76 	 1,47 	 6 	 8 	 333 	 998 	 -5,9 	  
22:40 29.01.2019 	 1,71 	 1,37 	 5 	 7 	 328 	 998 	 -6,3 	  
22:30 29.01.2019 	 1,65 	 1,42 	 6 	 9 	 335 	 998 	 -5,7 	  
22:20 29.01.2019 	 1,6 	 1,41 	 7 	 9 	 338 	 998 	 -5,4 	  
22:10 29.01.2019 	 1,55 	 1,28 	 7 	 10 	 339 	 998 	 -5,5 	  
22:00 29.01.2019 	 1,5 	 1,4 	 6 	 9 	 326 	 998 	 -5,9 	  
21:50 29.01.2019 	 1,44 	 1,32 	 5 	 6 	 336 	 998 	 -6,4 	  
21:40 29.01.2019 	 1,39 	 1,21 	 5 	 6 	 335 	 998 	 -6,7 	  
21:30 29.01.2019 	 1,34 	 1,17 	 5 	 7 	 336 	 998 	 -5,8 	  
21:20 29.01.2019 	 1,3 	 1,09 	 5 	 7 	 328 	 998 	 -6,1 	  
21:10 29.01.2019 	 1,25 	 1,17 	 5 	 6 	 324 	 998 	 -6,4 	  
21:00 29.01.2019 	 1,2 	 0,92 	 5 	 7 	 346 	 998 	 -5,5 	  
20:50 29.01.2019 	 1,16 	 0,88 	 6 	 8 	 332 	 998 	 -5,9 	  
20:40 29.01.2019 	 1,13 	 0,97 	 6 	 7 	 333 	 998 	 -6 	  
20:30 29.01.2019 	 1,09 	 0,84 	 5 	 6 	 328 	 998 	 -6,8 	  
20:20 29.01.2019 	 1,06 	 1,01 	 5 	 7 	 336 	 998 	 -6,2 	  
20:10 29.01.2019 	 1,03 	 0,83 	 4 	 6 	 341 	 998 	 -6,1 	  
20:00 29.01.2019 	 1 	 0,78 	 5 	 7 	 347 	 998 	 -5,2 	  
19:50 29.01.2019 	 0,98 	 0,74 	 5 	 6 	 337 	 998 	 -5,1 	  
19:40 29.01.2019 	 0,97 	 0,86 	 4 	 6 	 336 	 998 	 -5,7 	  
19:30 29.01.2019 	 0,95 	 0,75 	 5 	 6 	 347 	 998 	 -5,4 	  
19:20 29.01.2019 	 0,94 	 0,7 	 5 	 7 	 1 	 998 	 -4,9 	  
19:10 29.01.2019 	 0,93 	 0,84 	 5 	 7 	 2 	 998 	 -4,8 	  
19:00 29.01.2019 	 0,93 	 0,93 	 5 	 7 	 350 	 998 	 -5,1 	  
18:50 29.01.2019 	 0,94 	 0,88 	 5 	 7 	 352 	 998 	 -5,3 	  
18:40 29.01.2019 	 0,95 	 0,86 	 6 	 7 	 349 	 998 	 -6,2 	  
18:30 29.01.2019 	 0,95 	 0,75 	 5 	 7 	 335 	 998 	 -7,3 	  
18:20 29.01.2019 	 0,97 	 0,79 	 6 	 7 	 333 	 998 	 -7,1 	  
18:10 29.01.2019 	 0,99 	 0,78 	 5 	 7 	 336 	 998 	 -6,8 	  
18:00 29.01.2019 	 1,01 	 0,68 	 5 	 7 	 343 	 998 	 -5,7 	  
17:50 29.01.2019 	 1,04 	 0,93 	 5 	 7 	 349 	 998 	 -5 	  
17:40 29.01.2019 	 1,06 	 0,84 	 5 	 6 	 354 	 998 	 -5,3 	  
17:30 29.01.2019 	 1,1 	 1,03 	 5 	 6 	 359 	 998 	 -5,3 	  
17:20 29.01.2019 	 1,13 	 1,07 	 5 	 8 	 5 	 997 	 -5,7 	  
17:10 29.01.2019 	 1,17 	 0,92 	 6 	 9 	 4 	 997 	 -5,1 	  
17:00 29.01.2019 	 1,21 	 0,91 	 6 	 8 	 359 	 997 	 -4,7 	  
16:50 29.01.2019 	 1,25 	 1,05 	 6 	 8 	 4 	 997 	 -5,2 	  
16:40 29.01.2019 	 1,3 	 1,15 	 5 	 8 	 1 	 997 	 -5,5 	  
16:30 29.01.2019 	 1,35 	 1,11 	 5 	 7 	 3 	 997 	 -5,3 	  
16:20 29.01.2019 	 1,4 	 1,31 	 5 	 7 	 5 	 997 	 -5,1 	  
16:10 29.01.2019 	 1,45 	 1,29 	 5 	 7 	 4 	 997 	 -4,8 	  
16:00 29.01.2019 	 1,5 	 1,35 	 5 	 7 	 7 	 997 	 -5 	  
15:50 29.01.2019 	 1,55 	 1,51 	 4 	 6 	 8 	 997 	 -5,2 	  
15:40 29.01.2019 	 1,6 	 1,52 	 4 	 6 	 9 	 997 	 -5,1 	  
15:30 29.01.2019 	 1,65 	 1,5 	 4 	 6 	 12 	 997 	 -4,2 	  
15:20 29.01.2019 	 1,7 	 1,49 	 4 	 5 	 14 	 997 	 -4,2 	  
15:10 29.01.2019 	 1,75 	 1,55 	 3 	 5 	 8 	 997 	 -4,8 	  
15:00 29.01.2019 	 1,79 	 1,64 	 3 	 5 	 9 	 996 	 -4,8 	  
14:50 29.01.2019 	 1,84 	 1,62 	 3 	 4 	 12 	 996 	 -4,8 	  
14:40 29.01.2019 	 1,88 	 1,76 	 3 	 4 	 13 	 996 	 -4,4 	  
14:30 29.01.2019 	 1,93 	 1,98 	 3 	 4 	 11 	 996 	 -4,6 	  
14:20 29.01.2019 	 1,97 	 1,9 	 3 	 4 	 27 	 996 	 -3,8 	  
14:10 29.01.2019 	 2 	 1,85 	 3 	 4 	 28 	 996 	 -4,1 	  
14:00 29.01.2019 	 2,04 	 2 	 3 	 4 	 44 	 996 	 -4,5 	  
13:50 29.01.2019 	 2,07 	 1,93 	 3 	 4 	 42 	 996 	 -4,3 	  
13:40 29.01.2019 	 2,09 	 1,92 	 4 	 5 	 47 	 996 	 -4,2 	  
13:30 29.01.2019 	 2,11 	 1,98 	 5 	 5 	 48 	 996 	 -4 	  
13:20 29.01.2019 	 2,14 	 2 	 4 	 6 	 46 	 996 	 -4,2 	  
13:10 29.01.2019 	 2,15 	 1,99 	 3 	 5 	 57 	 996 	 -4,2 	  
13:00 29.01.2019 	 2,16 	 2,09 	 4 	 5 	 61 	 996 	 -4,2 	  
12:50 29.01.2019 	 2,17 	 1,93 	 4 	 6 	 56 	 996 	 -4,3 	  
12:40 29.01.2019 	 2,18 	 1,9 	 5 	 7 	 62 	 996 	 -4 	  
12:30 29.01.2019 	 2,17 	 2,18 	 5 	 7 	 63 	 996 	 -4,1 	  
12:20 29.01.2019 	 2,17 	 1,91 	 5 	 7 	 62 	 995 	 -4,5 	  
12:10 29.01.2019 	 2,16 	 2,13 	 4 	 6 	 53 	 995 	 -5,7 	  
12:00 29.01.2019 	 2,14 	 2,05 	 4 	 7 	 39 	 995 	 -5,7 	  
11:50 29.01.2019 	 2,13 	 2,04 	 4 	 6 	 28 	 995 	 -6,2 	  
11:40 29.01.2019 	 2,1 	 1,97 	 3 	 5 	 34 	 995 	 -6,1 	  
11:30 29.01.2019 	 2,08 	 1,85 	 3 	 6 	 44 	 995 	 -5 	  
11:20 29.01.2019 	 2,04 	 1,85 	 3 	 5 	 139 	 995 	 -1,5 	  
11:10 29.01.2019 	 2,02 	 1,72 	 1 	 4 	 147 	 995 	 -3,9 	  
11:00 29.01.2019 	 1,97 	 1,86 	 1 	 3 	 10 	 995 	 -6,9 	  
10:50 29.01.2019 	 1,94 	 1,72 	 1 	 2 	 333 	 995 	 -7,7 	  
10:40 29.01.2019 	 1,89 	 1,66 	 2 	 3 	 6 	 995 	 -8,4 	  
10:30 29.01.2019 	 1,85 	 1,68 	 4 	 5 	 348 	 994 	 -9 	  
10:20 29.01.2019 	 1,8 	 1,78 	 5 	 7 	 336 	 995 	 -8,7 	  
10:10 29.01.2019 	 1,75 	 1,71 	 6 	 8 	 337 	 994 	 -8,3 	  
10:00 29.01.2019 	 1,7 	 1,52 	 6 	 8 	 335 	 994 	 -8,7 	  
09:50 29.01.2019 	 1,65 	 1,63 	 6 	 9 	 344 	 995 	 -8,5 	  
09:40 29.01.2019 	 1,6 	 1,48 	 5 	 8 	 343 	 994 	 -9,1 	  
09:30 29.01.2019 	 1,54 	 1,4 	 5 	 6 	 331 	 995 	 -9,7 	  
09:20 29.01.2019 	 1,48 	 1,44 	 5 	 6 	 317 	 995 	 -10,5 	  
09:10 29.01.2019 	 1,44 	 1,29 	 4 	 6 	 307 	 995 	 -10,4 	  
09:00 29.01.2019 	 1,38 	 1,13 	 4 	 5 	 304 	 995 	 -9,8 	  
08:50 29.01.2019 	 1,33 	 1,25 	 3 	 6 	 285 	 995 	 -8,9 	  
08:40 29.01.2019 	 1,28 	 1,14 	 2 	 3 	 320 	 995 	 -8,6 	  
08:30 29.01.2019 	 1,24 	 1,11 	 3 	 4 	 343 	 995 	 -10 	  
08:20 29.01.2019 	 1,19 	 1 	 3 	 4 	 321 	 995 	 -10 	  
08:10 29.01.2019 	 1,15 	 1,03 	 4 	 4 	 320 	 995 	 -9,7 	  
08:00 29.01.2019 	 1,11 	 1,02 	 4 	 5 	 336 	 995 	 -9,4 	  
07:50 29.01.2019 	 1,08 	 0,88 	 4 	 5 	 346 	 995 	 -9,8 	  
07:40 29.01.2019 	 1,04 	 0,96 	 4 	 5 	 335 	 995 	 -10,2 	  
07:30 29.01.2019 	 1,02 	 1,06 	 4 	 5 	 338 	 995 	 -9,6 	  
07:20 29.01.2019 	 0,99 	 0,87 	 4 	 5 	 347 	 995 	 -9,5 	  
07:10 29.01.2019 	 0,97 	 0,83 	 3 	 4 	 347 	 995 	 -8,5 	  
07:00 29.01.2019 	 0,95 	 0,83 	 3 	 4 	 345 	 995 	 -7,1 	  
06:50 29.01.2019 	 0,95 	 0,91 	 4 	 5 	 350 	 995 	 -8,5 	  
06:40 29.01.2019 	 0,94 	 0,91 	 4 	 5 	 353 	 995 	 -8,1 	  
06:30 29.01.2019 	 0,93 	 0,86 	 3 	 5 	 1 	 995 	 -9,1 	  
06:20 29.01.2019 	 0,94 	 0,75 	 3 	 4 	 358 	 995 	 -9,6 	  
06:10 29.01.2019 	 0,95 	 0,6 	 3 	 5 	 345 	 995 	 -10 	  
06:00 29.01.2019 	 0,95 	 0,94 	 2 	 3 	 345 	 995 	 -8,5 	  
05:50 29.01.2019 	 0,97 	 0,89 	 2 	 3 	 346 	 995 	 -8,6 	  
05:40 29.01.2019 	 0,99 	 0,67 	 2 	 3 	 356 	 994 	 -8,6 	  
05:30 29.01.2019 	 1,02 	 0,9 	 2 	 3 	 0 	 995 	 -8,3 	  
05:20 29.01.2019 	 1,04 	 0,8 	 1 	 2 	 5 	 994 	 -8,8 	  
05:10 29.01.2019 	 1,07 	 0,91 	 1 	 1 	 19 	 994 	 -8,5 	  
05:00 29.01.2019 	 1,11 	 0,87 	 1 	 3 	 25 	 994 	 -7,3 	  
04:50 29.01.2019 	 1,15 	 0,95 	 2 	 3 	 56 	 994 	 -6,3 	  
04:40 29.01.2019 	 1,19 	 0,86 	 3 	 4 	 53 	 994 	 -7,2 	  
04:30 29.01.2019 	 1,24 	 1,06 	 3 	 5 	 29 	 994 	 -9,4 	  
04:20 29.01.2019 	 1,28 	 1,31 	 4 	 5 	 15 	 994 	 -9,7 	  
04:10 29.01.2019 	 1,34 	 1,16 	 3 	 5 	 0 	 994 	 -10 	  
04:00 29.01.2019 	 1,39 	 1,33 	 3 	 4 	 353 	 994 	 -10,1 	  
03:50 29.01.2019 	 1,44 	 1,12 	 3 	 5 	 2 	 994 	 -8,8 	  
03:40 29.01.2019 	 1,5 	 0,99 	 3 	 4 	 352 	 994 	 -9,9 	  
03:30 29.01.2019 	 1,55 	 1,13 	 3 	 4 	 351 	 994 	 -10 	  
03:20 29.01.2019 	 1,61 	 1,55 	 3 	 4 	 346 	 994 	 -9,9 	  
03:10 29.01.2019 	 1,67 	 1,6 	 1 	 2 	 351 	 994 	 -7,8 	  
03:00 29.01.2019 	 1,72 	 1,68 	 2 	 2 	 357 	 994 	 -8,8 	  
02:50 29.01.2019 	 1,77 	 1,67 	 1 	 2 	 4 	 994 	 -8,7 	  
02:40 29.01.2019 	 1,83 	 1,85 	 2 	 3 	 357 	 994 	 -8,8 	  
02:30 29.01.2019 	 1,88 	 1,71 	 2 	 3 	 10 	 994 	 -7,9 	  
02:20 29.01.2019 	 1,93 	 1,85 	 1 	 3 	 7 	 994 	 -8,1 	  
02:10 29.01.2019 	 1,97 	 2 	 3 	 4 	 9 	 994 	 -8,9 	  
02:00 29.01.2019 	 2,02 	 1,67 	 2 	 3 	 354 	 994 	 -9,9 	  
01:50 29.01.2019 	 2,06 	 1,79 	 2 	 4 	 348 	 994 	 -10 	  
01:40 29.01.2019 	 2,1 	 1,81 	 2 	 4 	 24 	 995 	 -9,7 	  
01:30 29.01.2019 	 2,14 	 1,96 	 1 	 2 	 55 	 994 	 -8,1 	  
01:20 29.01.2019 	 2,17 	 1,97 	 1 	 2 	 38 	 994 	 -8,4 	  
01:10 29.01.2019 	 2,2 	 1,95 	 2 	 3 	 24 	 994 	 -8,6 	  
01:00 29.01.2019 	 2,22 	 1,94 	 1 	 1 	 33 	 994 	 -7,6 	  
00:50 29.01.2019 	 2,24 	 2,09 	 1 	 2 	 37 	 994 	 -7,4 	  
00:40 29.01.2019 	 2,25 	 2,19 	 1 	 2 	 52 	 994 	 -7,7 	  
00:30 29.01.2019 	 2,26 	 1,85 	 1 	 2 	 64 	 994 	 -8,2 	  
00:20 29.01.2019 	 2,27 	 2,05 	 1 	 2 	 29 	 995 	 -8,9 	  
00:10 29.01.2019 	 2,28 	 1,81 	 1 	 2 	 24 	 995 	 -9,4 	  
00:00 29.01.2019 	 2,27 	 2,13 	 1 	 2 	 6 	 995 	 -10,1 	  
23:50 28.01.2019 	 2,26 	 2,21 	 1 	 2 	 15 	 995 	 -10,2 	  
23:40 28.01.2019 	 2,25 	 2,16 	 1 	 2 	 37 	 995 	 -10,1 	  
23:30 28.01.2019 	 2,23 	 2,07 	 1 	 1 	 21 	 995 	 -10,3 	  
23:20 28.01.2019 	 2,21 	 1,93 	 1 	 2 	 14 	 995 	 -10,1 	  
23:10 28.01.2019 	 2,18 	 1,94 	 1 	 2 	 18 	 995 	 -9,4 	  
23:00 28.01.2019 	 2,16 	 2,04 	 2 	 3 	 14 	 995 	 -9,5 	  
22:50 28.01.2019 	 2,12 	 1,86 	 3 	 4 	 16 	 994 	 -9,1 	  
22:40 28.01.2019 	 2,09 	 1,67 	 3 	 4 	 4 	 994 	 -8,8 	  
22:30 28.01.2019 	 2,04 	 1,84 	 3 	 3 	 6 	 994 	 -8,9 	  
22:20 28.01.2019 	 2 	 1,67 	 2 	 3 	 359 	 995 	 -9 	  
22:10 28.01.2019 	 1,95 	 1,73 	 3 	 4 	 358 	 995 	 -9,5 	  
22:00 28.01.2019 	 1,9 	 1,45 	 3 	 4 	 341 	 995 	 -10,5 	  
21:50 28.01.2019 	 1,85 	 1,53 	 3 	 4 	 354 	 995 	 -9,9 	  
21:40 28.01.2019 	 1,79 	 1,59 	 3 	 4 	 348 	 995 	 -10,6 	  
21:30 28.01.2019 	 1,74 	 1,15 	 3 	 4 	 7 	 995 	 -8,8 	  
21:20 28.01.2019 	 1,67 	 1,66 	 3 	 4 	 2 	 995 	 -11,6 	  
21:10 28.01.2019 	 1,62 	 1,44 	 3 	 4 	 344 	 995 	 -12,5 	  
21:00 28.01.2019 	 1,55 	 1,18 	 2 	 4 	 333 	 995 	 -12,4 	  
20:50 28.01.2019 	 1,5 	 1,12 	 1 	 2 	 348 	 995 	 -11,8 	  
20:40 28.01.2019 	 1,44 	 1,32 	 1 	 2 	 4 	 995 	 -11 	  
20:30 28.01.2019 	 1,38 	 1,06 	 0 	 1 	 20 	 995 	 -9,7 	  
20:20 28.01.2019 	 1,32 	 1,2 	 1 	 3 	 13 	 995 	 -10,3 	  
20:10 28.01.2019 	 1,27 	 1,04 	 2 	 3 	 2 	 995 	 -11 	  
20:00 28.01.2019 	 1,21 	 1,15 	 2 	 3 	 348 	 995 	 -10,5 	  
19:50 28.01.2019 	 1,16 	 0,74 	 1 	 2 	 301 	 995 	 -9,1 	  
19:40 28.01.2019 	 1,11 	 1,1 	 2 	 2 	 333 	 995 	 -10,7 	  
19:30 28.01.2019 	 1,06 	 0,9 	 2 	 3 	 348 	 995 	 -10,1 	  
19:20 28.01.2019 	 1,02 	 0,82 	 2 	 3 	 358 	 995 	 -10,9 	  
19:10 28.01.2019 	 0,98 	 0,6 	 2 	 2 	 360 	 995 	 -10,4 	  
19:00 28.01.2019 	 0,95 	 0,76 	 2 	 3 	 1 	 995 	 -10,2 	  
18:50 28.01.2019 	 0,91 	 0,62 	 2 	 3 	 349 	 995 	 -9,7 	  
18:40 28.01.2019 	 0,88 	 0,71 	 1 	 2 	 345 	 995 	 -9,2 	  
18:30 28.01.2019 	 0,86 	 0,87 	 1 	 2 	 19 	 995 	 -9 	  
18:20 28.01.2019 	 0,84 	 0,61 	 0 	 1 	 359 	 995 	 -9,2 	  
18:10 28.01.2019 	 0,83 	 0,87 	 1 	 2 	 2 	 995 	 -9,8 	  
18:00 28.01.2019 	 0,81 	 0,62 	 2 	 3 	 5 	 995 	 -8,7 	  
17:50 28.01.2019 	 0,81 	 0,67 	 2 	 3 	 7 	 995 	 -8,2 	  
17:40 28.01.2019 	 0,81 	 0,6 	 3 	 4 	 358 	 995 	 -8,2 	  
17:30 28.01.2019 	 0,81 	 0,87 	 3 	 5 	 342 	 995 	 -7,1 	  
17:20 28.01.2019 	 0,83 	 0,72 	 3 	 5 	 342 	 995 	 -7,1 	  
17:10 28.01.2019 	 0,84 	 0,59 	 1 	 2 	 45 	 995 	 -3,9 	  
17:00 28.01.2019 	 0,86 	 0,54 	 1 	 2 	 53 	 995 	 -4,3 	  
16:50 28.01.2019 	 0,88 	 0,65 	 1 	 2 	 48 	 995 	 -3,8 	  
16:40 28.01.2019 	 0,92 	 0,73 	 1 	 2 	 58 	 995 	 -3,9 	  
16:30 28.01.2019 	 0,95 	 0,94 	 1 	 2 	 31 	 995 	 -4,5 	  
16:20 28.01.2019 	 0,99 	 0,64 	 1 	 1 	 61 	 995 	 -4,8 	  
16:10 28.01.2019 	 1,03 	 0,8 	 1 	 2 	 48 	 995 	 -5 	  
16:00 28.01.2019 	 1,08 	 0,76 	 2 	 4 	 42 	 995 	 -5,2 	  
15:50 28.01.2019 	 1,13 	 0,77 	 3 	 4 	 43 	 995 	 -4,7 	  
15:40 28.01.2019 	 1,18 	 1,06 	 3 	 4 	 28 	 996 	 -4,6 	  
15:30 28.01.2019 	 1,24 	 1,1 	 2 	 3 	 24 	 996 	 -4,2 	  
15:20 28.01.2019 	 1,3 	 0,81 	 2 	 4 	 8 	 996 	 -3,8 	  
15:10 28.01.2019 	 1,36 	 1,09 	 3 	 4 	 349 	 996 	 -3,8 	  
15:00 28.01.2019 	 1,42 	 1,41 	 3 	 4 	 336 	 996 	 -3,4 	  
14:50 28.01.2019 	 1,48 	 1,25 	 1 	 4 	 345 	 996 	 -2,7 	  
14:40 28.01.2019 	 1,55 	 1,26 	 2 	 3 	 316 	 996 	 -3,3 	  
14:30 28.01.2019 	 1,61 	 1,42 	 2 	 3 	 334 	 996 	 -3,4 	  
14:20 28.01.2019 	 1,67 	 1,37 	 0 	 1 	 347 	 996 	 -2,5 	  
14:10 28.01.2019 	 1,74 	 1,65 	 0 	 1 	 331 	 996 	 -2,8 	  
14:00 28.01.2019 	 1,8 	 1,69 	 0 	 1 	 26 	 996 	 -3,9 	  
13:50 28.01.2019 	 1,86 	 1,72 	 1 	 3 	 320 	 996 	 -4,6 	  
13:40 28.01.2019 	 1,92 	 1,55 	 3 	 5 	 287 	 996 	 -3,5 	  
13:30 28.01.2019 	 1,97 	 1,78 	 3 	 5 	 283 	 996 	 -3,3 	  
13:20 28.01.2019 	 2,02 	 2 	 3 	 4 	 290 	 996 	 -4,3 	  
13:10 28.01.2019 	 2,08 	 1,88 	 3 	 3 	 337 	 996 	 -5,1 	  
13:00 28.01.2019 	 2,12 	 2,1 	 2 	 3 	 9 	 996 	 -4 	  
12:50 28.01.2019 	 2,16 	 2,06 	 2 	 3 	 23 	 996 	 -3,2 	  
12:40 28.01.2019 	 2,21 	 1,9 	 2 	 3 	 14 	 996 	 -2,6 	  
12:30 28.01.2019 	 2,24 	 2,05 	 2 	 3 	 349 	 996 	 -2,7 	  
12:20 28.01.2019 	 2,27 	 2,07 	 2 	 2 	 322 	 997 	 -2,5 	  
12:10 28.01.2019 	 2,3 	 1,95 	 2 	 2 	 335 	 996 	 -3,3 	  
12:00 28.01.2019 	 2,32 	 2 	 2 	 3 	 3 	 996 	 -3,8 	  
11:50 28.01.2019 	 2,33 	 2,12 	 2 	 2 	 351 	 996 	 -3,7 	  
11:40 28.01.2019 	 2,34 	 1,83 	 1 	 2 	 342 	 997 	 -4 	  
11:30 28.01.2019 	 2,35 	 1,92 	 2 	 3 	 356 	 997 	 -4,2 	  
11:20 28.01.2019 	 2,35 	 2,1 	 3 	 4 	 339 	 997 	 -4,3 	  
11:10 28.01.2019 	 2,34 	 2,2 	 2 	 3 	 320 	 997 	 -3,8 	  
11:00 28.01.2019 	 2,33 	 2,16 	 3 	 5 	 344 	 996 	 -2,8 	  
10:50 28.01.2019 	 2,31 	 1,87 	 1 	 2 	 326 	 996 	 -1,4 	  
10:40 28.01.2019 	 2,29 	 2,22 	 1 	 2 	 301 	 996 	 -1,8 	  
10:30 28.01.2019 	 2,26 	 1,9 	 4 	 22 	 293 	 997 	 -2,1 	  
10:20 28.01.2019 	 2,23 	 1,89 	 2 	 2 	 17 	 996 	 -2,6 	  
10:10 28.01.2019 	 2,2 	 2,07 	 2 	 3 	 44 	 996 	 -2,9 	  
10:00 28.01.2019 	 2,16 	 1,83 	 3 	 4 	 26 	 996 	 -3,2 	  
09:50 28.01.2019 	 2,11 	 1,73 	 3 	 4 	 20 	 996 	 -3,2 	  
09:40 28.01.2019 	 2,06 	 1,83 	 3 	 4 	 23 	 996 	 -3,1 	  
09:30 28.01.2019 	 2 	 1,7 	 3 	 4 	 14 	 997 	 -3 	  
09:20 28.01.2019 	 1,95 	 1,56 	 3 	 4 	 8 	 997 	 -2,7 	  
09:10 28.01.2019 	 1,89 	 1,67 	 3 	 4 	 12 	 997 	 -2,5 	  
09:00 28.01.2019 	 1,83 	 1,64 	 3 	 4 	 15 	 997 	 -2,5 	  
08:50 28.01.2019 	 1,76 	 1,59 	 2 	 4 	 15 	 997 	 -2,2 	  
08:40 28.01.2019 	 1,7 	 1,6 	 2 	 3 	 355 	 997 	 -1,6 	  
08:30 28.01.2019 	 1,64 	 1,54 	 3 	 4 	 333 	 997 	 -1,4 	  
08:20 28.01.2019 	 1,57 	 1,58 	 4 	 6 	 321 	 997 	 -1,2 	  
08:10 28.01.2019 	 1,51 	 1,34 	 6 	 9 	 319 	 997 	 -1,3 	  
08:00 28.01.2019 	 1,44 	 1,36 	 8 	 11 	 308 	 997 	 -1,6 	  
07:50 28.01.2019 	 1,37 	 1,31 	 9 	 12 	 298 	 997 	 -1,3 	  
07:40 28.01.2019 	 1,31 	 1,19 	 10 	 13 	 275 	 997 	 -0,1 	  
07:30 28.01.2019 	 1,25 	 0,98 	 7 	 13 	 284 	 996 	 -0,3 	  
07:20 28.01.2019 	 1,19 	 1,01 	 4 	 7 	 307 	 997 	 -1,9 	  
07:10 28.01.2019 	 1,13 	 1,03 	 4 	 5 	 336 	 997 	 -2,6 	  
07:00 28.01.2019 	 1,08 	 0,67 	 3 	 5 	 337 	 997 	 -2,6 	  
06:50 28.01.2019 	 1,03 	 0,81 	 3 	 5 	 325 	 997 	 -2,3 	  
06:40 28.01.2019 	 0,98 	 0,92 	 3 	 6 	 317 	 997 	 -1,5 	  
06:30 28.01.2019 	 0,94 	 0,79 	 2 	 4 	 328 	 997 	 -0,9 	  
06:20 28.01.2019 	 0,9 	 0,72 	 1 	 1 	 309 	 997 	 -0,6 	  
06:10 28.01.2019 	 0,86 	 0,72 	 0 	 1 	 341 	 997 	 -0,4 	  
06:00 28.01.2019 	 0,83 	 0,73 	 0 	 0 	 316 	 997 	 -0,7 	  
05:50 28.01.2019 	 0,81 	 0,89 	 0 	 1 	 78 	 997 	 -1,1 	  
05:40 28.01.2019 	 0,79 	 0,62 	 0 	 2 	 33 	 997 	 -1,3 	  
05:30 28.01.2019 	 0,78 	 0,69 	 3 	 4 	 22 	 997 	 -1,4 	  
05:20 28.01.2019 	 0,77 	 0,75 	 3 	 4 	 17 	 997 	 -2 	  
05:10 28.01.2019 	 0,77 	 0,68 	 3 	 4 	 17 	 997 	 -2,8 	  
05:00 28.01.2019 	 0,78 	 0,53 	 4 	 5 	 17 	 997 	 -2,7 	  
04:50 28.01.2019 	 0,78 	 0,71 	 3 	 4 	 9 	 997 	 -2,9 	  
04:40 28.01.2019 	 0,81 	 0,63 	 3 	 4 	 3 	 997 	 -2,6 	  
04:30 28.01.2019 	 0,83 	 0,69 	 3 	 3 	 359 	 997 	 -2,2 	  
04:20 28.01.2019 	 0,85 	 0,63 	 2 	 3 	 3 	 997 	 -2,1 	  
04:10 28.01.2019 	 0,88 	 0,68 	 2 	 2 	 357 	 998 	 -2 	  
04:00 28.01.2019 	 0,92 	 0,77 	 2 	 2 	 356 	 998 	 -1,9 	  
03:50 28.01.2019 	 0,97 	 0,79 	 1 	 2 	 346 	 998 	 -2,1 	  
03:40 28.01.2019 	 1,02 	 0,84 	 1 	 1 	 5 	 998 	 -1,6 	  
03:30 28.01.2019 	 1,07 	 0,95 	 1 	 1 	 2 	 998 	 -1,6 	  
03:20 28.01.2019 	 1,13 	 0,93 	 1 	 1 	 5 	 998 	 -1,5 	  
03:10 28.01.2019 	 1,18 	 0,92 	 1 	 1 	 360 	 998 	 -1,5 	  
03:00 28.01.2019 	 1,25 	 1,06 	 1 	 2 	 14 	 998 	 -1,4 	  
02:50 28.01.2019 	 1,31 	 1,13 	 1 	 2 	 11 	 998 	 -1,3 	  
02:40 28.01.2019 	 1,38 	 1,16 	 2 	 2 	 341 	 998 	 -1,3 	  
02:30 28.01.2019 	 1,44 	 1,21 	 2 	 3 	 329 	 998 	 -1,2 	  
02:20 28.01.2019 	 1,51 	 1,25 	 3 	 4 	 334 	 998 	 -1,1 	  
02:10 28.01.2019 	 1,58 	 1,37 	 3 	 4 	 330 	 998 	 -1 	  
02:00 28.01.2019 	 1,65 	 1,44 	 3 	 5 	 329 	 998 	 -0,9 	  
01:50 28.01.2019 	 1,72 	 1,51 	 3 	 5 	 334 	 998 	 -0,9 	  
