 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
01:30 30.01.2019 	 3,16 	 2,99 	 4 	 6 	 43 	 1003 	 -2,7 	  
01:20 30.01.2019 	 3,13 	 2,93 	 4 	 5 	 45 	 1003 	 -3,2 	  
01:10 30.01.2019 	 3,11 	 2,9 	 3 	 5 	 46 	 1003 	 -3,2 	  
01:00 30.01.2019 	 3,08 	 2,94 	 4 	 5 	 48 	 1003 	 -2,9 	  
00:50 30.01.2019 	 3,04 	 2,87 	 5 	 7 	 47 	 1003 	 -2,7 	  
00:40 30.01.2019 	 3 	 2,79 	 5 	 6 	 43 	 1003 	 -3 	  
00:30 30.01.2019 	 2,95 	 2,71 	 6 	 8 	 43 	 1003 	 -2,2 	  
00:20 30.01.2019 	 2,9 	 2,78 	 7 	 9 	 44 	 1003 	 -1,9 	  
00:10 30.01.2019 	 2,84 	 2,58 	 5 	 8 	 41 	 1003 	 -2,4 	  
00:00 30.01.2019 	 2,78 	 2,65 	 4 	 6 	 40 	 1003 	 -2,5 	  
23:50 29.01.2019 	 2,72 	 2,49 	 5 	 7 	 38 	 1003 	 -2,5 	  
23:40 29.01.2019 	 2,65 	 2,51 	 5 	 8 	 38 	 1003 	 -2,5 	  
23:30 29.01.2019 	 2,58 	 2,38 	 5 	 8 	 42 	 1003 	 -2,1 	  
23:20 29.01.2019 	 2,51 	 2,39 	 5 	 7 	 31 	 1003 	 -2,6 	  
23:10 29.01.2019 	 2,44 	 2,25 	 5 	 7 	 40 	 1003 	 -2 	  
23:00 29.01.2019 	 2,36 	 2,27 	 4 	 6 	 47 	 1003 	 -2,7 	  
22:50 29.01.2019 	 2,29 	 2,2 	 5 	 7 	 32 	 1003 	 -2,4 	  
22:40 29.01.2019 	 2,21 	 2,05 	 6 	 8 	 31 	 1003 	 -2,1 	  
22:30 29.01.2019 	 2,14 	 2,06 	 6 	 8 	 30 	 1003 	 -2,3 	  
22:20 29.01.2019 	 2,06 	 2 	 6 	 9 	 29 	 1003 	 -2 	  
22:10 29.01.2019 	 1,99 	 1,89 	 7 	 9 	 34 	 1003 	 -1,9 	  
22:00 29.01.2019 	 1,92 	 1,87 	 6 	 9 	 34 	 1003 	 -1,9 	  
21:50 29.01.2019 	 1,85 	 1,76 	 7 	 9 	 35 	 1003 	 -1,6 	  
21:40 29.01.2019 	 1,79 	 1,71 	 6 	 9 	 33 	 1002 	 -1,4 	  
21:30 29.01.2019 	 1,72 	 1,7 	 6 	 8 	 30 	 1002 	 -1,9 	  
21:20 29.01.2019 	 1,66 	 1,64 	 6 	 8 	 32 	 1002 	 -1,7 	  
21:10 29.01.2019 	 1,61 	 1,51 	 7 	 10 	 37 	 1002 	 -1,5 	  
21:00 29.01.2019 	 1,56 	 1,52 	 8 	 11 	 24 	 1002 	 -1,4 	  
20:50 29.01.2019 	 1,51 	 1,46 	 7 	 10 	 20 	 1002 	 -1,8 	  
20:40 29.01.2019 	 1,47 	 1,4 	 8 	 10 	 17 	 1002 	 -1,1 	  
20:30 29.01.2019 	 1,43 	 1,41 	 8 	 11 	 17 	 1002 	 -1,5 	  
20:20 29.01.2019 	 1,4 	 1,36 	 9 	 12 	 16 	 1002 	 -1,2 	  
20:10 29.01.2019 	 1,38 	 1,35 	 9 	 11 	 17 	 1002 	 -1,1 	  
20:00 29.01.2019 	 1,36 	 1,34 	 7 	 10 	 28 	 1002 	 -1,2 	  
19:50 29.01.2019 	 1,34 	 1,3 	 6 	 11 	 25 	 1002 	 -1,1 	  
19:40 29.01.2019 	 1,33 	 1,31 	 5 	 8 	 35 	 1002 	 -1,3 	  
19:30 29.01.2019 	 1,33 	 1,24 	 5 	 8 	 39 	 1002 	 -1,3 	  
19:20 29.01.2019 	 1,34 	 1,36 	 5 	 8 	 37 	 1002 	 -1,3 	  
19:10 29.01.2019 	 1,35 	 1,28 	 6 	 9 	 38 	 1002 	 -1,3 	  
19:00 29.01.2019 	 1,36 	 1,32 	 6 	 9 	 36 	 1002 	 -1,2 	  
18:50 29.01.2019 	 1,38 	 1,33 	 6 	 9 	 31 	 1002 	 -1,7 	  
18:40 29.01.2019 	 1,41 	 1,27 	 6 	 8 	 33 	 1002 	 -1,6 	  
18:30 29.01.2019 	 1,44 	 1,4 	 7 	 10 	 38 	 1002 	 -1,2 	  
18:20 29.01.2019 	 1,48 	 1,35 	 7 	 11 	 38 	 1001 	 -1,1 	  
18:10 29.01.2019 	 1,52 	 1,43 	 6 	 10 	 41 	 1001 	 -1,2 	  
18:00 29.01.2019 	 1,57 	 1,57 	 7 	 9 	 43 	 1001 	 -1,2 	  
17:50 29.01.2019 	 1,62 	 1,49 	 8 	 10 	 47 	 1001 	 -1,3 	  
17:40 29.01.2019 	 1,67 	 1,64 	 7 	 9 	 42 	 1001 	 -1,2 	  
17:30 29.01.2019 	 1,73 	 1,64 	 7 	 10 	 33 	 1001 	 -1,3 	  
17:20 29.01.2019 	 1,79 	 1,72 	 6 	 8 	 36 	 1001 	 -1,6 	  
17:10 29.01.2019 	 1,86 	 1,82 	 5 	 8 	 24 	 1001 	 -1,5 	  
17:00 29.01.2019 	 1,93 	 1,81 	 6 	 8 	 25 	 1001 	 -1,5 	  
16:50 29.01.2019 	 2 	 1,91 	 6 	 9 	 37 	 1001 	 -1,3 	  
16:40 29.01.2019 	 2,07 	 1,94 	 7 	 10 	 42 	 1001 	 -1,3 	  
16:30 29.01.2019 	 2,14 	 2,08 	 8 	 11 	 43 	 1001 	 -1,2 	  
16:20 29.01.2019 	 2,21 	 2,06 	 6 	 9 	 41 	 1001 	 -1,4 	  
16:10 29.01.2019 	 2,28 	 2,19 	 6 	 9 	 40 	 1001 	 -1,3 	  
16:00 29.01.2019 	 2,36 	 2,23 	 6 	 8 	 44 	 1001 	 -1,5 	  
15:50 29.01.2019 	 2,43 	 2,34 	 5 	 7 	 50 	 1001 	 -1,6 	  
15:40 29.01.2019 	 2,5 	 2,36 	 5 	 7 	 45 	 1000 	 -1,6 	  
15:30 29.01.2019 	 2,56 	 2,43 	 5 	 7 	 35 	 1000 	 -1,7 	  
15:20 29.01.2019 	 2,63 	 2,5 	 5 	 6 	 31 	 1000 	 -1,9 	  
15:10 29.01.2019 	 2,69 	 2,54 	 5 	 7 	 40 	 1000 	 -1,8 	  
15:00 29.01.2019 	 2,75 	 2,64 	 5 	 7 	 41 	 1000 	 -1,7 	  
14:50 29.01.2019 	 2,81 	 2,69 	 6 	 8 	 34 	 1000 	 -1,7 	  
14:40 29.01.2019 	 2,86 	 2,71 	 6 	 8 	 33 	 1000 	 -1,8 	  
14:30 29.01.2019 	 2,91 	 2,69 	 5 	 7 	 31 	 1000 	 -1,8 	  
14:20 29.01.2019 	 2,95 	 2,84 	 5 	 7 	 32 	 1000 	 -1,9 	  
14:10 29.01.2019 	 2,99 	 2,83 	 5 	 7 	 32 	 1000 	 -2 	  
14:00 29.01.2019 	 3,02 	 2,9 	 4 	 5 	 30 	 1000 	 -2,6 	  
13:50 29.01.2019 	 3,05 	 2,92 	 4 	 5 	 38 	 1000 	 -2,5 	  
13:40 29.01.2019 	 3,07 	 2,92 	 4 	 6 	 29 	 1000 	 -2,8 	  
13:30 29.01.2019 	 3,09 	 2,92 	 5 	 5 	 21 	 1000 	 -3,7 	  
13:20 29.01.2019 	 3,1 	 3 	 4 	 5 	 20 	 1000 	 -3,8 	  
13:10 29.01.2019 	 3,11 	 3,04 	 5 	 5 	 18 	 1000 	 -3,7 	  
13:00 29.01.2019 	 3,1 	 2,98 	 4 	 5 	 22 	 1000 	 -3,9 	  
12:50 29.01.2019 	 3,1 	 2,94 	 5 	 5 	 18 	 1000 	 -3,6 	  
12:40 29.01.2019 	 3,08 	 2,87 	 4 	 5 	 18 	 1000 	 -4,7 	  
12:30 29.01.2019 	 3,06 	 2,94 	 4 	 5 	 25 	 1000 	 -4,2 	  
12:20 29.01.2019 	 3,04 	 2,92 	 4 	 5 	 20 	 1000 	 -4,3 	  
12:10 29.01.2019 	 3 	 2,85 	 3 	 4 	 24 	 1000 	 -4,7 	  
12:00 29.01.2019 	 2,97 	 2,83 	 3 	 4 	 22 	 1000 	 -4,8 	  
11:50 29.01.2019 	 2,92 	 2,78 	 2 	 3 	 23 	 1000 	 -5,1 	  
11:40 29.01.2019 	 2,88 	 2,79 	 2 	 2 	 42 	 1000 	 -5,6 	  
11:30 29.01.2019 	 2,82 	 2,65 	 2 	 3 	 46 	 1000 	 -5,9 	  
11:20 29.01.2019 	 2,77 	 2,61 	 3 	 4 	 53 	 999 	 -7,1 	  
11:10 29.01.2019 	 2,7 	 2,57 	 3 	 3 	 63 	 999 	 -6,1 	  
11:00 29.01.2019 	 2,64 	 2,5 	 3 	 4 	 62 	 999 	 -5,9 	  
10:50 29.01.2019 	 2,57 	 2,4 	 3 	 4 	 55 	 999 	 -5,8 	  
10:40 29.01.2019 	 2,5 	 2,4 	 3 	 4 	 51 	 999 	 -5,5 	  
10:30 29.01.2019 	 2,43 	 2,23 	 2 	 4 	 51 	 999 	 -5,3 	  
10:20 29.01.2019 	 2,35 	 2,29 	 3 	 5 	 54 	 999 	 -5,5 	  
10:10 29.01.2019 	 2,28 	 2,13 	 3 	 5 	 53 	 999 	 -5,6 	  
10:00 29.01.2019 	 2,2 	 2,12 	 3 	 5 	 63 	 999 	 -5,5 	  
09:50 29.01.2019 	 2,12 	 1,92 	 4 	 5 	 60 	 999 	 -5,4 	  
09:40 29.01.2019 	 2,05 	 1,98 	 3 	 6 	 58 	 999 	 -5,3 	  
09:30 29.01.2019 	 1,97 	 1,87 	 4 	 6 	 65 	 999 	 -5,7 	  
09:20 29.01.2019 	 1,9 	 1,84 	 4 	 6 	 63 	 999 	 -5,6 	  
09:10 29.01.2019 	 1,83 	 1,77 	 4 	 5 	 65 	 999 	 -6,3 	  
09:00 29.01.2019 	 1,77 	 1,64 	 3 	 4 	 79 	 999 	 -5,9 	  
08:50 29.01.2019 	 1,7 	 1,62 	 3 	 5 	 67 	 998 	 -6,1 	  
08:40 29.01.2019 	 1,64 	 1,57 	 3 	 4 	 38 	 998 	 -5,4 	  
08:30 29.01.2019 	 1,59 	 1,56 	 3 	 4 	 47 	 998 	 -5,2 	  
08:20 29.01.2019 	 1,54 	 1,54 	 3 	 4 	 59 	 998 	 -5 	  
08:10 29.01.2019 	 1,49 	 1,44 	 3 	 4 	 50 	 998 	 -4,6 	  
08:00 29.01.2019 	 1,45 	 1,35 	 3 	 5 	 53 	 998 	 -4,3 	  
07:50 29.01.2019 	 1,42 	 1,38 	 4 	 6 	 32 	 998 	 -3,9 	  
07:40 29.01.2019 	 1,39 	 1,38 	 5 	 7 	 30 	 998 	 -3,2 	  
07:30 29.01.2019 	 1,36 	 1,31 	 5 	 8 	 26 	 998 	 -3,7 	  
07:20 29.01.2019 	 1,35 	 1,38 	 6 	 10 	 21 	 998 	 -3,7 	  
07:10 29.01.2019 	 1,34 	 1,26 	 6 	 9 	 16 	 998 	 -3,5 	  
07:00 29.01.2019 	 1,33 	 1,34 	 4 	 7 	 23 	 998 	 -4,1 	  
06:50 29.01.2019 	 1,34 	 1,33 	 5 	 7 	 27 	 998 	 -3,9 	  
06:40 29.01.2019 	 1,35 	 1,31 	 5 	 7 	 22 	 998 	 -3,8 	  
06:30 29.01.2019 	 1,36 	 1,34 	 4 	 6 	 29 	 998 	 -4,4 	  
06:20 29.01.2019 	 1,38 	 1,31 	 5 	 7 	 43 	 998 	 -3,5 	  
06:10 29.01.2019 	 1,41 	 1,43 	 5 	 6 	 42 	 998 	 -3,4 	  
06:00 29.01.2019 	 1,45 	 1,37 	 5 	 7 	 26 	 998 	 -3,8 	  
05:50 29.01.2019 	 1,49 	 1,44 	 5 	 7 	 28 	 998 	 -3,9 	  
05:40 29.01.2019 	 1,53 	 1,53 	 5 	 7 	 41 	 997 	 -3,2 	  
05:30 29.01.2019 	 1,58 	 1,52 	 7 	 9 	 46 	 997 	 -3,2 	  
05:20 29.01.2019 	 1,64 	 1,61 	 6 	 9 	 43 	 997 	 -2,9 	  
05:10 29.01.2019 	 1,7 	 1,64 	 4 	 6 	 31 	 997 	 -4,4 	  
05:00 29.01.2019 	 1,77 	 1,71 	 3 	 4 	 44 	 997 	 -4,5 	  
04:50 29.01.2019 	 1,83 	 1,86 	 3 	 4 	 78 	 997 	 -5,2 	  
04:40 29.01.2019 	 1,91 	 1,83 	 3 	 5 	 88 	 997 	 -4,5 	  
04:30 29.01.2019 	 1,98 	 1,85 	 3 	 4 	 91 	 997 	 -4,4 	  
04:20 29.01.2019 	 2,06 	 1,97 	 4 	 6 	 82 	 997 	 -3,9 	  
04:10 29.01.2019 	 2,14 	 2,09 	 5 	 7 	 75 	 997 	 -3,7 	  
04:00 29.01.2019 	 2,22 	 2,12 	 5 	 7 	 74 	 997 	 -3,9 	  
03:50 29.01.2019 	 2,3 	 2,31 	 4 	 7 	 74 	 997 	 -4 	  
03:40 29.01.2019 	 2,38 	 2,31 	 4 	 6 	 73 	 997 	 -4,7 	  
03:30 29.01.2019 	 2,45 	 2,32 	 4 	 7 	 74 	 997 	 -4,3 	  
03:20 29.01.2019 	 2,53 	 2,42 	 4 	 7 	 68 	 997 	 -4 	  
03:10 29.01.2019 	 2,61 	 2,42 	 4 	 6 	 50 	 997 	 -3,2 	  
03:00 29.01.2019 	 2,68 	 2,53 	 3 	 5 	 55 	 997 	 -3,5 	  
02:50 29.01.2019 	 2,75 	 2,62 	 3 	 4 	 62 	 997 	 -4,7 	  
02:40 29.01.2019 	 2,82 	 2,66 	 4 	 5 	 68 	 997 	 -4,7 	  
02:30 29.01.2019 	 2,89 	 2,76 	 4 	 5 	 76 	 997 	 -4,3 	  
02:20 29.01.2019 	 2,94 	 2,82 	 4 	 6 	 73 	 997 	 -4,4 	  
02:10 29.01.2019 	 3 	 2,97 	 4 	 6 	 77 	 997 	 -4,1 	  
02:00 29.01.2019 	 3,05 	 2,89 	 4 	 6 	 76 	 997 	 -3,1 	  
01:50 29.01.2019 	 3,1 	 2,85 	 4 	 5 	 68 	 997 	 -5,2 	  
01:40 29.01.2019 	 3,14 	 2,95 	 4 	 6 	 66 	 997 	 -5 	  
01:30 29.01.2019 	 3,17 	 2,97 	 5 	 7 	 68 	 997 	 -3,7 	  
01:20 29.01.2019 	 3,2 	 3,03 	 6 	 10 	 72 	 997 	 -3,6 	  
01:10 29.01.2019 	 3,22 	 3,13 	 5 	 8 	 68 	 997 	 -3,7 	  
01:00 29.01.2019 	 3,23 	 3,24 	 4 	 6 	 71 	 997 	 -4,6 	  
00:50 29.01.2019 	 3,24 	 2,95 	 4 	 6 	 61 	 997 	 -4,7 	  
00:40 29.01.2019 	 3,25 	 3,11 	 4 	 6 	 57 	 997 	 -3,9 	  
00:30 29.01.2019 	 3,24 	 3,05 	 4 	 5 	 68 	 997 	 -6,2 	  
00:20 29.01.2019 	 3,23 	 3,03 	 4 	 5 	 76 	 997 	 -6,9 	  
00:10 29.01.2019 	 3,21 	 2,93 	 3 	 5 	 81 	 997 	 -6,3 	  
00:00 29.01.2019 	 3,19 	 3,06 	 2 	 4 	 90 	 997 	 -5,2 	  
23:50 28.01.2019 	 3,16 	 2,9 	 2 	 4 	 93 	 997 	 -4,2 	  
23:40 28.01.2019 	 3,12 	 3,07 	 3 	 4 	 90 	 997 	 -4,6 	  
23:30 28.01.2019 	 3,08 	 2,89 	 2 	 3 	 113 	 997 	 -6,7 	  
23:20 28.01.2019 	 3,03 	 2,97 	 1 	 2 	 121 	 997 	 -6,8 	  
23:10 28.01.2019 	 2,98 	 2,71 	 2 	 2 	 75 	 997 	 -5,7 	  
23:00 28.01.2019 	 2,92 	 2,72 	 2 	 2 	 65 	 997 	 -5,4 	  
22:50 28.01.2019 	 2,85 	 2,7 	 1 	 2 	 100 	 997 	 -5,9 	  
22:40 28.01.2019 	 2,78 	 2,65 	 1 	 2 	 142 	 997 	 -5 	  
22:30 28.01.2019 	 2,71 	 2,58 	 1 	 2 	 165 	 996 	 -3,8 	  
22:20 28.01.2019 	 2,64 	 2,5 	 2 	 2 	 120 	 996 	 -4,4 	  
22:10 28.01.2019 	 2,56 	 2,44 	 2 	 3 	 94 	 996 	 -3,5 	  
22:00 28.01.2019 	 2,48 	 2,31 	 2 	 3 	 107 	 996 	 -5 	  
21:50 28.01.2019 	 2,39 	 2,32 	 2 	 3 	 108 	 996 	 -5 	  
21:40 28.01.2019 	 2,31 	 2,39 	 2 	 3 	 97 	 997 	 -4,5 	  
21:30 28.01.2019 	 2,22 	 2,1 	 2 	 3 	 103 	 997 	 -3,7 	  
21:20 28.01.2019 	 2,14 	 2,09 	 2 	 3 	 114 	 997 	 -2,9 	  
21:10 28.01.2019 	 2,05 	 1,99 	 3 	 5 	 115 	 997 	 -2,7 	  
21:00 28.01.2019 	 1,97 	 1,9 	 3 	 5 	 113 	 997 	 -2,6 	  
20:50 28.01.2019 	 1,89 	 1,83 	 2 	 4 	 109 	 997 	 -3,3 	  
20:40 28.01.2019 	 1,81 	 1,74 	 3 	 4 	 109 	 997 	 -3,7 	  
20:30 28.01.2019 	 1,73 	 1,79 	 3 	 5 	 88 	 996 	 -3,4 	  
20:20 28.01.2019 	 1,66 	 1,6 	 4 	 5 	 85 	 996 	 -3,1 	  
20:10 28.01.2019 	 1,59 	 1,54 	 4 	 5 	 87 	 996 	 -3,4 	  
20:00 28.01.2019 	 1,52 	 1,51 	 3 	 5 	 91 	 996 	 -3,2 	  
19:50 28.01.2019 	 1,46 	 1,48 	 3 	 4 	 90 	 996 	 -3,7 	  
19:40 28.01.2019 	 1,4 	 1,45 	 3 	 4 	 93 	 996 	 -3,7 	  
19:30 28.01.2019 	 1,35 	 1,34 	 3 	 5 	 92 	 996 	 -4,1 	  
19:20 28.01.2019 	 1,3 	 1,31 	 3 	 5 	 96 	 996 	 -3,6 	  
19:10 28.01.2019 	 1,26 	 1,3 	 3 	 6 	 107 	 996 	 -3,5 	  
19:00 28.01.2019 	 1,23 	 1,32 	 4 	 6 	 115 	 996 	 -3,2 	  
18:50 28.01.2019 	 1,2 	 1,29 	 3 	 5 	 98 	 996 	 -4,7 	  
18:40 28.01.2019 	 1,18 	 1,2 	 3 	 6 	 94 	 996 	 -5,3 	  
18:30 28.01.2019 	 1,16 	 1,16 	 4 	 7 	 108 	 996 	 -5,8 	  
18:20 28.01.2019 	 1,16 	 1,24 	 5 	 6 	 125 	 996 	 -4,5 	  
18:10 28.01.2019 	 1,16 	 1,14 	 5 	 6 	 122 	 996 	 -4,7 	  
18:00 28.01.2019 	 1,16 	 1,12 	 5 	 6 	 123 	 996 	 -4 	  
17:50 28.01.2019 	 1,18 	 1,29 	 4 	 6 	 122 	 996 	 -3,9 	  
17:40 28.01.2019 	 1,2 	 1,11 	 4 	 5 	 117 	 996 	 -3,7 	  
17:30 28.01.2019 	 1,23 	 1,26 	 5 	 5 	 126 	 996 	 -4,3 	  
17:20 28.01.2019 	 1,26 	 1,23 	 5 	 5 	 127 	 996 	 -4,3 	  
17:10 28.01.2019 	 1,31 	 1,34 	 5 	 6 	 126 	 996 	 -4,4 	  
17:00 28.01.2019 	 1,36 	 1,4 	 5 	 6 	 126 	 996 	 -4 	  
16:50 28.01.2019 	 1,41 	 1,4 	 5 	 6 	 129 	 996 	 -4 	  
16:40 28.01.2019 	 1,47 	 1,47 	 5 	 7 	 127 	 996 	 -3,9 	  
16:30 28.01.2019 	 1,54 	 1,57 	 5 	 7 	 132 	 996 	 -3,9 	  
16:20 28.01.2019 	 1,61 	 1,69 	 5 	 7 	 130 	 996 	 -3,8 	  
16:10 28.01.2019 	 1,69 	 1,64 	 5 	 7 	 126 	 996 	 -3,9 	  
16:00 28.01.2019 	 1,77 	 1,77 	 4 	 7 	 116 	 996 	 -3,3 	  
15:50 28.01.2019 	 1,85 	 1,86 	 3 	 5 	 109 	 996 	 -2,9 	  
15:40 28.01.2019 	 1,94 	 1,95 	 4 	 5 	 116 	 996 	 -2,7 	  
15:30 28.01.2019 	 2,03 	 2,08 	 5 	 6 	 117 	 996 	 -2,8 	  
15:20 28.01.2019 	 2,12 	 2,1 	 5 	 6 	 121 	 997 	 -3,1 	  
15:10 28.01.2019 	 2,21 	 2,13 	 5 	 6 	 121 	 997 	 -3,2 	  
15:00 28.01.2019 	 2,3 	 2,38 	 5 	 6 	 124 	 997 	 -2,6 	  
14:50 28.01.2019 	 2,39 	 2,26 	 5 	 6 	 128 	 997 	 -2,8 	  
14:40 28.01.2019 	 2,48 	 2,46 	 5 	 6 	 129 	 997 	 -3 	  
14:30 28.01.2019 	 2,57 	 2,62 	 4 	 5 	 130 	 997 	 -3,9 	  
14:20 28.01.2019 	 2,66 	 2,75 	 3 	 5 	 129 	 997 	 -3,9 	  
14:10 28.01.2019 	 2,74 	 2,73 	 3 	 4 	 140 	 997 	 -3,9 	  
14:00 28.01.2019 	 2,82 	 2,78 	 4 	 5 	 147 	 997 	 -4,2 	  
13:50 28.01.2019 	 2,89 	 2,68 	 4 	 5 	 141 	 997 	 -4 	  
13:40 28.01.2019 	 2,97 	 2,98 	 4 	 4 	 135 	 997 	 -3,8 	  
13:30 28.01.2019 	 3,03 	 3 	 4 	 4 	 135 	 997 	 -3,7 	  
13:20 28.01.2019 	 3,09 	 3,03 	 4 	 5 	 129 	 997 	 -3 	  
13:10 28.01.2019 	 3,15 	 3,04 	 4 	 5 	 131 	 997 	 -2,5 	  
13:00 28.01.2019 	 3,2 	 3,02 	 5 	 6 	 130 	 997 	 -2,7 	  
12:50 28.01.2019 	 3,24 	 3,25 	 5 	 6 	 134 	 997 	 -2,6 	  
12:40 28.01.2019 	 3,28 	 3,16 	 5 	 6 	 139 	 997 	 -3,6 	  
12:30 28.01.2019 	 3,31 	 3,12 	 5 	 6 	 134 	 997 	 -3,3 	  
12:20 28.01.2019 	 3,33 	 3,09 	 4 	 5 	 132 	 997 	 -3,4 	  
12:10 28.01.2019 	 3,34 	 3,44 	 4 	 5 	 129 	 997 	 -4 	  
12:00 28.01.2019 	 3,35 	 3,07 	 4 	 5 	 134 	 997 	 -3,4 	  
11:50 28.01.2019 	 3,35 	 3,2 	 5 	 6 	 139 	 997 	 -3,2 	  
11:40 28.01.2019 	 3,34 	 3,21 	 4 	 5 	 144 	 997 	 -3,2 	  
11:30 28.01.2019 	 3,33 	 3,2 	 5 	 6 	 141 	 997 	 -3 	  
11:20 28.01.2019 	 3,3 	 3,29 	 5 	 6 	 135 	 997 	 -2,9 	  
11:10 28.01.2019 	 3,27 	 3,09 	 4 	 5 	 143 	 997 	 -3,3 	  
11:00 28.01.2019 	 3,23 	 3,1 	 4 	 5 	 133 	 997 	 -3,7 	  
10:50 28.01.2019 	 3,19 	 3,05 	 3 	 4 	 138 	 997 	 -3,3 	  
10:40 28.01.2019 	 3,14 	 3,05 	 4 	 5 	 144 	 997 	 -3 	  
10:30 28.01.2019 	 3,08 	 3,01 	 4 	 6 	 130 	 997 	 -2,6 	  
10:20 28.01.2019 	 3,01 	 2,9 	 5 	 6 	 131 	 997 	 -2,7 	  
10:10 28.01.2019 	 2,94 	 2,9 	 5 	 6 	 137 	 997 	 -2 	  
10:00 28.01.2019 	 2,86 	 2,71 	 3 	 5 	 167 	 997 	 -3,3 	  
09:50 28.01.2019 	 2,78 	 2,72 	 3 	 5 	 198 	 997 	 0,2 	  
09:40 28.01.2019 	 2,7 	 2,61 	 4 	 5 	 205 	 997 	 0,3 	  
09:30 28.01.2019 	 2,61 	 2,42 	 5 	 6 	 211 	 997 	 0,3 	  
09:20 28.01.2019 	 2,52 	 2,54 	 4 	 6 	 218 	 997 	 0,4 	  
09:10 28.01.2019 	 2,43 	 2,29 	 5 	 6 	 225 	 997 	 0,2 	  
09:00 28.01.2019 	 2,34 	 2,36 	 5 	 6 	 233 	 997 	 0,2 	  
08:50 28.01.2019 	 2,24 	 2,23 	 6 	 8 	 243 	 997 	 0,1 	  
08:40 28.01.2019 	 2,15 	 2,16 	 8 	 10 	 241 	 998 	 0,1 	  
08:30 28.01.2019 	 2,05 	 2,04 	 7 	 10 	 231 	 998 	 0,4 	  
08:20 28.01.2019 	 1,96 	 1,89 	 7 	 9 	 228 	 997 	 0,5 	  
08:10 28.01.2019 	 1,87 	 1,83 	 8 	 9 	 239 	 997 	 0,5 	  
08:00 28.01.2019 	 1,78 	 1,72 	 8 	 10 	 238 	 997 	 0,6 	  
07:50 28.01.2019 	 1,7 	 1,65 	 8 	 10 	 243 	 997 	 0,7 	  
07:40 28.01.2019 	 1,62 	 1,75 	 7 	 10 	 248 	 997 	 0,9 	  
07:30 28.01.2019 	 1,54 	 1,54 	 7 	 10 	 234 	 997 	 0,9 	  
07:20 28.01.2019 	 1,47 	 1,42 	 7 	 8 	 234 	 997 	 0,9 	  
07:10 28.01.2019 	 1,4 	 1,44 	 7 	 9 	 233 	 998 	 0,9 	  
07:00 28.01.2019 	 1,34 	 1,3 	 4 	 8 	 226 	 998 	 0,7 	  
06:50 28.01.2019 	 1,28 	 1,35 	 5 	 6 	 233 	 998 	 0,4 	  
06:40 28.01.2019 	 1,23 	 1,2 	 5 	 6 	 245 	 998 	 0,3 	  
06:30 28.01.2019 	 1,19 	 1,26 	 5 	 7 	 250 	 998 	 0 	  
06:20 28.01.2019 	 1,16 	 1,26 	 5 	 7 	 254 	 998 	 -0,2 	  
06:10 28.01.2019 	 1,13 	 1,12 	 7 	 9 	 258 	 998 	 -0,4 	  
06:00 28.01.2019 	 1,11 	 1,19 	 9 	 11 	 246 	 998 	 -0,7 	  
05:50 28.01.2019 	 1,1 	 1,2 	 10 	 13 	 252 	 998 	 -0,2 	  
05:40 28.01.2019 	 1,1 	 1,17 	 6 	 9 	 260 	 998 	 1 	  
05:30 28.01.2019 	 1,11 	 1,12 	 5 	 6 	 241 	 998 	 0,8 	  
05:20 28.01.2019 	 1,12 	 1,19 	 4 	 5 	 247 	 998 	 0,5 	  
05:10 28.01.2019 	 1,15 	 1,23 	 3 	 5 	 262 	 998 	 0,3 	  
05:00 28.01.2019 	 1,18 	 1,21 	 3 	 4 	 311 	 998 	 0,1 	  
04:50 28.01.2019 	 1,22 	 1,38 	 3 	 5 	 315 	 998 	 -0,2 	  
04:40 28.01.2019 	 1,26 	 1,28 	 4 	 6 	 303 	 998 	 -0,4 	  
04:30 28.01.2019 	 1,32 	 1,34 	 5 	 7 	 264 	 998 	 -0 	  
04:20 28.01.2019 	 1,38 	 1,4 	 8 	 13 	 228 	 999 	 -0,3 	  
04:10 28.01.2019 	 1,45 	 1,44 	 7 	 11 	 217 	 998 	 -0,2 	  
04:00 28.01.2019 	 1,53 	 1,58 	 8 	 10 	 221 	 998 	 0 	  
03:50 28.01.2019 	 1,61 	 1,69 	 8 	 11 	 213 	 998 	 0,3 	  
03:40 28.01.2019 	 1,69 	 1,71 	 5 	 11 	 174 	 998 	 0,6 	  
03:30 28.01.2019 	 1,78 	 1,77 	 4 	 5 	 158 	 998 	 -2,7 	  
03:20 28.01.2019 	 1,87 	 1,87 	 4 	 5 	 154 	 998 	 -3,7 	  
03:10 28.01.2019 	 1,97 	 1,91 	 4 	 5 	 154 	 998 	 -4 	  
03:00 28.01.2019 	 2,06 	 2,11 	 5 	 5 	 151 	 998 	 -3,7 	  
02:50 28.01.2019 	 2,16 	 2,11 	 4 	 6 	 168 	 998 	 -2,8 	  
02:40 28.01.2019 	 2,26 	 2,15 	 4 	 5 	 208 	 998 	 1,9 	  
02:30 28.01.2019 	 2,36 	 2,41 	 5 	 7 	 207 	 998 	 1,8 	  
02:20 28.01.2019 	 2,46 	 2,45 	 5 	 7 	 210 	 999 	 1,9 	  
