 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
02:40 30.01.2019 	 0,58 	 0,71 	 5 	 7 	 360 	 1003 	 -2,5 	  
02:30 30.01.2019 	 0,56 	 0,67 	 4 	 6 	 13 	 1003 	 -2,7 	  
02:20 30.01.2019 	 0,54 	 0,67 	 4 	 7 	 17 	 1003 	 -2,7 	  
02:10 30.01.2019 	 0,52 	 0,63 	 4 	 6 	 6 	 1003 	 -2,7 	  
02:00 30.01.2019 	 0,5 	 0,62 	 4 	 6 	 14 	 1003 	 -2,9 	  
01:50 30.01.2019 	 0,48 	 0,63 	 5 	 8 	 5 	 1003 	 -2,7 	  
01:40 30.01.2019 	 0,47 	 0,59 	 5 	 9 	 1 	 1003 	 -2,5 	  
01:30 30.01.2019 	 0,45 	 0,57 	 5 	 9 	 7 	 1003 	 -2,7 	  
01:20 30.01.2019 	 0,44 	 0,56 	 5 	 9 	 7 	 1003 	 -2,7 	  
01:10 30.01.2019 	 0,43 	 0,54 	 5 	 8 	 13 	 1003 	 -2,7 	  
01:00 30.01.2019 	 0,42 	 0,49 	 5 	 7 	 12 	 1003 	 -2,7 	  
00:50 30.01.2019 	 0,41 	 0,51 	 6 	 9 	 24 	 1003 	 -2,7 	  
00:40 30.01.2019 	 0,41 	 0,54 	 6 	 9 	 25 	 1003 	 -2,7 	  
00:30 30.01.2019 	 0,4 	 0,53 	 5 	 8 	 21 	 1003 	 -2,7 	  
00:20 30.01.2019 	 0,4 	 0,55 	 5 	 8 	 19 	 1003 	 -2,7 	  
00:10 30.01.2019 	 0,4 	 0,51 	 5 	 8 	 17 	 1003 	 -2,6 	  
00:00 30.01.2019 	 0,4 	 0,53 	 5 	 7 	 12 	 1003 	 -2,6 	  
23:50 29.01.2019 	 0,41 	 0,55 	 6 	 8 	 14 	 1003 	 -2,5 	  
23:40 29.01.2019 	 0,41 	 0,57 	 5 	 8 	 16 	 1003 	 -2,4 	  
23:30 29.01.2019 	 0,41 	 0,57 	 6 	 9 	 27 	 1002 	 -2,5 	  
23:20 29.01.2019 	 0,42 	 0,59 	 6 	 10 	 26 	 1002 	 -2,7 	  
23:10 29.01.2019 	 0,43 	 0,62 	 6 	 8 	 27 	 1002 	 -2,8 	  
23:00 29.01.2019 	 0,44 	 0,63 	 6 	 9 	 31 	 1002 	 -2,6 	  
22:50 29.01.2019 	 0,46 	 0,67 	 7 	 10 	 39 	 1002 	 -2,5 	  
22:40 29.01.2019 	 0,47 	 0,68 	 8 	 11 	 33 	 1002 	 -2,8 	  
22:30 29.01.2019 	 0,49 	 0,68 	 7 	 11 	 31 	 1002 	 -3 	  
22:20 29.01.2019 	 0,5 	 0,69 	 6 	 10 	 21 	 1002 	 -2,9 	  
22:10 29.01.2019 	 0,52 	 0,74 	 5 	 7 	 28 	 1002 	 -2,5 	  
22:00 29.01.2019 	 0,54 	 0,79 	 4 	 6 	 31 	 1002 	 -2,4 	  
21:50 29.01.2019 	 0,56 	 0,77 	 7 	 11 	 37 	 1002 	 -2,5 	  
21:40 29.01.2019 	 0,58 	 0,81 	 7 	 11 	 43 	 1002 	 -2,5 	  
21:30 29.01.2019 	 0,6 	 0,83 	 6 	 9 	 48 	 1002 	 -2,1 	  
21:20 29.01.2019 	 0,62 	 0,86 	 6 	 8 	 49 	 1002 	 -2,1 	  
21:10 29.01.2019 	 0,64 	 0,9 	 6 	 9 	 55 	 1001 	 -1,9 	  
21:00 29.01.2019 	 0,66 	 0,91 	 6 	 9 	 54 	 1001 	 -1,9 	  
20:50 29.01.2019 	 0,68 	 0,94 	 6 	 8 	 51 	 1001 	 -2,2 	  
20:40 29.01.2019 	 0,71 	 0,95 	 5 	 8 	 38 	 1001 	 -2,5 	  
20:30 29.01.2019 	 0,73 	 0,92 	 3 	 6 	 18 	 1001 	 -2,1 	  
20:20 29.01.2019 	 0,75 	 0,95 	 2 	 2 	 342 	 1001 	 -2,5 	  
20:10 29.01.2019 	 0,77 	 1,02 	 2 	 3 	 9 	 1001 	 -2,6 	  
20:00 29.01.2019 	 0,79 	 1,04 	 2 	 3 	 6 	 1001 	 -2,7 	  
19:50 29.01.2019 	 0,81 	 1,01 	 2 	 3 	 351 	 1001 	 -3,2 	  
19:40 29.01.2019 	 0,83 	 1,05 	 2 	 3 	 303 	 1001 	 -3,3 	  
19:30 29.01.2019 	 0,84 	 1,07 	 1 	 3 	 355 	 1001 	 -3,8 	  
19:20 29.01.2019 	 0,86 	 1,11 	 2 	 4 	 166 	 1001 	 -2,9 	  
19:10 29.01.2019 	 0,87 	 1,09 	 4 	 5 	 190 	 1001 	 -2,8 	  
19:00 29.01.2019 	 0,89 	 1,14 	 4 	 5 	 195 	 1001 	 -2,8 	  
18:50 29.01.2019 	 0,9 	 1,13 	 3 	 5 	 193 	 1001 	 -2,5 	  
18:40 29.01.2019 	 0,91 	 1,13 	 3 	 5 	 176 	 1001 	 -2,8 	  
18:30 29.01.2019 	 0,92 	 1,12 	 3 	 4 	 180 	 1001 	 -2,6 	  
18:20 29.01.2019 	 0,92 	 1,16 	 3 	 4 	 160 	 1000 	 -3 	  
18:10 29.01.2019 	 0,93 	 1,13 	 3 	 4 	 151 	 1001 	 -3,1 	  
18:00 29.01.2019 	 0,93 	 1,18 	 2 	 5 	 186 	 1000 	 -3,3 	  
17:50 29.01.2019 	 0,93 	 1,14 	 2 	 3 	 142 	 1000 	 -2,7 	  
17:40 29.01.2019 	 0,93 	 1,1 	 1 	 3 	 46 	 1000 	 -2,6 	  
17:30 29.01.2019 	 0,93 	 1,11 	 2 	 3 	 26 	 1000 	 -2,7 	  
17:20 29.01.2019 	 0,92 	 1,09 	 2 	 4 	 312 	 1000 	 -2,6 	  
17:10 29.01.2019 	 0,92 	 1,11 	 1 	 2 	 343 	 1000 	 -2,8 	  
17:00 29.01.2019 	 0,91 	 1,05 	 1 	 2 	 20 	 1000 	 -3,4 	  
16:50 29.01.2019 	 0,9 	 1,1 	 1 	 2 	 59 	 1000 	 -3,2 	  
16:40 29.01.2019 	 0,89 	 1,03 	 1 	 2 	 38 	 1000 	 -3,3 	  
16:30 29.01.2019 	 0,88 	 0,99 	 1 	 1 	 358 	 1000 	 -3,1 	  
16:20 29.01.2019 	 0,86 	 0,98 	 1 	 1 	 302 	 1000 	 -3,1 	  
16:10 29.01.2019 	 0,85 	 1,03 	 1 	 2 	 252 	 1000 	 -2,9 	  
16:00 29.01.2019 	 0,83 	 1,02 	 1 	 1 	 184 	 1000 	 -3,7 	  
15:50 29.01.2019 	 0,81 	 0,99 	 1 	 2 	 77 	 1000 	 -3,7 	  
15:40 29.01.2019 	 0,79 	 0,86 	 2 	 3 	 65 	 1000 	 -4 	  
15:30 29.01.2019 	 0,77 	 0,93 	 2 	 3 	 57 	 1000 	 -4,6 	  
15:20 29.01.2019 	 0,75 	 0,86 	 1 	 2 	 68 	 999 	 -4,3 	  
15:10 29.01.2019 	 0,73 	 0,79 	 1 	 2 	 49 	 999 	 -4,4 	  
15:00 29.01.2019 	 0,71 	 0,82 	 2 	 3 	 56 	 999 	 -4,2 	  
14:50 29.01.2019 	 0,68 	 0,75 	 2 	 3 	 58 	 999 	 -4,5 	  
14:40 29.01.2019 	 0,66 	 0,72 	 2 	 2 	 58 	 999 	 -4,1 	  
14:30 29.01.2019 	 0,64 	 0,65 	 2 	 3 	 41 	 999 	 -4,7 	  
14:20 29.01.2019 	 0,62 	 0,69 	 1 	 1 	 74 	 999 	 -3,8 	  
14:10 29.01.2019 	 0,59 	 0,7 	 2 	 2 	 97 	 999 	 -3,7 	  
14:00 29.01.2019 	 0,57 	 0,63 	 2 	 2 	 54 	 999 	 -3,8 	  
13:50 29.01.2019 	 0,55 	 0,61 	 1 	 2 	 61 	 999 	 -3,7 	  
13:40 29.01.2019 	 0,53 	 0,55 	 2 	 3 	 92 	 999 	 -3,6 	  
13:30 29.01.2019 	 0,51 	 0,55 	 2 	 3 	 82 	 999 	 -3,8 	  
13:20 29.01.2019 	 0,49 	 0,59 	 2 	 3 	 76 	 999 	 -3,5 	  
13:10 29.01.2019 	 0,48 	 0,52 	 2 	 2 	 95 	 999 	 -3,2 	  
13:00 29.01.2019 	 0,46 	 0,51 	 1 	 1 	 329 	 999 	 -2,9 	  
12:50 29.01.2019 	 0,45 	 0,51 	 1 	 2 	 317 	 999 	 -3,1 	  
12:40 29.01.2019 	 0,44 	 0,45 	 1 	 2 	 329 	 999 	 -3,1 	  
12:30 29.01.2019 	 0,43 	 0,45 	 1 	 2 	 19 	 999 	 -2,9 	  
12:20 29.01.2019 	 0,42 	 0,38 	 2 	 3 	 24 	 999 	 -2,9 	  
12:10 29.01.2019 	 0,41 	 0,48 	 3 	 6 	 23 	 999 	 -2,9 	  
12:00 29.01.2019 	 0,41 	 0,4 	 6 	 8 	 8 	 999 	 -2,9 	  
11:50 29.01.2019 	 0,4 	 0,47 	 4 	 7 	 16 	 999 	 -2,2 	  
11:40 29.01.2019 	 0,4 	 0,39 	 1 	 2 	 27 	 999 	 -2,2 	  
11:30 29.01.2019 	 0,4 	 0,44 	 1 	 2 	 22 	 999 	 -2,5 	  
11:20 29.01.2019 	 0,41 	 0,46 	 2 	 3 	 27 	 999 	 -2,1 	  
11:10 29.01.2019 	 0,41 	 0,45 	 3 	 4 	 6 	 999 	 -1,8 	  
11:00 29.01.2019 	 0,41 	 0,48 	 3 	 5 	 0 	 999 	 -1,9 	  
10:50 29.01.2019 	 0,42 	 0,44 	 3 	 4 	 20 	 999 	 -2,2 	  
10:40 29.01.2019 	 0,44 	 0,48 	 4 	 6 	 33 	 999 	 -1,8 	  
10:30 29.01.2019 	 0,45 	 0,42 	 3 	 6 	 53 	 999 	 -1,9 	  
10:20 29.01.2019 	 0,46 	 0,46 	 1 	 2 	 121 	 999 	 -3,7 	  
10:10 29.01.2019 	 0,47 	 0,51 	 1 	 3 	 119 	 999 	 -4,1 	  
10:00 29.01.2019 	 0,49 	 0,62 	 1 	 3 	 181 	 999 	 -4 	  
09:50 29.01.2019 	 0,51 	 0,56 	 1 	 1 	 240 	 999 	 -4,3 	  
09:40 29.01.2019 	 0,53 	 0,6 	 1 	 1 	 166 	 999 	 -4,2 	  
09:30 29.01.2019 	 0,55 	 0,65 	 1 	 1 	 93 	 999 	 -4,2 	  
09:20 29.01.2019 	 0,57 	 0,69 	 1 	 2 	 112 	 999 	 -4,2 	  
09:10 29.01.2019 	 0,59 	 0,76 	 1 	 2 	 159 	 999 	 -4,3 	  
09:00 29.01.2019 	 0,62 	 0,78 	 2 	 4 	 188 	 999 	 -4,2 	  
08:50 29.01.2019 	 0,64 	 0,85 	 2 	 4 	 196 	 999 	 -4 	  
08:40 29.01.2019 	 0,67 	 0,81 	 1 	 1 	 25 	 999 	 -4,6 	  
08:30 29.01.2019 	 0,69 	 0,86 	 1 	 2 	 42 	 999 	 -4,7 	  
08:20 29.01.2019 	 0,71 	 0,92 	 1 	 1 	 49 	 999 	 -4,7 	  
08:10 29.01.2019 	 0,74 	 0,91 	 1 	 2 	 56 	 999 	 -4,7 	  
08:00 29.01.2019 	 0,76 	 1 	 1 	 2 	 76 	 999 	 -4,5 	  
07:50 29.01.2019 	 0,78 	 1,01 	 1 	 1 	 102 	 999 	 -4,3 	  
07:40 29.01.2019 	 0,8 	 1 	 1 	 2 	 85 	 999 	 -4,6 	  
07:30 29.01.2019 	 0,83 	 1,04 	 1 	 1 	 112 	 998 	 -4,3 	  
07:20 29.01.2019 	 0,85 	 1,07 	 1 	 1 	 81 	 998 	 -4,4 	  
07:10 29.01.2019 	 0,87 	 1,12 	 1 	 2 	 122 	 998 	 -4,4 	  
07:00 29.01.2019 	 0,88 	 1,14 	 1 	 2 	 145 	 998 	 -4,4 	  
06:50 29.01.2019 	 0,9 	 1,15 	 2 	 3 	 175 	 998 	 -4,4 	  
06:40 29.01.2019 	 0,92 	 1,14 	 1 	 3 	 174 	 998 	 -4,2 	  
06:30 29.01.2019 	 0,93 	 1,19 	 1 	 2 	 201 	 998 	 -4,2 	  
06:20 29.01.2019 	 0,94 	 1,19 	 1 	 2 	 252 	 998 	 -4,4 	  
06:10 29.01.2019 	 0,95 	 1,2 	 1 	 1 	 264 	 998 	 -4,7 	  
06:00 29.01.2019 	 0,96 	 1,23 	 1 	 1 	 96 	 998 	 -4,6 	  
05:50 29.01.2019 	 0,97 	 1,23 	 1 	 1 	 34 	 998 	 -4,7 	  
05:40 29.01.2019 	 0,97 	 1,22 	 2 	 2 	 65 	 998 	 -4,7 	  
05:30 29.01.2019 	 0,97 	 1,24 	 2 	 3 	 103 	 998 	 -4,4 	  
05:20 29.01.2019 	 0,98 	 1,24 	 1 	 1 	 59 	 998 	 -4,9 	  
05:10 29.01.2019 	 0,97 	 1,22 	 1 	 2 	 64 	 998 	 -5 	  
05:00 29.01.2019 	 0,97 	 1,22 	 2 	 3 	 95 	 998 	 -4,9 	  
04:50 29.01.2019 	 0,96 	 1,19 	 2 	 3 	 88 	 998 	 -5,2 	  
04:40 29.01.2019 	 0,96 	 1,2 	 1 	 2 	 30 	 998 	 -5,6 	  
04:30 29.01.2019 	 0,95 	 1,18 	 1 	 2 	 58 	 998 	 -5,6 	  
04:20 29.01.2019 	 0,94 	 1,15 	 1 	 2 	 73 	 998 	 -5,9 	  
04:10 29.01.2019 	 0,92 	 1,16 	 1 	 3 	 69 	 998 	 -6 	  
04:00 29.01.2019 	 0,91 	 1,11 	 1 	 2 	 34 	 998 	 -6,2 	  
03:50 29.01.2019 	 0,89 	 1,11 	 1 	 2 	 61 	 999 	 -5,8 	  
03:40 29.01.2019 	 0,88 	 1,07 	 1 	 1 	 37 	 999 	 -6,1 	  
03:30 29.01.2019 	 0,86 	 1,04 	 1 	 2 	 16 	 999 	 -6,5 	  
03:20 29.01.2019 	 0,83 	 1,04 	 2 	 3 	 52 	 999 	 -6,2 	  
03:10 29.01.2019 	 0,81 	 1 	 2 	 3 	 53 	 999 	 -6,6 	  
03:00 29.01.2019 	 0,79 	 0,97 	 2 	 2 	 68 	 998 	 -6,7 	  
02:50 29.01.2019 	 0,77 	 0,92 	 1 	 2 	 61 	 999 	 -6,5 	  
02:40 29.01.2019 	 0,74 	 0,91 	 1 	 1 	 39 	 999 	 -6,5 	  
02:30 29.01.2019 	 0,72 	 0,85 	 1 	 2 	 48 	 999 	 -6,6 	  
02:20 29.01.2019 	 0,69 	 0,85 	 2 	 3 	 55 	 999 	 -6,6 	  
02:10 29.01.2019 	 0,67 	 0,8 	 3 	 4 	 75 	 999 	 -6,4 	  
02:00 29.01.2019 	 0,64 	 0,76 	 2 	 3 	 74 	 999 	 -5,8 	  
01:50 29.01.2019 	 0,62 	 0,73 	 2 	 3 	 65 	 999 	 -6,2 	  
01:40 29.01.2019 	 0,59 	 0,72 	 2 	 4 	 77 	 999 	 -6 	  
01:30 29.01.2019 	 0,57 	 0,7 	 2 	 3 	 56 	 999 	 -6 	  
01:20 29.01.2019 	 0,54 	 0,68 	 2 	 2 	 59 	 999 	 -6,4 	  
01:10 29.01.2019 	 0,52 	 0,64 	 1 	 2 	 48 	 999 	 -6,5 	  
01:00 29.01.2019 	 0,5 	 0,63 	 1 	 2 	 63 	 999 	 -6,2 	  
00:50 29.01.2019 	 0,48 	 0,62 	 1 	 2 	 74 	 999 	 -6,3 	  
00:40 29.01.2019 	 0,46 	 0,62 	 1 	 2 	 54 	 999 	 -6,4 	  
00:30 29.01.2019 	 0,44 	 0,57 	 1 	 2 	 52 	 999 	 -6 	  
00:20 29.01.2019 	 0,42 	 0,59 	 2 	 3 	 107 	 999 	 -5,4 	  
00:10 29.01.2019 	 0,41 	 0,55 	 2 	 3 	 99 	 999 	 -5,6 	  
00:00 29.01.2019 	 0,39 	 0,54 	 1 	 2 	 84 	 998 	 -5,9 	  
23:50 28.01.2019 	 0,38 	 0,52 	 2 	 3 	 132 	 999 	 -5,3 	  
23:40 28.01.2019 	 0,37 	 0,49 	 2 	 3 	 122 	 999 	 -5,1 	  
23:30 28.01.2019 	 0,36 	 0,48 	 3 	 4 	 183 	 999 	 -4,4 	  
23:20 28.01.2019 	 0,35 	 0,48 	 3 	 4 	 169 	 999 	 -4,5 	  
23:10 28.01.2019 	 0,35 	 0,49 	 2 	 3 	 196 	 999 	 -4,3 	  
23:00 28.01.2019 	 0,35 	 0,45 	 2 	 2 	 162 	 999 	 -4,2 	  
22:50 28.01.2019 	 0,35 	 0,47 	 1 	 2 	 166 	 999 	 -4 	  
22:40 28.01.2019 	 0,35 	 0,5 	 2 	 3 	 160 	 999 	 -3,7 	  
22:30 28.01.2019 	 0,35 	 0,49 	 2 	 3 	 146 	 999 	 -3,6 	  
22:20 28.01.2019 	 0,36 	 0,54 	 2 	 4 	 55 	 999 	 -3,4 	  
22:10 28.01.2019 	 0,37 	 0,55 	 2 	 4 	 26 	 999 	 -3,5 	  
22:00 28.01.2019 	 0,38 	 0,54 	 1 	 2 	 13 	 999 	 -4,5 	  
21:50 28.01.2019 	 0,39 	 0,56 	 2 	 3 	 295 	 999 	 -4,3 	  
21:40 28.01.2019 	 0,41 	 0,59 	 1 	 3 	 300 	 999 	 -4,7 	  
21:30 28.01.2019 	 0,42 	 0,61 	 1 	 3 	 76 	 999 	 -4,7 	  
21:20 28.01.2019 	 0,44 	 0,63 	 1 	 2 	 105 	 999 	 -4,2 	  
21:10 28.01.2019 	 0,46 	 0,66 	 1 	 2 	 74 	 999 	 -4,1 	  
21:00 28.01.2019 	 0,48 	 0,67 	 1 	 2 	 80 	 999 	 -4,1 	  
20:50 28.01.2019 	 0,51 	 0,71 	 2 	 3 	 49 	 999 	 -3,9 	  
20:40 28.01.2019 	 0,53 	 0,73 	 2 	 3 	 67 	 999 	 -3,8 	  
20:30 28.01.2019 	 0,56 	 0,78 	 3 	 4 	 68 	 999 	 -3,5 	  
20:20 28.01.2019 	 0,58 	 0,86 	 3 	 4 	 57 	 999 	 -3,3 	  
20:10 28.01.2019 	 0,61 	 0,88 	 2 	 3 	 39 	 999 	 -3,4 	  
20:00 28.01.2019 	 0,64 	 0,91 	 2 	 3 	 32 	 999 	 -3,6 	  
19:50 28.01.2019 	 0,66 	 0,91 	 2 	 4 	 45 	 999 	 -3,5 	  
19:40 28.01.2019 	 0,69 	 0,96 	 3 	 5 	 52 	 999 	 -3,5 	  
19:30 28.01.2019 	 0,72 	 1,02 	 4 	 5 	 66 	 999 	 -3,4 	  
19:20 28.01.2019 	 0,74 	 1,05 	 4 	 6 	 70 	 999 	 -3,2 	  
19:10 28.01.2019 	 0,77 	 1,09 	 4 	 5 	 61 	 999 	 -3,2 	  
19:00 28.01.2019 	 0,8 	 1,1 	 3 	 7 	 47 	 999 	 -3,1 	  
18:50 28.01.2019 	 0,82 	 1,11 	 2 	 6 	 82 	 999 	 -3,1 	  
18:40 28.01.2019 	 0,85 	 1,15 	 2 	 5 	 13 	 999 	 -2,9 	  
18:30 28.01.2019 	 0,87 	 1,18 	 2 	 4 	 289 	 999 	 -3 	  
18:20 28.01.2019 	 0,89 	 1,21 	 3 	 4 	 255 	 999 	 -3,1 	  
18:10 28.01.2019 	 0,91 	 1,22 	 2 	 4 	 276 	 999 	 -3,1 	  
18:00 28.01.2019 	 0,93 	 1,22 	 2 	 3 	 299 	 999 	 -3,1 	  
17:50 28.01.2019 	 0,95 	 1,23 	 1 	 3 	 35 	 999 	 -3,1 	  
17:40 28.01.2019 	 0,96 	 1,24 	 2 	 5 	 23 	 999 	 -3,1 	  
17:30 28.01.2019 	 0,97 	 1,26 	 3 	 6 	 220 	 999 	 -3,1 	  
17:20 28.01.2019 	 0,98 	 1,29 	 3 	 6 	 44 	 999 	 -3 	  
17:10 28.01.2019 	 0,99 	 1,27 	 5 	 10 	 65 	 999 	 -2,9 	  
17:00 28.01.2019 	 1 	 1,3 	 6 	 10 	 65 	 999 	 -2,9 	  
16:50 28.01.2019 	 1 	 1,29 	 8 	 13 	 69 	 999 	 -2,9 	  
16:40 28.01.2019 	 1,01 	 1,28 	 8 	 11 	 63 	 999 	 -3 	  
16:30 28.01.2019 	 1,01 	 1,28 	 8 	 12 	 65 	 999 	 -3 	  
16:20 28.01.2019 	 1 	 1,27 	 8 	 12 	 63 	 999 	 -3 	  
16:10 28.01.2019 	 1 	 1,27 	 7 	 11 	 63 	 999 	 -3 	  
16:00 28.01.2019 	 0,99 	 1,25 	 7 	 11 	 54 	 999 	 -3,1 	  
15:50 28.01.2019 	 0,98 	 1,25 	 6 	 11 	 61 	 999 	 -3 	  
15:40 28.01.2019 	 0,97 	 1,23 	 8 	 13 	 62 	 999 	 -2,8 	  
15:30 28.01.2019 	 0,96 	 1,21 	 8 	 13 	 59 	 998 	 -2,8 	  
15:20 28.01.2019 	 0,94 	 1,19 	 6 	 12 	 68 	 999 	 -2,8 	  
15:10 28.01.2019 	 0,92 	 1,17 	 6 	 9 	 63 	 999 	 -3 	  
15:00 28.01.2019 	 0,9 	 1,14 	 4 	 8 	 188 	 998 	 -2,8 	  
14:50 28.01.2019 	 0,88 	 1,13 	 3 	 7 	 108 	 999 	 -2,8 	  
14:40 28.01.2019 	 0,86 	 1,1 	 5 	 9 	 60 	 999 	 -2,7 	  
14:30 28.01.2019 	 0,83 	 1,05 	 5 	 8 	 54 	 999 	 -2,6 	  
14:20 28.01.2019 	 0,81 	 1,03 	 3 	 8 	 20 	 999 	 -2,7 	  
14:10 28.01.2019 	 0,78 	 1 	 5 	 9 	 73 	 999 	 -2,7 	  
14:00 28.01.2019 	 0,76 	 0,97 	 2 	 6 	 173 	 999 	 -2,9 	  
13:50 28.01.2019 	 0,73 	 0,95 	 3 	 6 	 153 	 999 	 -2,9 	  
13:40 28.01.2019 	 0,7 	 0,92 	 3 	 5 	 173 	 999 	 -2,9 	  
13:30 28.01.2019 	 0,67 	 0,89 	 3 	 4 	 222 	 999 	 -2,7 	  
13:20 28.01.2019 	 0,65 	 0,86 	 3 	 5 	 234 	 999 	 -3 	  
13:10 28.01.2019 	 0,62 	 0,83 	 4 	 6 	 204 	 999 	 -3 	  
13:00 28.01.2019 	 0,59 	 0,8 	 5 	 7 	 207 	 999 	 -3,2 	  
12:50 28.01.2019 	 0,56 	 0,77 	 5 	 6 	 212 	 999 	 -3,2 	  
12:40 28.01.2019 	 0,53 	 0,73 	 3 	 5 	 208 	 999 	 -3,5 	  
12:30 28.01.2019 	 0,51 	 0,7 	 3 	 5 	 206 	 999 	 -3,7 	  
12:20 28.01.2019 	 0,49 	 0,66 	 2 	 3 	 292 	 999 	 -3,3 	  
12:10 28.01.2019 	 0,46 	 0,64 	 4 	 7 	 188 	 999 	 -3,4 	  
12:00 28.01.2019 	 0,44 	 0,6 	 3 	 5 	 157 	 998 	 -3,2 	  
11:50 28.01.2019 	 0,42 	 0,59 	 4 	 8 	 141 	 999 	 -2,8 	  
11:40 28.01.2019 	 0,4 	 0,59 	 3 	 6 	 149 	 998 	 -2,7 	  
11:30 28.01.2019 	 0,38 	 0,57 	 4 	 6 	 170 	 998 	 -3,3 	  
11:20 28.01.2019 	 0,37 	 0,55 	 4 	 7 	 157 	 998 	 -3,2 	  
11:10 28.01.2019 	 0,36 	 0,53 	 5 	 8 	 148 	 998 	 -3 	  
11:00 28.01.2019 	 0,35 	 0,52 	 6 	 8 	 158 	 998 	 -3,1 	  
10:50 28.01.2019 	 0,34 	 0,49 	 6 	 8 	 163 	 998 	 -3,2 	  
10:40 28.01.2019 	 0,33 	 0,5 	 5 	 7 	 165 	 998 	 -3,4 	  
10:30 28.01.2019 	 0,33 	 0,51 	 5 	 8 	 153 	 998 	 -3,6 	  
10:20 28.01.2019 	 0,33 	 0,49 	 7 	 9 	 132 	 998 	 -3,4 	  
10:10 28.01.2019 	 0,33 	 0,5 	 8 	 10 	 121 	 998 	 -3,4 	  
10:00 28.01.2019 	 0,34 	 0,53 	 5 	 9 	 114 	 998 	 -3,5 	  
09:50 28.01.2019 	 0,35 	 0,54 	 6 	 8 	 151 	 998 	 -3,5 	  
09:40 28.01.2019 	 0,35 	 0,55 	 8 	 10 	 145 	 998 	 -3,6 	  
09:30 28.01.2019 	 0,37 	 0,56 	 7 	 10 	 137 	 998 	 -3,4 	  
09:20 28.01.2019 	 0,38 	 0,58 	 8 	 10 	 139 	 998 	 -3,4 	  
09:10 28.01.2019 	 0,4 	 0,59 	 8 	 10 	 137 	 997 	 -3,4 	  
09:00 28.01.2019 	 0,41 	 0,64 	 8 	 10 	 118 	 997 	 -3 	  
08:50 28.01.2019 	 0,44 	 0,68 	 9 	 12 	 98 	 997 	 -3,1 	  
08:40 28.01.2019 	 0,46 	 0,71 	 9 	 12 	 94 	 997 	 -3,3 	  
08:30 28.01.2019 	 0,48 	 0,74 	 8 	 13 	 91 	 997 	 -3,3 	  
08:20 28.01.2019 	 0,51 	 0,76 	 8 	 12 	 91 	 997 	 -3,4 	  
08:10 28.01.2019 	 0,53 	 0,83 	 4 	 10 	 82 	 997 	 -3,2 	  
08:00 28.01.2019 	 0,56 	 0,88 	 3 	 5 	 204 	 997 	 -4,7 	  
07:50 28.01.2019 	 0,59 	 0,91 	 4 	 5 	 192 	 997 	 -4,8 	  
07:40 28.01.2019 	 0,62 	 0,95 	 4 	 5 	 198 	 997 	 -4,5 	  
07:30 28.01.2019 	 0,65 	 0,98 	 2 	 3 	 134 	 997 	 -3,8 	  
07:20 28.01.2019 	 0,68 	 1,03 	 2 	 2 	 100 	 997 	 -4 	  
07:10 28.01.2019 	 0,71 	 1,05 	 1 	 3 	 136 	 997 	 -3,6 	  
07:00 28.01.2019 	 0,74 	 1,09 	 1 	 2 	 99 	 997 	 -3,7 	  
06:50 28.01.2019 	 0,77 	 1,13 	 1 	 1 	 88 	 997 	 -4,3 	  
06:40 28.01.2019 	 0,8 	 1,15 	 1 	 2 	 19 	 997 	 -4,8 	  
06:30 28.01.2019 	 0,82 	 1,2 	 1 	 2 	 38 	 997 	 -4,8 	  
06:20 28.01.2019 	 0,85 	 1,22 	 2 	 2 	 57 	 997 	 -4,8 	  
06:10 28.01.2019 	 0,87 	 1,27 	 2 	 3 	 77 	 997 	 -4,7 	  
06:00 28.01.2019 	 0,9 	 1,3 	 2 	 4 	 102 	 996 	 -4,5 	  
05:50 28.01.2019 	 0,92 	 1,31 	 1 	 2 	 12 	 997 	 -4,1 	  
05:40 28.01.2019 	 0,94 	 1,36 	 2 	 3 	 32 	 997 	 -4,7 	  
05:30 28.01.2019 	 0,96 	 1,36 	 3 	 4 	 87 	 997 	 -4,8 	  
05:20 28.01.2019 	 0,98 	 1,38 	 3 	 4 	 107 	 997 	 -5 	  
05:10 28.01.2019 	 0,99 	 1,39 	 3 	 5 	 105 	 997 	 -4,8 	  
05:00 28.01.2019 	 1 	 1,41 	 4 	 5 	 96 	 997 	 -4,9 	  
04:50 28.01.2019 	 1,01 	 1,42 	 4 	 5 	 95 	 997 	 -5,1 	  
04:40 28.01.2019 	 1,02 	 1,43 	 4 	 5 	 94 	 997 	 -4,9 	  
04:30 28.01.2019 	 1,03 	 1,42 	 4 	 6 	 91 	 997 	 -5 	  
04:20 28.01.2019 	 1,03 	 1,41 	 4 	 6 	 100 	 997 	 -4,9 	  
04:10 28.01.2019 	 1,03 	 1,42 	 3 	 4 	 95 	 998 	 -5,9 	  
04:00 28.01.2019 	 1,03 	 1,4 	 4 	 5 	 100 	 998 	 -5,9 	  
03:50 28.01.2019 	 1,02 	 1,38 	 3 	 5 	 99 	 998 	 -6,2 	  
03:40 28.01.2019 	 1,01 	 1,35 	 1 	 2 	 45 	 998 	 -6 	  
03:30 28.01.2019 	 1,01 	 1,32 	 1 	 2 	 321 	 998 	 -7,1 	  
