 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
15:30 30.01.2019 	 2,12 	 2,07 	 9 	 12 	 49 	 1002 	 -4,9 	  
15:20 30.01.2019 	 2,15 	 2,16 	 8 	 11 	 48 	 1002 	 -5,2 	  
15:10 30.01.2019 	 2,18 	 2,17 	 7 	 11 	 40 	 1003 	 -5,4 	  
15:00 30.01.2019 	 2,2 	 2,2 	 8 	 11 	 44 	 1003 	 -5,3 	  
14:50 30.01.2019 	 2,22 	 2,22 	 8 	 12 	 47 	 1003 	 -5,2 	  
14:40 30.01.2019 	 2,24 	 2,26 	 9 	 12 	 44 	 1003 	 -4,9 	  
14:30 30.01.2019 	 2,24 	 2,29 	 8 	 11 	 47 	 1003 	 -4,9 	  
14:20 30.01.2019 	 2,25 	 2,24 	 10 	 15 	 53 	 1003 	 -4,6 	  
14:10 30.01.2019 	 2,26 	 2,27 	 9 	 15 	 52 	 1003 	 -3,8 	  
14:00 30.01.2019 	 2,26 	 2,25 	 10 	 14 	 58 	 1003 	 -3,8 	  
13:50 30.01.2019 	 2,25 	 2,28 	 10 	 14 	 52 	 1003 	 -4,2 	  
13:40 30.01.2019 	 2,24 	 2,26 	 12 	 15 	 60 	 1003 	 -3,3 	  
13:30 30.01.2019 	 2,23 	 2,16 	 11 	 14 	 57 	 1003 	 -3,1 	  
13:20 30.01.2019 	 2,21 	 2,3 	 10 	 14 	 56 	 1003 	 -3,3 	  
13:10 30.01.2019 	 2,19 	 2,18 	 10 	 14 	 55 	 1003 	 -3,7 	  
13:00 30.01.2019 	 2,16 	 2,19 	 9 	 14 	 51 	 1003 	 -3,7 	  
12:50 30.01.2019 	 2,13 	 2,15 	 8 	 11 	 41 	 1003 	 -4,1 	  
12:40 30.01.2019 	 2,1 	 2,14 	 8 	 11 	 39 	 1003 	 -4,5 	  
12:30 30.01.2019 	 2,06 	 2,07 	 8 	 11 	 37 	 1003 	 -4,4 	  
12:20 30.01.2019 	 2,03 	 1,98 	 8 	 11 	 41 	 1003 	 -4 	  
12:10 30.01.2019 	 1,98 	 1,97 	 7 	 10 	 41 	 1003 	 -4,2 	  
12:00 30.01.2019 	 1,94 	 1,92 	 6 	 10 	 34 	 1003 	 -5,2 	  
11:50 30.01.2019 	 1,89 	 1,87 	 6 	 10 	 36 	 1003 	 -4,7 	  
11:40 30.01.2019 	 1,84 	 1,82 	 7 	 11 	 35 	 1003 	 -5 	  
11:30 30.01.2019 	 1,79 	 1,79 	 7 	 9 	 34 	 1003 	 -5 	  
11:20 30.01.2019 	 1,74 	 1,73 	 7 	 11 	 38 	 1003 	 -4,9 	  
11:10 30.01.2019 	 1,69 	 1,68 	 9 	 12 	 44 	 1003 	 -4,7 	  
11:00 30.01.2019 	 1,64 	 1,61 	 10 	 13 	 46 	 1003 	 -4,6 	  
10:50 30.01.2019 	 1,58 	 1,6 	 10 	 14 	 48 	 1003 	 -3,9 	  
10:40 30.01.2019 	 1,53 	 1,52 	 11 	 15 	 52 	 1003 	 -4,3 	  
10:30 30.01.2019 	 1,48 	 1,44 	 12 	 16 	 54 	 1002 	 -4,2 	  
10:20 30.01.2019 	 1,43 	 1,37 	 12 	 15 	 53 	 1002 	 -3,7 	  
10:10 30.01.2019 	 1,38 	 1,36 	 12 	 16 	 53 	 1002 	 -4 	  
10:00 30.01.2019 	 1,34 	 1,34 	 13 	 16 	 56 	 1002 	 -3,3 	  
09:50 30.01.2019 	 1,3 	 1,27 	 13 	 16 	 57 	 1002 	 -3,3 	  
09:40 30.01.2019 	 1,25 	 1,24 	 13 	 17 	 56 	 1002 	 -3 	  
09:30 30.01.2019 	 1,22 	 1,17 	 12 	 17 	 58 	 1002 	 -3 	  
09:20 30.01.2019 	 1,19 	 1,13 	 11 	 15 	 52 	 1002 	 -3,2 	  
09:10 30.01.2019 	 1,16 	 1,08 	 10 	 14 	 49 	 1002 	 -4,2 	  
09:00 30.01.2019 	 1,13 	 1,08 	 10 	 14 	 48 	 1002 	 -4 	  
08:50 30.01.2019 	 1,1 	 1,04 	 9 	 13 	 49 	 1002 	 -4 	  
08:40 30.01.2019 	 1,09 	 1,07 	 11 	 14 	 53 	 1002 	 -3,8 	  
08:30 30.01.2019 	 1,07 	 0,97 	 9 	 14 	 49 	 1002 	 -4,3 	  
08:20 30.01.2019 	 1,07 	 0,94 	 9 	 14 	 50 	 1002 	 -3 	  
08:10 30.01.2019 	 1,06 	 1 	 8 	 11 	 42 	 1002 	 -4,7 	  
08:00 30.01.2019 	 1,06 	 0,96 	 8 	 12 	 42 	 1002 	 -4,5 	  
07:50 30.01.2019 	 1,07 	 0,96 	 9 	 12 	 46 	 1002 	 -4,3 	  
07:40 30.01.2019 	 1,07 	 0,97 	 9 	 13 	 45 	 1002 	 -4 	  
07:30 30.01.2019 	 1,09 	 1,04 	 9 	 13 	 46 	 1002 	 -3,9 	  
07:20 30.01.2019 	 1,1 	 1,03 	 11 	 16 	 47 	 1002 	 -3,1 	  
07:10 30.01.2019 	 1,13 	 1,03 	 11 	 16 	 50 	 1002 	 -3 	  
07:00 30.01.2019 	 1,16 	 0,98 	 11 	 15 	 52 	 1002 	 -2,9 	  
06:50 30.01.2019 	 1,19 	 1,07 	 12 	 18 	 57 	 1002 	 -2,7 	  
06:40 30.01.2019 	 1,22 	 1,12 	 12 	 16 	 56 	 1002 	 -2,8 	  
06:30 30.01.2019 	 1,25 	 1,15 	 12 	 14 	 55 	 1002 	 -2,9 	  
06:20 30.01.2019 	 1,3 	 1,16 	 12 	 15 	 56 	 1001 	 -2,8 	  
06:10 30.01.2019 	 1,34 	 1,17 	 12 	 15 	 56 	 1001 	 -2,5 	  
06:00 30.01.2019 	 1,39 	 1,2 	 13 	 16 	 56 	 1001 	 -2,5 	  
05:50 30.01.2019 	 1,43 	 1,34 	 12 	 14 	 56 	 1001 	 -2,6 	  
05:40 30.01.2019 	 1,49 	 1,38 	 10 	 13 	 50 	 1001 	 -2,7 	  
05:30 30.01.2019 	 1,53 	 1,42 	 9 	 12 	 50 	 1002 	 -2,8 	  
05:20 30.01.2019 	 1,59 	 1,47 	 7 	 10 	 43 	 1002 	 -3,5 	  
05:10 30.01.2019 	 1,64 	 1,51 	 8 	 12 	 40 	 1002 	 -3,6 	  
05:00 30.01.2019 	 1,7 	 1,57 	 8 	 11 	 42 	 1001 	 -3,2 	  
04:50 30.01.2019 	 1,75 	 1,65 	 7 	 10 	 40 	 1002 	 -3,8 	  
04:40 30.01.2019 	 1,8 	 1,72 	 7 	 9 	 41 	 1002 	 -4 	  
04:30 30.01.2019 	 1,85 	 1,68 	 7 	 10 	 46 	 1001 	 -3,8 	  
04:20 30.01.2019 	 1,91 	 1,86 	 8 	 10 	 45 	 1001 	 -3,6 	  
04:10 30.01.2019 	 1,96 	 1,9 	 8 	 11 	 47 	 1001 	 -3,1 	  
04:00 30.01.2019 	 2,01 	 1,92 	 8 	 11 	 50 	 1001 	 -3 	  
03:50 30.01.2019 	 2,06 	 1,93 	 8 	 12 	 47 	 1001 	 -3 	  
03:40 30.01.2019 	 2,1 	 2,05 	 8 	 12 	 47 	 1001 	 -2,9 	  
03:30 30.01.2019 	 2,15 	 2,09 	 8 	 11 	 53 	 1001 	 -3 	  
03:20 30.01.2019 	 2,18 	 2,16 	 8 	 11 	 54 	 1001 	 -3 	  
03:10 30.01.2019 	 2,22 	 2,18 	 9 	 11 	 53 	 1001 	 -2,9 	  
03:00 30.01.2019 	 2,26 	 2,15 	 8 	 11 	 48 	 1001 	 -3 	  
02:50 30.01.2019 	 2,29 	 2,24 	 9 	 12 	 49 	 1001 	 -2,8 	  
02:40 30.01.2019 	 2,31 	 2,31 	 9 	 11 	 48 	 1001 	 -2,7 	  
02:30 30.01.2019 	 2,33 	 2,29 	 8 	 12 	 46 	 1001 	 -3,1 	  
02:20 30.01.2019 	 2,36 	 2,33 	 7 	 10 	 46 	 1001 	 -3,5 	  
02:10 30.01.2019 	 2,37 	 2,29 	 7 	 11 	 49 	 1001 	 -3 	  
02:00 30.01.2019 	 2,38 	 2,32 	 7 	 9 	 46 	 1002 	 -3,8 	  
01:50 30.01.2019 	 2,39 	 2,37 	 7 	 10 	 45 	 1002 	 -3,8 	  
01:40 30.01.2019 	 2,39 	 2,41 	 7 	 10 	 45 	 1002 	 -3,7 	  
01:30 30.01.2019 	 2,39 	 2,32 	 6 	 8 	 45 	 1001 	 -3,1 	  
01:20 30.01.2019 	 2,38 	 2,4 	 6 	 8 	 43 	 1002 	 -2,9 	  
01:10 30.01.2019 	 2,37 	 2,31 	 6 	 8 	 44 	 1002 	 -3,3 	  
01:00 30.01.2019 	 2,35 	 2,33 	 5 	 7 	 42 	 1002 	 -3,3 	  
00:50 30.01.2019 	 2,33 	 2,37 	 5 	 6 	 36 	 1002 	 -3,8 	  
00:40 30.01.2019 	 2,31 	 2,27 	 5 	 7 	 45 	 1002 	 -3,8 	  
00:30 30.01.2019 	 2,28 	 2,22 	 5 	 7 	 50 	 1001 	 -3,3 	  
00:20 30.01.2019 	 2,25 	 2,24 	 5 	 7 	 45 	 1001 	 -3,8 	  
00:10 30.01.2019 	 2,21 	 2,17 	 5 	 7 	 35 	 1002 	 -3,7 	  
00:00 30.01.2019 	 2,18 	 2,1 	 4 	 6 	 30 	 1001 	 -3,8 	  
23:50 29.01.2019 	 2,13 	 2,06 	 4 	 6 	 27 	 1001 	 -4,1 	  
23:40 29.01.2019 	 2,09 	 2 	 4 	 6 	 29 	 1002 	 -4,4 	  
23:30 29.01.2019 	 2,04 	 1,99 	 4 	 6 	 39 	 1002 	 -3,9 	  
23:20 29.01.2019 	 1,99 	 1,94 	 4 	 6 	 37 	 1002 	 -4 	  
23:10 29.01.2019 	 1,94 	 1,81 	 5 	 7 	 36 	 1001 	 -3,9 	  
23:00 29.01.2019 	 1,88 	 1,9 	 4 	 5 	 26 	 1001 	 -5,7 	  
22:50 29.01.2019 	 1,83 	 1,75 	 2 	 4 	 3 	 1001 	 -5,8 	  
22:40 29.01.2019 	 1,77 	 1,74 	 2 	 3 	 6 	 1002 	 -6,1 	  
22:30 29.01.2019 	 1,72 	 1,65 	 2 	 4 	 31 	 1002 	 -5,5 	  
22:20 29.01.2019 	 1,66 	 1,57 	 3 	 4 	 32 	 1002 	 -5,8 	  
22:10 29.01.2019 	 1,61 	 1,5 	 3 	 4 	 47 	 1002 	 -5,3 	  
22:00 29.01.2019 	 1,55 	 1,55 	 3 	 5 	 27 	 1001 	 -5,9 	  
21:50 29.01.2019 	 1,49 	 1,44 	 4 	 5 	 18 	 1001 	 -5 	  
21:40 29.01.2019 	 1,44 	 1,3 	 4 	 6 	 26 	 1001 	 -4,1 	  
21:30 29.01.2019 	 1,39 	 1,3 	 4 	 6 	 21 	 1001 	 -4,8 	  
21:20 29.01.2019 	 1,34 	 1,26 	 3 	 5 	 20 	 1001 	 -5,3 	  
21:10 29.01.2019 	 1,29 	 1,25 	 4 	 6 	 19 	 1001 	 -5,5 	  
21:00 29.01.2019 	 1,25 	 1,17 	 4 	 6 	 30 	 1001 	 -3,9 	  
20:50 29.01.2019 	 1,21 	 1,19 	 4 	 5 	 34 	 1001 	 -4,7 	  
20:40 29.01.2019 	 1,17 	 1,2 	 4 	 5 	 28 	 1001 	 -4,3 	  
20:30 29.01.2019 	 1,13 	 1,13 	 4 	 6 	 23 	 1001 	 -3,7 	  
20:20 29.01.2019 	 1,1 	 1,02 	 4 	 6 	 27 	 1001 	 -3,7 	  
20:10 29.01.2019 	 1,07 	 0,96 	 4 	 6 	 25 	 1001 	 -3,8 	  
20:00 29.01.2019 	 1,05 	 0,88 	 5 	 7 	 33 	 1001 	 -3,8 	  
19:50 29.01.2019 	 1,04 	 0,91 	 5 	 7 	 35 	 1001 	 -3,9 	  
19:40 29.01.2019 	 1,02 	 0,86 	 4 	 6 	 33 	 1001 	 -3,9 	  
19:30 29.01.2019 	 1,01 	 0,89 	 4 	 6 	 33 	 1001 	 -4 	  
19:20 29.01.2019 	 1 	 0,92 	 4 	 6 	 23 	 1001 	 -3,9 	  
19:10 29.01.2019 	 1 	 0,89 	 4 	 6 	 20 	 1001 	 -3,8 	  
19:00 29.01.2019 	 1,01 	 0,84 	 4 	 7 	 18 	 1001 	 -3,1 	  
18:50 29.01.2019 	 1,01 	 0,82 	 6 	 8 	 41 	 1001 	 -3,7 	  
18:40 29.01.2019 	 1,02 	 0,89 	 5 	 8 	 46 	 1001 	 -2,9 	  
18:30 29.01.2019 	 1,04 	 0,89 	 4 	 6 	 33 	 1001 	 -3 	  
18:20 29.01.2019 	 1,06 	 0,92 	 5 	 8 	 20 	 1000 	 -3,3 	  
18:10 29.01.2019 	 1,08 	 0,96 	 7 	 9 	 47 	 1000 	 -2,3 	  
18:00 29.01.2019 	 1,11 	 0,86 	 8 	 10 	 53 	 1000 	 -2,7 	  
17:50 29.01.2019 	 1,14 	 0,97 	 9 	 11 	 57 	 1000 	 -2,7 	  
17:40 29.01.2019 	 1,18 	 1,08 	 10 	 12 	 60 	 1000 	 -2,4 	  
17:30 29.01.2019 	 1,22 	 1,11 	 11 	 13 	 63 	 1000 	 -1,9 	  
17:20 29.01.2019 	 1,25 	 1,21 	 11 	 13 	 62 	 999 	 -2 	  
17:10 29.01.2019 	 1,3 	 1,14 	 10 	 12 	 57 	 999 	 -2,5 	  
17:00 29.01.2019 	 1,34 	 1,23 	 9 	 11 	 53 	 999 	 -2,7 	  
16:50 29.01.2019 	 1,4 	 1,21 	 8 	 10 	 46 	 999 	 -2,7 	  
16:40 29.01.2019 	 1,45 	 1,36 	 8 	 11 	 51 	 999 	 -2,6 	  
16:30 29.01.2019 	 1,5 	 1,47 	 9 	 11 	 51 	 999 	 -1,7 	  
16:20 29.01.2019 	 1,55 	 1,52 	 9 	 11 	 53 	 999 	 -2 	  
16:10 29.01.2019 	 1,61 	 1,51 	 9 	 13 	 51 	 999 	 -1,8 	  
16:00 29.01.2019 	 1,66 	 1,64 	 9 	 13 	 51 	 999 	 -1,8 	  
15:50 29.01.2019 	 1,71 	 1,68 	 10 	 13 	 50 	 999 	 -1,8 	  
15:40 29.01.2019 	 1,77 	 1,72 	 9 	 12 	 50 	 999 	 -1,8 	  
15:30 29.01.2019 	 1,82 	 1,78 	 10 	 12 	 51 	 999 	 -1,8 	  
15:20 29.01.2019 	 1,88 	 1,97 	 10 	 12 	 51 	 999 	 -1,8 	  
15:10 29.01.2019 	 1,92 	 1,89 	 10 	 13 	 51 	 999 	 -1,8 	  
15:00 29.01.2019 	 1,97 	 1,88 	 9 	 12 	 50 	 999 	 -1,8 	  
14:50 29.01.2019 	 2,02 	 2,07 	 9 	 12 	 48 	 999 	 -1,8 	  
14:40 29.01.2019 	 2,06 	 2,11 	 9 	 12 	 45 	 998 	 -1,8 	  
14:30 29.01.2019 	 2,11 	 2,09 	 9 	 13 	 45 	 998 	 -2 	  
14:20 29.01.2019 	 2,15 	 2,13 	 9 	 13 	 45 	 998 	 -2,1 	  
14:10 29.01.2019 	 2,18 	 2,11 	 10 	 12 	 47 	 998 	 -2,4 	  
14:00 29.01.2019 	 2,21 	 2,29 	 10 	 13 	 50 	 998 	 -2,6 	  
13:50 29.01.2019 	 2,24 	 2,23 	 10 	 13 	 50 	 998 	 -2,4 	  
13:40 29.01.2019 	 2,27 	 2,28 	 10 	 13 	 50 	 998 	 -2,7 	  
13:30 29.01.2019 	 2,29 	 2,34 	 11 	 12 	 54 	 998 	 -2,6 	  
13:20 29.01.2019 	 2,3 	 2,27 	 11 	 14 	 56 	 998 	 -2,5 	  
13:10 29.01.2019 	 2,32 	 2,33 	 9 	 12 	 54 	 998 	 -2,8 	  
13:00 29.01.2019 	 2,33 	 2,35 	 9 	 11 	 54 	 998 	 -3,1 	  
12:50 29.01.2019 	 2,33 	 2,47 	 9 	 11 	 57 	 998 	 -3 	  
12:40 29.01.2019 	 2,33 	 2,4 	 8 	 10 	 53 	 998 	 -3 	  
12:30 29.01.2019 	 2,33 	 2,29 	 7 	 9 	 51 	 998 	 -3,8 	  
12:20 29.01.2019 	 2,31 	 2,34 	 7 	 10 	 51 	 998 	 -3,8 	  
12:10 29.01.2019 	 2,3 	 2,37 	 7 	 10 	 47 	 998 	 -4,1 	  
12:00 29.01.2019 	 2,28 	 2,25 	 7 	 9 	 46 	 998 	 -4,2 	  
11:50 29.01.2019 	 2,25 	 2,29 	 6 	 9 	 50 	 998 	 -4,6 	  
11:40 29.01.2019 	 2,23 	 2,31 	 7 	 10 	 51 	 998 	 -4,9 	  
11:30 29.01.2019 	 2,19 	 2,19 	 9 	 11 	 49 	 998 	 -4,4 	  
11:20 29.01.2019 	 2,16 	 2,26 	 9 	 13 	 51 	 997 	 -3,8 	  
11:10 29.01.2019 	 2,12 	 2,24 	 9 	 12 	 53 	 997 	 -4 	  
11:00 29.01.2019 	 2,08 	 2,08 	 9 	 12 	 52 	 997 	 -4 	  
10:50 29.01.2019 	 2,03 	 2,08 	 8 	 11 	 51 	 997 	 -3,9 	  
10:40 29.01.2019 	 1,98 	 2 	 8 	 10 	 49 	 997 	 -3,9 	  
10:30 29.01.2019 	 1,93 	 1,97 	 8 	 11 	 49 	 997 	 -3,9 	  
10:20 29.01.2019 	 1,88 	 1,91 	 7 	 10 	 47 	 997 	 -4,1 	  
10:10 29.01.2019 	 1,82 	 1,73 	 8 	 11 	 49 	 997 	 -4 	  
10:00 29.01.2019 	 1,76 	 1,77 	 7 	 10 	 54 	 997 	 -3,9 	  
09:50 29.01.2019 	 1,71 	 1,76 	 7 	 8 	 54 	 997 	 -3,4 	  
09:40 29.01.2019 	 1,65 	 1,66 	 5 	 11 	 48 	 997 	 -3 	  
09:30 29.01.2019 	 1,59 	 1,61 	 4 	 8 	 45 	 997 	 -4,1 	  
09:20 29.01.2019 	 1,54 	 1,52 	 6 	 8 	 54 	 997 	 -3,8 	  
09:10 29.01.2019 	 1,48 	 1,53 	 7 	 8 	 57 	 997 	 -3,9 	  
09:00 29.01.2019 	 1,43 	 1,53 	 6 	 8 	 55 	 997 	 -4,1 	  
08:50 29.01.2019 	 1,37 	 1,42 	 5 	 7 	 52 	 997 	 -4,4 	  
08:40 29.01.2019 	 1,33 	 1,21 	 6 	 8 	 49 	 997 	 -4,8 	  
08:30 29.01.2019 	 1,28 	 1,12 	 6 	 8 	 47 	 997 	 -5,1 	  
08:20 29.01.2019 	 1,23 	 1,27 	 6 	 9 	 53 	 997 	 -5,1 	  
08:10 29.01.2019 	 1,19 	 1,25 	 7 	 9 	 55 	 997 	 -5,2 	  
08:00 29.01.2019 	 1,16 	 1,2 	 8 	 10 	 58 	 997 	 -4,9 	  
07:50 29.01.2019 	 1,12 	 1,16 	 8 	 10 	 54 	 997 	 -5 	  
07:40 29.01.2019 	 1,09 	 0,93 	 7 	 10 	 49 	 997 	 -5,7 	  
07:30 29.01.2019 	 1,07 	 1 	 8 	 11 	 56 	 997 	 -4,7 	  
07:20 29.01.2019 	 1,04 	 1,05 	 7 	 9 	 54 	 997 	 -5,3 	  
07:10 29.01.2019 	 1,02 	 1 	 7 	 10 	 51 	 997 	 -5,2 	  
07:00 29.01.2019 	 1,01 	 1,01 	 7 	 10 	 49 	 997 	 -5,8 	  
06:50 29.01.2019 	 1,01 	 1,07 	 8 	 12 	 59 	 997 	 -4,7 	  
06:40 29.01.2019 	 1 	 0,81 	 7 	 10 	 56 	 997 	 -5,1 	  
06:30 29.01.2019 	 1,01 	 0,97 	 7 	 10 	 49 	 997 	 -5,5 	  
06:20 29.01.2019 	 1,01 	 0,82 	 6 	 9 	 50 	 997 	 -4,6 	  
06:10 29.01.2019 	 1,02 	 0,84 	 7 	 10 	 55 	 997 	 -5,2 	  
06:00 29.01.2019 	 1,04 	 1,02 	 7 	 10 	 53 	 997 	 -5,2 	  
05:50 29.01.2019 	 1,06 	 1,03 	 7 	 9 	 57 	 997 	 -4,9 	  
05:40 29.01.2019 	 1,09 	 1,06 	 7 	 10 	 51 	 997 	 -5,4 	  
05:30 29.01.2019 	 1,12 	 1 	 7 	 9 	 53 	 997 	 -4,5 	  
05:20 29.01.2019 	 1,15 	 1 	 7 	 11 	 49 	 997 	 -5,2 	  
05:10 29.01.2019 	 1,19 	 1,02 	 9 	 12 	 56 	 997 	 -4,4 	  
05:00 29.01.2019 	 1,23 	 1,16 	 8 	 11 	 57 	 996 	 -5 	  
04:50 29.01.2019 	 1,28 	 1,42 	 8 	 11 	 56 	 996 	 -4,4 	  
04:40 29.01.2019 	 1,33 	 1,32 	 8 	 12 	 51 	 996 	 -5 	  
04:30 29.01.2019 	 1,37 	 1,11 	 8 	 11 	 53 	 996 	 -4,4 	  
04:20 29.01.2019 	 1,43 	 1,3 	 9 	 11 	 54 	 996 	 -4,1 	  
04:10 29.01.2019 	 1,49 	 1,3 	 9 	 11 	 55 	 996 	 -4,1 	  
04:00 29.01.2019 	 1,55 	 1,55 	 9 	 12 	 51 	 996 	 -4,1 	  
03:50 29.01.2019 	 1,61 	 1,52 	 8 	 12 	 49 	 996 	 -4,4 	  
03:40 29.01.2019 	 1,67 	 1,69 	 7 	 11 	 43 	 996 	 -4,6 	  
03:30 29.01.2019 	 1,73 	 1,57 	 7 	 11 	 50 	 996 	 -4,6 	  
03:20 29.01.2019 	 1,79 	 1,81 	 6 	 9 	 44 	 996 	 -4,8 	  
03:10 29.01.2019 	 1,84 	 1,81 	 8 	 12 	 52 	 996 	 -4,9 	  
03:00 29.01.2019 	 1,9 	 1,71 	 8 	 11 	 60 	 996 	 -3,8 	  
02:50 29.01.2019 	 1,96 	 1,9 	 7 	 11 	 47 	 996 	 -4,1 	  
02:40 29.01.2019 	 2,01 	 2,03 	 6 	 9 	 37 	 996 	 -4,9 	  
02:30 29.01.2019 	 2,06 	 2,21 	 7 	 10 	 42 	 996 	 -4,4 	  
02:20 29.01.2019 	 2,12 	 1,93 	 6 	 9 	 39 	 996 	 -3,7 	  
02:10 29.01.2019 	 2,17 	 2,01 	 7 	 11 	 45 	 996 	 -3,8 	  
02:00 29.01.2019 	 2,21 	 2,12 	 7 	 11 	 50 	 996 	 -4 	  
01:50 29.01.2019 	 2,25 	 2,08 	 8 	 11 	 49 	 996 	 -4 	  
01:40 29.01.2019 	 2,29 	 2,04 	 9 	 11 	 53 	 996 	 -3,9 	  
01:30 29.01.2019 	 2,33 	 2,22 	 9 	 12 	 53 	 996 	 -3,7 	  
01:20 29.01.2019 	 2,36 	 2,27 	 8 	 12 	 49 	 996 	 -3,9 	  
01:10 29.01.2019 	 2,38 	 2,28 	 8 	 11 	 49 	 996 	 -3,9 	  
01:00 29.01.2019 	 2,4 	 2,38 	 7 	 10 	 48 	 996 	 -3,8 	  
00:50 29.01.2019 	 2,42 	 2,48 	 7 	 10 	 46 	 996 	 -3,8 	  
00:40 29.01.2019 	 2,42 	 2,55 	 6 	 9 	 47 	 996 	 -3,9 	  
00:30 29.01.2019 	 2,43 	 2,42 	 6 	 10 	 47 	 996 	 -3,8 	  
00:20 29.01.2019 	 2,44 	 2,35 	 7 	 10 	 49 	 996 	 -3,6 	  
00:10 29.01.2019 	 2,43 	 2,45 	 7 	 9 	 51 	 996 	 -3,8 	  
00:00 29.01.2019 	 2,42 	 2,32 	 7 	 9 	 52 	 996 	 -3,6 	  
23:50 28.01.2019 	 2,41 	 2,3 	 7 	 9 	 55 	 996 	 -3,6 	  
23:40 28.01.2019 	 2,39 	 2,37 	 7 	 9 	 56 	 996 	 -3,8 	  
23:30 28.01.2019 	 2,37 	 2,41 	 6 	 7 	 56 	 996 	 -3,9 	  
23:20 28.01.2019 	 2,34 	 2,53 	 5 	 7 	 53 	 996 	 -3,9 	  
23:10 28.01.2019 	 2,31 	 2,33 	 5 	 7 	 51 	 996 	 -4 	  
23:00 28.01.2019 	 2,27 	 2,22 	 5 	 7 	 48 	 996 	 -4 	  
22:50 28.01.2019 	 2,24 	 2,21 	 5 	 6 	 52 	 996 	 -4,1 	  
22:40 28.01.2019 	 2,19 	 2,2 	 5 	 7 	 47 	 996 	 -4,7 	  
22:30 28.01.2019 	 2,14 	 2,23 	 4 	 6 	 46 	 996 	 -5,2 	  
22:20 28.01.2019 	 2,09 	 2,16 	 3 	 5 	 43 	 996 	 -5,8 	  
22:10 28.01.2019 	 2,03 	 1,92 	 2 	 3 	 28 	 996 	 -6,3 	  
22:00 28.01.2019 	 1,98 	 1,86 	 3 	 4 	 16 	 996 	 -6,3 	  
21:50 28.01.2019 	 1,92 	 1,85 	 3 	 5 	 1 	 996 	 -6,6 	  
21:40 28.01.2019 	 1,86 	 1,78 	 4 	 6 	 36 	 996 	 -6,9 	  
21:30 28.01.2019 	 1,79 	 1,82 	 5 	 7 	 62 	 996 	 -5,1 	  
21:20 28.01.2019 	 1,73 	 1,65 	 5 	 6 	 64 	 996 	 -4,7 	  
21:10 28.01.2019 	 1,67 	 1,56 	 6 	 7 	 61 	 996 	 -4,6 	  
21:00 28.01.2019 	 1,61 	 1,43 	 4 	 6 	 68 	 996 	 -5,1 	  
20:50 28.01.2019 	 1,54 	 1,56 	 3 	 4 	 68 	 996 	 -5,4 	  
20:40 28.01.2019 	 1,48 	 1,52 	 2 	 3 	 49 	 996 	 -5,8 	  
20:30 28.01.2019 	 1,42 	 1,37 	 2 	 2 	 18 	 996 	 -6,3 	  
20:20 28.01.2019 	 1,36 	 1,33 	 2 	 2 	 354 	 996 	 -8,6 	  
20:10 28.01.2019 	 1,3 	 1,43 	 2 	 2 	 347 	 996 	 -9,6 	  
20:00 28.01.2019 	 1,25 	 1,21 	 2 	 3 	 4 	 996 	 -10,7 	  
19:50 28.01.2019 	 1,19 	 1,17 	 3 	 4 	 52 	 996 	 -5,5 	  
19:40 28.01.2019 	 1,14 	 0,98 	 3 	 4 	 54 	 996 	 -5,4 	  
19:30 28.01.2019 	 1,1 	 0,94 	 3 	 4 	 53 	 996 	 -5,1 	  
19:20 28.01.2019 	 1,05 	 1,12 	 3 	 4 	 57 	 996 	 -5 	  
19:10 28.01.2019 	 1,01 	 0,83 	 2 	 3 	 51 	 996 	 -5,8 	  
19:00 28.01.2019 	 0,98 	 1,12 	 2 	 2 	 36 	 996 	 -6,3 	  
18:50 28.01.2019 	 0,95 	 0,86 	 1 	 2 	 8 	 996 	 -8,8 	  
18:40 28.01.2019 	 0,92 	 0,69 	 1 	 2 	 351 	 996 	 -10,1 	  
18:30 28.01.2019 	 0,9 	 0,81 	 1 	 3 	 33 	 996 	 -6,1 	  
18:20 28.01.2019 	 0,89 	 0,72 	 2 	 3 	 48 	 996 	 -6 	  
18:10 28.01.2019 	 0,87 	 0,67 	 2 	 3 	 59 	 996 	 -6 	  
18:00 28.01.2019 	 0,87 	 0,61 	 3 	 4 	 69 	 996 	 -6,2 	  
17:50 28.01.2019 	 0,87 	 0,7 	 3 	 3 	 60 	 996 	 -6,3 	  
17:40 28.01.2019 	 0,87 	 0,69 	 3 	 4 	 56 	 996 	 -6,3 	  
17:30 28.01.2019 	 0,89 	 0,81 	 3 	 4 	 39 	 996 	 -6,7 	  
17:20 28.01.2019 	 0,9 	 0,87 	 2 	 3 	 16 	 996 	 -6,6 	  
17:10 28.01.2019 	 0,92 	 0,79 	 4 	 5 	 64 	 996 	 -5 	  
17:00 28.01.2019 	 0,95 	 0,93 	 4 	 5 	 78 	 996 	 -4,4 	  
16:50 28.01.2019 	 0,98 	 0,72 	 4 	 5 	 75 	 996 	 -4 	  
16:40 28.01.2019 	 1,02 	 1,08 	 4 	 5 	 73 	 996 	 -4,3 	  
16:30 28.01.2019 	 1,06 	 0,9 	 4 	 5 	 72 	 996 	 -4,4 	  
