 Timabil 	 Flodatafla (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Lofthiti (degC)	
08:50 05.01.2019 	 2,7 	 6 	 10 	 259 	 4,3 	  
08:40 05.01.2019 	 2,82 	 6 	 11 	 250 	 4,3 	  
08:30 05.01.2019 	 2,94 	 5 	 9 	 247 	 4,4 	  
08:20 05.01.2019 	 3,06 	 5 	 9 	 254 	 4,3 	  
08:10 05.01.2019 	 3,17 	 5 	 9 	 258 	 4,5 	  
08:00 05.01.2019 	 3,28 	 7 	 12 	 257 	 4,6 	  
07:50 05.01.2019 	 3,37 	 7 	 12 	 255 	 5 	  
07:40 05.01.2019 	 3,46 	 8 	 12 	 258 	 5,5 	  
07:30 05.01.2019 	 3,55 	 8 	 13 	 247 	 5,9 	  
07:20 05.01.2019 	 3,62 	 8 	 15 	 165 	 8,4 	  
07:10 05.01.2019 	 3,69 	 7 	 11 	 150 	 9,2 	  
07:00 05.01.2019 	 3,74 	 8 	 12 	 151 	 9,4 	  
06:50 05.01.2019 	 3,79 	 8 	 12 	 145 	 9,4 	  
06:40 05.01.2019 	 3,83 	 8 	 13 	 148 	 9,4 	  
06:30 05.01.2019 	 3,86 	 8 	 12 	 141 	 9,4 	  
06:20 05.01.2019 	 3,88 	 7 	 13 	 137 	 9,4 	  
06:10 05.01.2019 	 3,89 	 6 	 10 	 137 	 9,2 	  
06:00 05.01.2019 	 3,89 	 7 	 13 	 137 	 9,5 	  
05:50 05.01.2019 	 3,88 	 6 	 11 	 126 	 9,4 	  
05:40 05.01.2019 	 3,85 	 6 	 11 	 135 	 9,2 	  
05:30 05.01.2019 	 3,82 	 6 	 13 	 143 	 9,3 	  
05:20 05.01.2019 	 3,78 	 5 	 8 	 140 	 9,2 	  
05:10 05.01.2019 	 3,74 	 6 	 9 	 139 	 9,2 	  
05:00 05.01.2019 	 3,68 	 6 	 9 	 129 	 9,1 	  
04:50 05.01.2019 	 3,61 	 7 	 10 	 133 	 8,8 	  
04:40 05.01.2019 	 3,53 	 7 	 11 	 139 	 9 	  
04:30 05.01.2019 	 3,45 	 7 	 10 	 140 	 9 	  
04:20 05.01.2019 	 3,36 	 8 	 11 	 135 	 8,9 	  
04:10 05.01.2019 	 3,26 	 8 	 12 	 137 	 8,9 	  
04:00 05.01.2019 	 3,16 	 8 	 11 	 137 	 9 	  
03:50 05.01.2019 	 3,05 	 8 	 12 	 145 	 9,2 	  
03:40 05.01.2019 	 2,93 	 9 	 13 	 147 	 9,3 	  
03:30 05.01.2019 	 2,81 	 9 	 15 	 143 	 9,2 	  
03:20 05.01.2019 	 2,68 	 9 	 14 	 144 	 9,1 	  
03:10 05.01.2019 	 2,56 	 8 	 13 	 144 	 9,1 	  
03:00 05.01.2019 	 2,43 	 9 	 13 	 148 	 9,3 	  
02:50 05.01.2019 	 2,3 	 9 	 15 	 151 	 9,2 	  
02:40 05.01.2019 	 2,17 	 9 	 13 	 151 	 9,1 	  
02:30 05.01.2019 	 2,04 	 9 	 14 	 150 	 9,1 	  
02:20 05.01.2019 	 1,91 	 9 	 13 	 153 	 9,1 	  
02:10 05.01.2019 	 1,79 	 9 	 14 	 152 	 9 	  
02:00 05.01.2019 	 1,67 	 9 	 13 	 152 	 8,9 	  
01:50 05.01.2019 	 1,55 	 9 	 14 	 151 	 9,1 	  
01:40 05.01.2019 	 1,44 	 9 	 13 	 150 	 9,3 	  
01:30 05.01.2019 	 1,34 	 8 	 12 	 150 	 9,3 	  
01:20 05.01.2019 	 1,24 	 9 	 12 	 151 	 9,4 	  
01:10 05.01.2019 	 1,15 	 8 	 12 	 148 	 9,2 	  
01:00 05.01.2019 	 1,07 	 8 	 11 	 147 	 9,1 	  
00:50 05.01.2019 	 1 	 8 	 12 	 151 	 9 	  
00:40 05.01.2019 	 0,94 	 8 	 13 	 147 	 9,1 	  
00:30 05.01.2019 	 0,89 	 8 	 11 	 149 	 9,1 	  
00:20 05.01.2019 	 0,85 	 7 	 12 	 147 	 9 	  
00:10 05.01.2019 	 0,82 	 8 	 13 	 148 	 8,8 	  
00:00 05.01.2019 	 0,8 	 8 	 13 	 151 	 9 	  
23:50 04.01.2019 	 0,79 	 8 	 12 	 155 	 8,9 	  
23:40 04.01.2019 	 0,8 	 8 	 13 	 152 	 9,1 	  
23:30 04.01.2019 	 0,81 	 8 	 12 	 153 	 8,9 	  
23:20 04.01.2019 	 0,84 	 9 	 13 	 154 	 8,6 	  
23:10 04.01.2019 	 0,88 	 9 	 13 	 155 	 9 	  
23:00 04.01.2019 	 0,92 	 9 	 13 	 152 	 8,9 	  
22:50 04.01.2019 	 0,98 	 9 	 15 	 146 	 8,8 	  
22:40 04.01.2019 	 1,05 	 9 	 15 	 146 	 8,8 	  
22:30 04.01.2019 	 1,12 	 9 	 15 	 150 	 8,8 	  
22:20 04.01.2019 	 1,2 	 10 	 16 	 152 	 9 	  
22:10 04.01.2019 	 1,29 	 9 	 16 	 151 	 9 	  
22:00 04.01.2019 	 1,39 	 8 	 13 	 155 	 9 	  
21:50 04.01.2019 	 1,49 	 8 	 13 	 154 	 9 	  
21:40 04.01.2019 	 1,59 	 9 	 14 	 154 	 9,1 	  
21:30 04.01.2019 	 1,7 	 9 	 13 	 155 	 9,1 	  
21:20 04.01.2019 	 1,82 	 8 	 13 	 156 	 9,1 	  
21:10 04.01.2019 	 1,93 	 8 	 12 	 155 	 9,2 	  
21:00 04.01.2019 	 2,05 	 7 	 11 	 156 	 9,1 	  
20:50 04.01.2019 	 2,16 	 8 	 14 	 155 	 9,1 	  
20:40 04.01.2019 	 2,28 	 9 	 13 	 154 	 9,1 	  
20:30 04.01.2019 	 2,39 	 8 	 12 	 150 	 9,2 	  
20:20 04.01.2019 	 2,5 	 9 	 13 	 155 	 9,2 	  
20:10 04.01.2019 	 2,61 	 9 	 13 	 158 	 9,2 	  
20:00 04.01.2019 	 2,72 	 9 	 14 	 161 	 9,2 	  
19:50 04.01.2019 	 2,82 	 9 	 13 	 159 	 9,1 	  
19:40 04.01.2019 	 2,91 	 8 	 12 	 157 	 9,1 	  
19:30 04.01.2019 	 3 	 9 	 13 	 155 	 9,3 	  
19:20 04.01.2019 	 3,09 	 9 	 14 	 154 	 9,2 	  
19:10 04.01.2019 	 3,17 	 9 	 13 	 156 	 9,2 	  
19:00 04.01.2019 	 3,24 	 10 	 15 	 158 	 9,1 	  
18:50 04.01.2019 	 3,3 	 10 	 15 	 158 	 9,2 	  
18:40 04.01.2019 	 3,35 	 9 	 14 	 153 	 9,4 	  
18:30 04.01.2019 	 3,4 	 9 	 14 	 152 	 9,4 	  
18:20 04.01.2019 	 3,44 	 8 	 13 	 148 	 9,3 	  
18:10 04.01.2019 	 3,47 	 8 	 13 	 151 	 9 	  
18:00 04.01.2019 	 3,49 	 10 	 14 	 154 	 8,9 	  
17:50 04.01.2019 	 3,5 	 10 	 14 	 156 	 9 	  
17:40 04.01.2019 	 3,51 	 10 	 15 	 157 	 8,9 	  
17:30 04.01.2019 	 3,5 	 10 	 14 	 157 	 9,1 	  
17:20 04.01.2019 	 3,49 	 10 	 15 	 157 	 9,1 	  
17:10 04.01.2019 	 3,46 	 9 	 15 	 155 	 9,1 	  
17:00 04.01.2019 	 3,43 	 9 	 15 	 162 	 9,2 	  
16:50 04.01.2019 	 3,39 	 9 	 14 	 160 	 9,3 	  
16:40 04.01.2019 	 3,34 	 7 	 12 	 157 	 9,3 	  
16:30 04.01.2019 	 3,28 	 8 	 13 	 162 	 9,3 	  
16:20 04.01.2019 	 3,22 	 6 	 12 	 162 	 9,2 	  
16:10 04.01.2019 	 3,14 	 6 	 12 	 160 	 9,2 	  
16:00 04.01.2019 	 3,06 	 5 	 10 	 155 	 9,1 	  
15:50 04.01.2019 	 2,97 	 5 	 10 	 153 	 9,2 	  
15:40 04.01.2019 	 2,88 	 4 	 11 	 154 	 9,2 	  
15:30 04.01.2019 	 2,78 	 5 	 9 	 150 	 9,3 	  
15:20 04.01.2019 	 2,67 	 7 	 13 	 156 	 9,3 	  
15:10 04.01.2019 	 2,56 	 7 	 13 	 163 	 9,2 	  
15:00 04.01.2019 	 2,45 	 7 	 12 	 164 	 9,1 	  
14:50 04.01.2019 	 2,34 	 8 	 12 	 166 	 9,1 	  
14:40 04.01.2019 	 2,22 	 9 	 14 	 167 	 9,1 	  
14:30 04.01.2019 	 2,1 	 10 	 15 	 161 	 9,1 	  
14:20 04.01.2019 	 1,98 	 10 	 16 	 163 	 9 	  
14:10 04.01.2019 	 1,87 	 9 	 14 	 166 	 9,1 	  
14:00 04.01.2019 	 1,75 	 9 	 14 	 163 	 9,1 	  
13:50 04.01.2019 	 1,64 	 9 	 14 	 162 	 9,1 	  
13:40 04.01.2019 	 1,53 	 8 	 14 	 156 	 9,2 	  
13:30 04.01.2019 	 1,43 	 6 	 10 	 156 	 9,1 	  
13:20 04.01.2019 	 1,33 	 8 	 13 	 157 	 9,1 	  
13:10 04.01.2019 	 1,24 	 7 	 12 	 159 	 9,1 	  
13:00 04.01.2019 	 1,16 	 8 	 14 	 159 	 9,2 	  
12:50 04.01.2019 	 1,08 	 6 	 13 	 161 	 9,3 	  
12:40 04.01.2019 	 1,02 	 6 	 11 	 153 	 9,2 	  
12:30 04.01.2019 	 0,96 	 6 	 11 	 151 	 9,1 	  
12:20 04.01.2019 	 0,92 	 6 	 10 	 155 	 9,1 	  
12:10 04.01.2019 	 0,88 	 7 	 12 	 158 	 9,2 	  
12:00 04.01.2019 	 0,86 	 7 	 12 	 158 	 9,1 	  
11:50 04.01.2019 	 0,84 	 8 	 12 	 159 	 9,2 	  
11:40 04.01.2019 	 0,84 	 7 	 11 	 158 	 9,3 	  
11:30 04.01.2019 	 0,85 	 8 	 13 	 157 	 9,4 	  
11:20 04.01.2019 	 0,87 	 8 	 13 	 162 	 9,3 	  
11:10 04.01.2019 	 0,9 	 8 	 14 	 167 	 9,4 	  
11:00 04.01.2019 	 0,94 	 7 	 12 	 171 	 9,4 	  
10:50 04.01.2019 	 0,99 	 7 	 12 	 168 	 9,4 	  
10:40 04.01.2019 	 1,05 	 8 	 15 	 170 	 9,5 	  
10:30 04.01.2019 	 1,12 	 8 	 14 	 170 	 9,4 	  
10:20 04.01.2019 	 1,2 	 9 	 17 	 172 	 9,4 	  
10:10 04.01.2019 	 1,28 	 7 	 15 	 165 	 9,6 	  
10:00 04.01.2019 	 1,38 	 7 	 11 	 164 	 9,7 	  
09:50 04.01.2019 	 1,48 	 8 	 13 	 166 	 9,7 	  
09:40 04.01.2019 	 1,59 	 9 	 13 	 165 	 9,6 	  
09:30 04.01.2019 	 1,7 	 10 	 14 	 160 	 9,4 	  
09:20 04.01.2019 	 1,82 	 9 	 14 	 156 	 9,6 	  
09:10 04.01.2019 	 1,94 	 8 	 12 	 154 	 9,5 	  
09:00 04.01.2019 	 2,06 	 8 	 14 	 157 	 9,6 	  
08:50 04.01.2019 	 2,18 	 9 	 15 	 154 	 9,8 	  
08:40 04.01.2019 	 2,31 	 10 	 16 	 154 	 9,8 	  
08:30 04.01.2019 	 2,43 	 12 	 19 	 156 	 9,9 	  
08:20 04.01.2019 	 2,55 	 13 	 20 	 153 	 9,8 	  
08:10 04.01.2019 	 2,67 	 12 	 21 	 150 	 9,8 	  
08:00 04.01.2019 	 2,79 	 11 	 16 	 149 	 9,8 	  
07:50 04.01.2019 	 2,9 	 10 	 16 	 147 	 9,6 	  
07:40 04.01.2019 	 3,01 	 10 	 15 	 148 	 9,9 	  
07:30 04.01.2019 	 3,11 	 9 	 15 	 149 	 10,1 	  
07:20 04.01.2019 	 3,21 	 9 	 15 	 146 	 10 	  
07:10 04.01.2019 	 3,3 	 9 	 14 	 152 	 10,1 	  
07:00 04.01.2019 	 3,39 	 8 	 14 	 143 	 9,9 	  
06:50 04.01.2019 	 3,46 	 9 	 13 	 139 	 9,4 	  
06:40 04.01.2019 	 3,53 	 9 	 15 	 144 	 9,5 	  
06:30 04.01.2019 	 3,59 	 9 	 15 	 144 	 9,4 	  
06:20 04.01.2019 	 3,65 	 9 	 15 	 147 	 9,4 	  
06:10 04.01.2019 	 3,69 	 11 	 18 	 151 	 9,4 	  
06:00 04.01.2019 	 3,72 	 10 	 16 	 153 	 9,5 	  
05:50 04.01.2019 	 3,75 	 11 	 16 	 153 	 9,7 	  
05:40 04.01.2019 	 3,77 	 11 	 17 	 155 	 9,8 	  
05:30 04.01.2019 	 3,77 	 10 	 16 	 152 	 9,6 	  
05:20 04.01.2019 	 3,77 	 10 	 14 	 152 	 9,4 	  
05:10 04.01.2019 	 3,76 	 10 	 17 	 153 	 9,5 	  
05:00 04.01.2019 	 3,74 	 11 	 16 	 152 	 9,6 	  
04:50 04.01.2019 	 3,71 	 10 	 16 	 149 	 9,5 	  
04:40 04.01.2019 	 3,67 	 9 	 14 	 149 	 9,7 	  
04:30 04.01.2019 	 3,63 	 8 	 14 	 152 	 9,9 	  
04:20 04.01.2019 	 3,57 	 9 	 15 	 151 	 9,9 	  
04:10 04.01.2019 	 3,51 	 8 	 15 	 153 	 9,7 	  
04:00 04.01.2019 	 3,44 	 6 	 12 	 149 	 9,7 	  
03:50 04.01.2019 	 3,36 	 5 	 8 	 143 	 9,9 	  
03:40 04.01.2019 	 3,27 	 3 	 6 	 112 	 10,2 	  
03:30 04.01.2019 	 3,18 	 5 	 9 	 132 	 10 	  
03:20 04.01.2019 	 3,08 	 5 	 10 	 146 	 9,9 	  
03:10 04.01.2019 	 2,98 	 3 	 6 	 124 	 10,1 	  
03:00 04.01.2019 	 2,87 	 3 	 7 	 121 	 9,9 	  
02:50 04.01.2019 	 2,75 	 4 	 5 	 105 	 9,6 	  
02:40 04.01.2019 	 2,64 	 4 	 7 	 127 	 9,6 	  
02:30 04.01.2019 	 2,52 	 5 	 9 	 141 	 9,5 	  
02:20 04.01.2019 	 2,39 	 6 	 11 	 149 	 9,6 	  
02:10 04.01.2019 	 2,27 	 4 	 10 	 145 	 9,8 	  
02:00 04.01.2019 	 2,15 	 5 	 8 	 140 	 9,7 	  
01:50 04.01.2019 	 2,03 	 5 	 7 	 107 	 9,7 	  
01:40 04.01.2019 	 1,91 	 6 	 8 	 82 	 9,1 	  
01:30 04.01.2019 	 1,79 	 7 	 10 	 78 	 9 	  
01:20 04.01.2019 	 1,68 	 8 	 9 	 79 	 8,7 	  
01:10 04.01.2019 	 1,57 	 8 	 10 	 87 	 8,6 	  
01:00 04.01.2019 	 1,47 	 8 	 10 	 90 	 8,5 	  
00:50 04.01.2019 	 1,37 	 7 	 9 	 90 	 8,3 	  
00:40 04.01.2019 	 1,29 	 7 	 9 	 95 	 8,4 	  
00:30 04.01.2019 	 1,2 	 7 	 9 	 102 	 8,3 	  
00:20 04.01.2019 	 1,13 	 7 	 11 	 105 	 8,1 	  
00:10 04.01.2019 	 1,07 	 7 	 11 	 108 	 8,3 	  
00:00 04.01.2019 	 1,01 	 6 	 9 	 100 	 7,8 	  
23:50 03.01.2019 	 0,97 	 6 	 9 	 95 	 7,7 	  
23:40 03.01.2019 	 0,93 	 7 	 10 	 99 	 7,7 	  
23:30 03.01.2019 	 0,9 	 4 	 7 	 92 	 7,8 	  
23:20 03.01.2019 	 0,89 	 5 	 6 	 70 	 7,4 	  
23:10 03.01.2019 	 0,88 	 4 	 5 	 77 	 7,2 	  
23:00 03.01.2019 	 0,89 	 4 	 6 	 73 	 7 	  
22:50 03.01.2019 	 0,9 	 4 	 6 	 82 	 6,8 	  
22:40 03.01.2019 	 0,93 	 4 	 6 	 106 	 6,6 	  
22:30 03.01.2019 	 0,96 	 5 	 7 	 121 	 6,7 	  
22:20 03.01.2019 	 1 	 4 	 7 	 124 	 6,9 	  
22:10 03.01.2019 	 1,05 	 6 	 8 	 128 	 7,2 	  
22:00 03.01.2019 	 1,11 	 6 	 10 	 131 	 7,3 	  
21:50 03.01.2019 	 1,18 	 6 	 9 	 135 	 7,2 	  
21:40 03.01.2019 	 1,26 	 4 	 7 	 137 	 7,1 	  
21:30 03.01.2019 	 1,34 	 5 	 8 	 125 	 7,1 	  
21:20 03.01.2019 	 1,43 	 4 	 6 	 119 	 7,3 	  
21:10 03.01.2019 	 1,52 	 3 	 6 	 123 	 7 	  
21:00 03.01.2019 	 1,62 	 4 	 6 	 127 	 6,8 	  
20:50 03.01.2019 	 1,72 	 4 	 6 	 128 	 6,7 	  
20:40 03.01.2019 	 1,83 	 3 	 4 	 124 	 6,7 	  
20:30 03.01.2019 	 1,93 	 3 	 5 	 118 	 6,7 	  
20:20 03.01.2019 	 2,04 	 4 	 7 	 125 	 6,9 	  
20:10 03.01.2019 	 2,15 	 4 	 6 	 131 	 6,9 	  
20:00 03.01.2019 	 2,26 	 4 	 6 	 134 	 6,9 	  
19:50 03.01.2019 	 2,37 	 4 	 6 	 137 	 7,1 	  
19:40 03.01.2019 	 2,47 	 3 	 6 	 130 	 7,2 	  
19:30 03.01.2019 	 2,57 	 3 	 4 	 132 	 7,1 	  
19:20 03.01.2019 	 2,67 	 3 	 5 	 139 	 7 	  
19:10 03.01.2019 	 2,77 	 4 	 5 	 125 	 6,9 	  
19:00 03.01.2019 	 2,86 	 3 	 6 	 119 	 6,8 	  
18:50 03.01.2019 	 2,94 	 3 	 5 	 111 	 6,7 	  
18:40 03.01.2019 	 3,02 	 3 	 4 	 120 	 6,8 	  
18:30 03.01.2019 	 3,09 	 4 	 5 	 130 	 6,9 	  
18:20 03.01.2019 	 3,16 	 3 	 5 	 110 	 6,7 	  
18:10 03.01.2019 	 3,22 	 2 	 4 	 141 	 7,2 	  
18:00 03.01.2019 	 3,27 	 2 	 5 	 157 	 7,1 	  
17:50 03.01.2019 	 3,31 	 2 	 3 	 126 	 6,9 	  
17:40 03.01.2019 	 3,35 	 2 	 3 	 122 	 7 	  
17:30 03.01.2019 	 3,38 	 3 	 5 	 166 	 7,3 	  
17:20 03.01.2019 	 3,4 	 3 	 6 	 182 	 7,3 	  
17:10 03.01.2019 	 3,42 	 4 	 7 	 186 	 7,4 	  
17:00 03.01.2019 	 3,42 	 4 	 8 	 181 	 7,4 	  
16:50 03.01.2019 	 3,42 	 3 	 6 	 180 	 7,4 	  
16:40 03.01.2019 	 3,41 	 4 	 8 	 183 	 7,5 	  
16:30 03.01.2019 	 3,39 	 4 	 7 	 171 	 7,5 	  
16:20 03.01.2019 	 3,36 	 5 	 9 	 179 	 7,6 	  
16:10 03.01.2019 	 3,32 	 5 	 7 	 180 	 7,6 	  
16:00 03.01.2019 	 3,28 	 5 	 9 	 183 	 7,7 	  
15:50 03.01.2019 	 3,23 	 5 	 8 	 181 	 7,7 	  
15:40 03.01.2019 	 3,17 	 5 	 8 	 180 	 7,7 	  
15:30 03.01.2019 	 3,1 	 6 	 8 	 185 	 7,7 	  
15:20 03.01.2019 	 3,03 	 6 	 10 	 167 	 7,7 	  
15:10 03.01.2019 	 2,95 	 5 	 9 	 167 	 7,7 	  
15:00 03.01.2019 	 2,86 	 4 	 7 	 176 	 7,7 	  
14:50 03.01.2019 	 2,77 	 5 	 7 	 169 	 7,7 	  
14:40 03.01.2019 	 2,67 	 6 	 9 	 174 	 7,7 	  
14:30 03.01.2019 	 2,57 	 5 	 9 	 183 	 7,8 	  
14:20 03.01.2019 	 2,47 	 5 	 9 	 181 	 8 	  
14:10 03.01.2019 	 2,36 	 6 	 10 	 182 	 8,1 	  
14:00 03.01.2019 	 2,25 	 6 	 9 	 182 	 8,2 	  
13:50 03.01.2019 	 2,14 	 6 	 10 	 186 	 8,5 	  
13:40 03.01.2019 	 2,03 	 7 	 11 	 183 	 8,6 	  
13:30 03.01.2019 	 1,92 	 6 	 11 	 181 	 8,6 	  
13:20 03.01.2019 	 1,81 	 8 	 13 	 182 	 8,9 	  
13:10 03.01.2019 	 1,71 	 7 	 13 	 185 	 9,1 	  
13:00 03.01.2019 	 1,61 	 7 	 13 	 178 	 9,4 	  
12:50 03.01.2019 	 1,51 	 7 	 11 	 182 	 9,3 	  
12:40 03.01.2019 	 1,42 	 7 	 15 	 180 	 9,5 	  
12:30 03.01.2019 	 1,34 	 11 	 19 	 174 	 9,8 	  
12:20 03.01.2019 	 1,26 	 8 	 14 	 166 	 9,9 	  
12:10 03.01.2019 	 1,19 	 9 	 15 	 170 	 9,8 	  
12:00 03.01.2019 	 1,13 	 11 	 19 	 170 	 9,9 	  
11:50 03.01.2019 	 1,07 	 9 	 15 	 164 	 10 	  
11:40 03.01.2019 	 1,03 	 9 	 16 	 168 	 10 	  
11:30 03.01.2019 	 0,99 	 10 	 19 	 166 	 10,2 	  
11:20 03.01.2019 	 0,97 	 9 	 16 	 170 	 10,2 	  
11:10 03.01.2019 	 0,95 	 8 	 13 	 171 	 10 	  
11:00 03.01.2019 	 0,95 	 10 	 19 	 175 	 10,2 	  
10:50 03.01.2019 	 0,95 	 11 	 18 	 175 	 10,3 	  
10:40 03.01.2019 	 0,96 	 10 	 17 	 171 	 10,3 	  
10:30 03.01.2019 	 0,99 	 9 	 19 	 173 	 10,4 	  
10:20 03.01.2019 	 1,02 	 10 	 17 	 173 	 10,3 	  
10:10 03.01.2019 	 1,06 	 11 	 19 	 172 	 10,3 	  
10:00 03.01.2019 	 1,12 	 11 	 18 	 172 	 10,5 	  
09:50 03.01.2019 	 1,18 	 11 	 18 	 175 	 10,5 	  
09:40 03.01.2019 	 1,24 	 10 	 18 	 174 	 10,5 	  
09:30 03.01.2019 	 1,32 	 11 	 17 	 173 	 10,6 	  
09:20 03.01.2019 	 1,41 	 11 	 17 	 172 	 10,5 	  
09:10 03.01.2019 	 1,5 	 11 	 19 	 172 	 10,5 	  
09:00 03.01.2019 	 1,59 	 11 	 19 	 169 	 10,6 	  
08:50 03.01.2019 	 1,69 	 13 	 20 	 167 	 10,6 	  
08:40 03.01.2019 	 1,8 	 11 	 21 	 163 	 10,4 	  
08:30 03.01.2019 	 1,91 	 11 	 19 	 161 	 10,3 	  
08:20 03.01.2019 	 2,02 	 11 	 18 	 162 	 10,3 	  
08:10 03.01.2019 	 2,13 	 12 	 18 	 162 	 10,2 	  
08:00 03.01.2019 	 2,24 	 11 	 18 	 164 	 10,1 	  
07:50 03.01.2019 	 2,36 	 12 	 18 	 162 	 10,1 	  
07:40 03.01.2019 	 2,47 	 12 	 18 	 162 	 9,9 	  
07:30 03.01.2019 	 2,58 	 11 	 18 	 163 	 10 	  
07:20 03.01.2019 	 2,69 	 11 	 19 	 159 	 10,1 	  
07:10 03.01.2019 	 2,79 	 11 	 19 	 158 	 10 	  
07:00 03.01.2019 	 2,9 	 12 	 17 	 159 	 10 	  
06:50 03.01.2019 	 2,99 	 11 	 17 	 156 	 10 	  
06:40 03.01.2019 	 3,08 	 11 	 19 	 154 	 9,9 	  
06:30 03.01.2019 	 3,17 	 12 	 18 	 154 	 9,8 	  
06:20 03.01.2019 	 3,25 	 13 	 20 	 153 	 9,9 	  
06:10 03.01.2019 	 3,32 	 12 	 20 	 152 	 9,7 	  
06:00 03.01.2019 	 3,39 	 13 	 23 	 150 	 9,6 	  
05:50 03.01.2019 	 3,45 	 12 	 19 	 144 	 9,8 	  
05:40 03.01.2019 	 3,5 	 14 	 23 	 144 	 9,9 	  
05:30 03.01.2019 	 3,54 	 13 	 22 	 143 	 9,8 	  
05:20 03.01.2019 	 3,58 	 13 	 21 	 143 	 9,7 	  
05:10 03.01.2019 	 3,6 	 12 	 21 	 141 	 9,6 	  
05:00 03.01.2019 	 3,62 	 12 	 22 	 142 	 9,6 	  
04:50 03.01.2019 	 3,63 	 13 	 20 	 141 	 9,6 	  
04:40 03.01.2019 	 3,63 	 12 	 19 	 143 	 9,5 	  
04:30 03.01.2019 	 3,63 	 12 	 22 	 142 	 9,6 	  
04:20 03.01.2019 	 3,61 	 12 	 20 	 136 	 9,6 	  
04:10 03.01.2019 	 3,59 	 12 	 20 	 136 	 9,7 	  
04:00 03.01.2019 	 3,56 	 13 	 22 	 137 	 9,6 	  
03:50 03.01.2019 	 3,52 	 13 	 21 	 136 	 9,4 	  
03:40 03.01.2019 	 3,47 	 12 	 21 	 137 	 9,4 	  
03:30 03.01.2019 	 3,41 	 12 	 20 	 140 	 9,3 	  
03:20 03.01.2019 	 3,35 	 12 	 20 	 141 	 9,3 	  
03:10 03.01.2019 	 3,28 	 13 	 21 	 144 	 9,5 	  
03:00 03.01.2019 	 3,2 	 12 	 18 	 144 	 9,4 	  
02:50 03.01.2019 	 3,12 	 12 	 20 	 146 	 9,4 	  
02:40 03.01.2019 	 3,03 	 12 	 19 	 147 	 9,4 	  
02:30 03.01.2019 	 2,94 	 12 	 19 	 150 	 9,4 	  
02:20 03.01.2019 	 2,84 	 12 	 19 	 150 	 9,4 	  
02:10 03.01.2019 	 2,73 	 12 	 20 	 149 	 9,3 	  
02:00 03.01.2019 	 2,63 	 11 	 19 	 148 	 9,2 	  
01:50 03.01.2019 	 2,52 	 11 	 18 	 145 	 9,1 	  
01:40 03.01.2019 	 2,4 	 12 	 19 	 144 	 9 	  
01:30 03.01.2019 	 2,29 	 12 	 18 	 141 	 9,4 	  
01:20 03.01.2019 	 2,18 	 10 	 16 	 137 	 9 	  
01:10 03.01.2019 	 2,07 	 11 	 16 	 131 	 8,4 	  
01:00 03.01.2019 	 1,96 	 12 	 19 	 134 	 8,3 	  
00:50 03.01.2019 	 1,85 	 12 	 18 	 135 	 8,5 	  
00:40 03.01.2019 	 1,75 	 11 	 19 	 140 	 8,8 	  
00:30 03.01.2019 	 1,65 	 12 	 18 	 138 	 8,8 	  
00:20 03.01.2019 	 1,55 	 12 	 17 	 136 	 8,5 	  
00:10 03.01.2019 	 1,46 	 12 	 20 	 135 	 8,5 	  
00:00 03.01.2019 	 1,38 	 12 	 17 	 134 	 8,6 	  
23:50 02.01.2019 	 1,3 	 11 	 17 	 132 	 8,3 	  
23:40 02.01.2019 	 1,23 	 9 	 15 	 139 	 8,5 	  
23:30 02.01.2019 	 1,17 	 9 	 16 	 139 	 8,5 	  
23:20 02.01.2019 	 1,12 	 9 	 13 	 140 	 8,3 	  
23:10 02.01.2019 	 1,07 	 9 	 16 	 140 	 8,2 	  
23:00 02.01.2019 	 1,04 	 9 	 16 	 143 	 8,2 	  
22:50 02.01.2019 	 1,01 	 9 	 14 	 141 	 8,2 	  
22:40 02.01.2019 	 0,99 	 9 	 14 	 141 	 8,3 	  
22:30 02.01.2019 	 0,98 	 9 	 13 	 138 	 8,1 	  
22:20 02.01.2019 	 0,98 	 9 	 14 	 139 	 8,3 	  
22:10 02.01.2019 	 0,99 	 10 	 15 	 137 	 8,4 	  
22:00 02.01.2019 	 1 	 10 	 17 	 138 	 8,7 	  
21:50 02.01.2019 	 1,03 	 9 	 14 	 137 	 8,4 	  
21:40 02.01.2019 	 1,06 	 9 	 14 	 135 	 8,2 	  
21:30 02.01.2019 	 1,11 	 9 	 15 	 140 	 8,3 	  
21:20 02.01.2019 	 1,16 	 10 	 15 	 134 	 8,2 	  
21:10 02.01.2019 	 1,22 	 9 	 14 	 135 	 8 	  
21:00 02.01.2019 	 1,28 	 12 	 17 	 130 	 8,1 	  
20:50 02.01.2019 	 1,35 	 10 	 16 	 127 	 7,7 	  
20:40 02.01.2019 	 1,43 	 11 	 16 	 133 	 7,8 	  
20:30 02.01.2019 	 1,51 	 10 	 14 	 127 	 7,8 	  
20:20 02.01.2019 	 1,6 	 10 	 16 	 132 	 7,8 	  
20:10 02.01.2019 	 1,69 	 11 	 16 	 133 	 7,9 	  
20:00 02.01.2019 	 1,79 	 11 	 16 	 130 	 7,8 	  
19:50 02.01.2019 	 1,88 	 10 	 13 	 131 	 7,7 	  
19:40 02.01.2019 	 1,98 	 9 	 13 	 132 	 7,5 	  
