Time [yyyy/MM/dd HH:mm:ss],Grindavik_ut: water level (waterlevel) at Grindavik_ut_ FlowFM [m]
2020/03/02 08:20:00,0.55816
2020/03/02 08:25:00,0.58343
2020/03/02 08:30:00,0.60791
2020/03/02 08:35:00,0.63186
2020/03/02 08:40:00,0.65542
2020/03/02 08:45:00,0.67759
2020/03/02 08:50:00,0.69968
2020/03/02 08:55:00,0.72038
2020/03/02 09:00:00,0.74086
2020/03/02 09:05:00,0.75987
2020/03/02 09:10:00,0.77849
2020/03/02 09:15:00,0.7959
2020/03/02 09:20:00,0.81245
2020/03/02 09:25:00,0.82794
2020/03/02 09:30:00,0.84229
2020/03/02 09:35:00,0.85577
2020/03/02 09:40:00,0.86802
2020/03/02 09:45:00,0.87919
2020/03/02 09:50:00,0.88928
2020/03/02 09:55:00,0.89815
2020/03/02 10:00:00,0.90599
2020/03/02 10:05:00,0.91392
2020/03/02 10:10:00,0.91985
2020/03/02 10:15:00,0.92544
2020/03/02 10:20:00,0.92924
2020/03/02 10:25:00,0.93182
2020/03/02 10:30:00,0.93355
2020/03/02 10:35:00,0.93354
2020/03/02 10:40:00,0.93234
2020/03/02 10:45:00,0.93006
2020/03/02 10:50:00,0.92632
2020/03/02 10:55:00,0.92171
2020/03/02 11:00:00,0.91543
2020/03/02 11:05:00,0.90868
2020/03/02 11:10:00,0.90003
2020/03/02 11:15:00,0.89077
2020/03/02 11:20:00,0.88001
2020/03/02 11:25:00,0.86832
2020/03/02 11:30:00,0.85544
2020/03/02 11:35:00,0.84141
2020/03/02 11:40:00,0.82649
2020/03/02 11:45:00,0.81033
2020/03/02 11:50:00,0.79336
2020/03/02 11:55:00,0.7753
2020/03/02 12:00:00,0.75631
2020/03/02 12:05:00,0.73652
2020/03/02 12:10:00,0.71566
2020/03/02 12:15:00,0.69419
2020/03/02 12:20:00,0.67169
2020/03/02 12:25:00,0.64865
2020/03/02 12:30:00,0.62474
2020/03/02 12:35:00,0.60021
2020/03/02 12:40:00,0.57509
2020/03/02 12:45:00,0.54927
2020/03/02 12:50:00,0.52305
2020/03/02 12:55:00,0.49621
2020/03/02 13:00:00,0.46901
2020/03/02 13:05:00,0.44136
2020/03/02 13:10:00,0.41335
2020/03/02 13:15:00,0.3851
2020/03/02 13:20:00,0.3565
2020/03/02 13:25:00,0.32779
2020/03/02 13:30:00,0.29886
2020/03/02 13:35:00,0.26985
2020/03/02 13:40:00,0.24081
2020/03/02 13:45:00,0.21172
2020/03/02 13:50:00,0.18275
2020/03/02 13:55:00,0.15377
2020/03/02 14:00:00,0.12505
2020/03/02 14:05:00,0.098057
2020/03/02 14:10:00,0.070215
2020/03/02 14:15:00,0.043524
2020/03/02 14:20:00,0.016374
2020/03/02 14:25:00,-0.010008
2020/03/02 14:30:00,-0.035878
2020/03/02 14:35:00,-0.061338
2020/03/02 14:40:00,-0.086375
2020/03/02 14:45:00,-0.11063
2020/03/02 14:50:00,-0.13456
2020/03/02 14:55:00,-0.15743
2020/03/02 15:00:00,-0.17993
2020/03/02 15:05:00,-0.20471
2020/03/02 15:10:00,-0.22644
2020/03/02 15:15:00,-0.24919
2020/03/02 15:20:00,-0.26911
2020/03/02 15:25:00,-0.28965
2020/03/02 15:30:00,-0.30883
2020/03/02 15:35:00,-0.32691
2020/03/02 15:40:00,-0.34381
2020/03/02 15:45:00,-0.36017
2020/03/02 15:50:00,-0.37532
2020/03/02 15:55:00,-0.38896
2020/03/02 16:00:00,-0.40208
2020/03/02 16:05:00,-0.41194
2020/03/02 16:10:00,-0.42239
2020/03/02 16:15:00,-0.43017
2020/03/02 16:20:00,-0.4383
2020/03/02 16:25:00,-0.44437
2020/03/02 16:30:00,-0.44959
2020/03/02 16:35:00,-0.45371
2020/03/02 16:40:00,-0.45664
2020/03/02 16:45:00,-0.45822
2020/03/02 16:50:00,-0.45856
2020/03/02 16:55:00,-0.45797
2020/03/02 17:00:00,-0.45579
2020/03/02 17:05:00,-0.45279
2020/03/02 17:10:00,-0.4482
2020/03/02 17:15:00,-0.44294
2020/03/02 17:20:00,-0.43608
2020/03/02 17:25:00,-0.42818
2020/03/02 17:30:00,-0.41934
2020/03/02 17:35:00,-0.40909
2020/03/02 17:40:00,-0.39796
2020/03/02 17:45:00,-0.38555
2020/03/02 17:50:00,-0.37225
2020/03/02 17:55:00,-0.35781
2020/03/02 18:00:00,-0.34233
2020/03/02 18:05:00,-0.3275
2020/03/02 18:10:00,-0.31075
2020/03/02 18:15:00,-0.29348
2020/03/02 18:20:00,-0.27491
2020/03/02 18:25:00,-0.25586
2020/03/02 18:30:00,-0.23589
2020/03/02 18:35:00,-0.21501
2020/03/02 18:40:00,-0.19319
2020/03/02 18:45:00,-0.1711
2020/03/02 18:50:00,-0.14796
2020/03/02 18:55:00,-0.12423
2020/03/02 19:00:00,-0.10012
2020/03/02 19:05:00,-0.07347
2020/03/02 19:10:00,-0.047837
2020/03/02 19:15:00,-0.02037
2020/03/02 19:20:00,0.0061522
2020/03/02 19:25:00,0.033973
2020/03/02 19:30:00,0.06184
2020/03/02 19:35:00,0.08995
2020/03/02 19:40:00,0.11822
2020/03/02 19:45:00,0.14673
2020/03/02 19:50:00,0.17515
2020/03/02 19:55:00,0.20429
2020/03/02 20:00:00,0.23266
2020/03/02 20:05:00,0.26173
2020/03/02 20:10:00,0.29038
2020/03/02 20:15:00,0.31899
2020/03/02 20:20:00,0.34759
2020/03/02 20:25:00,0.37567
2020/03/02 20:30:00,0.404
2020/03/02 20:35:00,0.43154
2020/03/02 20:40:00,0.45919
2020/03/02 20:45:00,0.48621
2020/03/02 20:50:00,0.51284
2020/03/02 20:55:00,0.5391
2020/03/02 21:00:00,0.56468
2020/03/02 21:05:00,0.58844
2020/03/02 21:10:00,0.61246
2020/03/02 21:15:00,0.63489
2020/03/02 21:20:00,0.65763
2020/03/02 21:25:00,0.67925
2020/03/02 21:30:00,0.70019
2020/03/02 21:35:00,0.7205
2020/03/02 21:40:00,0.74015
2020/03/02 21:45:00,0.75841
2020/03/02 21:50:00,0.77635
2020/03/02 21:55:00,0.79293
2020/03/02 22:00:00,0.80914
2020/03/02 22:05:00,0.82525
2020/03/02 22:10:00,0.83995
2020/03/02 22:15:00,0.85428
2020/03/02 22:20:00,0.86711
2020/03/02 22:25:00,0.87895
2020/03/02 22:30:00,0.89003
2020/03/02 22:35:00,0.89952
2020/03/02 22:40:00,0.90802
2020/03/02 22:45:00,0.91563
2020/03/02 22:50:00,0.92191
2020/03/02 22:55:00,0.92739
2020/03/02 23:00:00,0.9314
2020/03/02 23:05:00,0.93335
2020/03/02 23:10:00,0.93471
2020/03/02 23:15:00,0.93429
2020/03/02 23:20:00,0.9332
2020/03/02 23:25:00,0.93108
2020/03/02 23:30:00,0.92744
2020/03/02 23:35:00,0.9232
2020/03/02 23:40:00,0.91793
2020/03/02 23:45:00,0.91138
2020/03/02 23:50:00,0.90404
2020/03/02 23:55:00,0.89531
2020/03/03 00:00:00,0.88602
2020/03/03 00:05:00,0.8766
2020/03/03 00:10:00,0.86568
2020/03/03 00:15:00,0.85444
2020/03/03 00:20:00,0.84178
2020/03/03 00:25:00,0.82823
2020/03/03 00:30:00,0.81403
2020/03/03 00:35:00,0.79843
2020/03/03 00:40:00,0.78205
2020/03/03 00:45:00,0.76512
2020/03/03 00:50:00,0.74714
2020/03/03 00:55:00,0.72883
2020/03/03 01:00:00,0.70939
2020/03/03 01:05:00,0.68985
2020/03/03 01:10:00,0.6691
2020/03/03 01:15:00,0.6481
2020/03/03 01:20:00,0.62634
2020/03/03 01:25:00,0.60412
2020/03/03 01:30:00,0.58152
2020/03/03 01:35:00,0.55828
2020/03/03 01:40:00,0.53485
2020/03/03 01:45:00,0.51092
2020/03/03 01:50:00,0.48673
2020/03/03 01:55:00,0.46226
2020/03/03 02:00:00,0.43749
2020/03/03 02:05:00,0.4127
2020/03/03 02:10:00,0.38757
2020/03/03 02:15:00,0.3625
2020/03/03 02:20:00,0.33728
2020/03/03 02:25:00,0.31207
2020/03/03 02:30:00,0.28693
2020/03/03 02:35:00,0.26176
2020/03/03 02:40:00,0.23686
2020/03/03 02:45:00,0.21198
2020/03/03 02:50:00,0.18739
2020/03/03 02:55:00,0.163
2020/03/03 03:00:00,0.13889
2020/03/03 03:05:00,0.11516
2020/03/03 03:10:00,0.091724
2020/03/03 03:15:00,0.068753
2020/03/03 03:20:00,0.046208
2020/03/03 03:25:00,0.024117
2020/03/03 03:30:00,0.0025939
2020/03/03 03:35:00,-0.018439
2020/03/03 03:40:00,-0.038815
2020/03/03 03:45:00,-0.058626
2020/03/03 03:50:00,-0.077762
2020/03/03 03:55:00,-0.096201
2020/03/03 04:00:00,-0.11396
2020/03/03 04:05:00,-0.12934
2020/03/03 04:10:00,-0.14507
2020/03/03 04:15:00,-0.1592
2020/03/03 04:20:00,-0.17327
2020/03/03 04:25:00,-0.186
2020/03/03 04:30:00,-0.19799
2020/03/03 04:35:00,-0.20918
2020/03/03 04:40:00,-0.21955
2020/03/03 04:45:00,-0.22874
2020/03/03 04:50:00,-0.23721
2020/03/03 04:55:00,-0.24472
2020/03/03 05:00:00,-0.25118
2020/03/03 05:05:00,-0.25846
2020/03/03 05:10:00,-0.26336
2020/03/03 05:15:00,-0.26856
2020/03/03 05:20:00,-0.27143
2020/03/03 05:25:00,-0.27436
2020/03/03 05:30:00,-0.27595
2020/03/03 05:35:00,-0.27645
2020/03/03 05:40:00,-0.27591
2020/03/03 05:45:00,-0.2746
2020/03/03 05:50:00,-0.27229
2020/03/03 05:55:00,-0.26872
2020/03/03 06:00:00,-0.26453
2020/03/03 06:05:00,-0.25911
2020/03/03 06:10:00,-0.25315
2020/03/03 06:15:00,-0.24565
2020/03/03 06:20:00,-0.23794
2020/03/03 06:25:00,-0.22878
2020/03/03 06:30:00,-0.21913
2020/03/03 06:35:00,-0.20839
2020/03/03 06:40:00,-0.19696
2020/03/03 06:45:00,-0.18472
2020/03/03 06:50:00,-0.1716
2020/03/03 06:55:00,-0.15782
2020/03/03 07:00:00,-0.14334
2020/03/03 07:05:00,-0.12803
2020/03/03 07:10:00,-0.11217
2020/03/03 07:15:00,-0.095644
2020/03/03 07:20:00,-0.078448
2020/03/03 07:25:00,-0.060813
2020/03/03 07:30:00,-0.042432
2020/03/03 07:35:00,-0.023822
2020/03/03 07:40:00,-0.0044591
2020/03/03 07:45:00,0.015109
2020/03/03 07:50:00,0.035218
2020/03/03 07:55:00,0.05568
2020/03/03 08:00:00,0.076386
2020/03/03 08:05:00,0.099013
2020/03/03 08:10:00,0.12072
2020/03/03 08:15:00,0.1435
2020/03/03 08:20:00,0.16577
2020/03/03 08:25:00,0.1883
2020/03/03 08:30:00,0.21111
2020/03/03 08:35:00,0.2339
2020/03/03 08:40:00,0.25664
2020/03/03 08:45:00,0.27963
2020/03/03 08:50:00,0.3019
2020/03/03 08:55:00,0.32484
2020/03/03 09:00:00,0.34691
2020/03/03 09:05:00,0.36776
2020/03/03 09:10:00,0.38924
2020/03/03 09:15:00,0.40942
2020/03/03 09:20:00,0.43048
2020/03/03 09:25:00,0.45052
2020/03/03 09:30:00,0.47044
2020/03/03 09:35:00,0.48977
2020/03/03 09:40:00,0.50891
2020/03/03 09:45:00,0.52711
2020/03/03 09:50:00,0.54525
2020/03/03 09:55:00,0.56247
2020/03/03 10:00:00,0.57961
2020/03/03 10:05:00,0.59567
2020/03/03 10:10:00,0.61141
2020/03/03 10:15:00,0.62627
2020/03/03 10:20:00,0.64062
2020/03/03 10:25:00,0.65413
2020/03/03 10:30:00,0.66688
2020/03/03 10:35:00,0.679
2020/03/03 10:40:00,0.69024
2020/03/03 10:45:00,0.70068
2020/03/03 10:50:00,0.71031
2020/03/03 10:55:00,0.71911
2020/03/03 11:00:00,0.72708
2020/03/03 11:05:00,0.73408
2020/03/03 11:10:00,0.74032
2020/03/03 11:15:00,0.74559
2020/03/03 11:20:00,0.75
2020/03/03 11:25:00,0.75346
2020/03/03 11:30:00,0.75601
2020/03/03 11:35:00,0.75769
2020/03/03 11:40:00,0.75836
2020/03/03 11:45:00,0.75817
2020/03/03 11:50:00,0.75701
2020/03/03 11:55:00,0.75497
2020/03/03 12:00:00,0.75196
2020/03/03 12:05:00,0.74958
2020/03/03 12:10:00,0.74527
2020/03/03 12:15:00,0.74104
2020/03/03 12:20:00,0.73516
2020/03/03 12:25:00,0.72844
2020/03/03 12:30:00,0.72117
2020/03/03 12:35:00,0.71244
2020/03/03 12:40:00,0.70312
2020/03/03 12:45:00,0.69321
2020/03/03 12:50:00,0.68222
2020/03/03 12:55:00,0.67087
2020/03/03 13:00:00,0.65816
2020/03/03 13:05:00,0.64545
2020/03/03 13:10:00,0.63127
2020/03/03 13:15:00,0.61688
2020/03/03 13:20:00,0.60158
2020/03/03 13:25:00,0.58571
2020/03/03 13:30:00,0.56939
2020/03/03 13:35:00,0.55217
2020/03/03 13:40:00,0.53472
2020/03/03 13:45:00,0.51651
2020/03/03 13:50:00,0.49796
2020/03/03 13:55:00,0.47886
2020/03/03 14:00:00,0.45933
2020/03/03 14:05:00,0.438
2020/03/03 14:10:00,0.4172
2020/03/03 14:15:00,0.39527
2020/03/03 14:20:00,0.37382
2020/03/03 14:25:00,0.35197
2020/03/03 14:30:00,0.32978
2020/03/03 14:35:00,0.30743
2020/03/03 14:40:00,0.28513
2020/03/03 14:45:00,0.26221
2020/03/03 14:50:00,0.23999
2020/03/03 14:55:00,0.21704
2020/03/03 15:00:00,0.19478
2020/03/03 15:05:00,0.17363
2020/03/03 15:10:00,0.15167
2020/03/03 15:15:00,0.13079
2020/03/03 15:20:00,0.1091
2020/03/03 15:25:00,0.088107
2020/03/03 15:30:00,0.06725
2020/03/03 15:35:00,0.046806
2020/03/03 15:40:00,0.026503
2020/03/03 15:45:00,0.0067187
2020/03/03 15:50:00,-0.012945
2020/03/03 15:55:00,-0.031781
2020/03/03 16:00:00,-0.050528
2020/03/03 16:05:00,-0.07014
2020/03/03 16:10:00,-0.088207
2020/03/03 16:15:00,-0.1066
2020/03/03 16:20:00,-0.12345
2020/03/03 16:25:00,-0.14038
2020/03/03 16:30:00,-0.15636
2020/03/03 16:35:00,-0.17172
2020/03/03 16:40:00,-0.18617
2020/03/03 16:45:00,-0.20026
2020/03/03 16:50:00,-0.21336
2020/03/03 16:55:00,-0.22583
2020/03/03 17:00:00,-0.23738
2020/03/03 17:05:00,-0.2466
2020/03/03 17:10:00,-0.2562
2020/03/03 17:15:00,-0.26386
2020/03/03 17:20:00,-0.27184
2020/03/03 17:25:00,-0.27801
2020/03/03 17:30:00,-0.28362
2020/03/03 17:35:00,-0.28837
2020/03/03 17:40:00,-0.29234
2020/03/03 17:45:00,-0.29512
2020/03/03 17:50:00,-0.29705
2020/03/03 17:55:00,-0.29829
2020/03/03 18:00:00,-0.2983
2020/03/03 18:05:00,-0.29922
2020/03/03 18:10:00,-0.29778
2020/03/03 18:15:00,-0.29663
2020/03/03 18:20:00,-0.29328
2020/03/03 18:25:00,-0.28996
2020/03/03 18:30:00,-0.28532
2020/03/03 18:35:00,-0.27974
2020/03/03 18:40:00,-0.27311
2020/03/03 18:45:00,-0.26582
2020/03/03 18:50:00,-0.2576
2020/03/03 18:55:00,-0.2482
2020/03/03 19:00:00,-0.23832
2020/03/03 19:05:00,-0.22562
2020/03/03 19:10:00,-0.2136
2020/03/03 19:15:00,-0.19941
2020/03/03 19:20:00,-0.18581
2020/03/03 19:25:00,-0.17037
2020/03/03 19:30:00,-0.15466
2020/03/03 19:35:00,-0.13802
2020/03/03 19:40:00,-0.121
2020/03/03 19:45:00,-0.10292
2020/03/03 19:50:00,-0.084454
2020/03/03 19:55:00,-0.065215
2020/03/03 20:00:00,-0.045526
2020/03/03 20:05:00,-0.026809
2020/03/03 20:10:00,-0.0063063
2020/03/03 20:15:00,0.013469
2020/03/03 20:20:00,0.035106
2020/03/03 20:25:00,0.05622
2020/03/03 20:30:00,0.078328
2020/03/03 20:35:00,0.10044
2020/03/03 20:40:00,0.1233
2020/03/03 20:45:00,0.1461
2020/03/03 20:50:00,0.16963
2020/03/03 20:55:00,0.19274
2020/03/03 21:00:00,0.21665
2020/03/03 21:05:00,0.2403
2020/03/03 21:10:00,0.2643
2020/03/03 21:15:00,0.28838
2020/03/03 21:20:00,0.31233
2020/03/03 21:25:00,0.33655
2020/03/03 21:30:00,0.36051
2020/03/03 21:35:00,0.38461
2020/03/03 21:40:00,0.40843
2020/03/03 21:45:00,0.43223
2020/03/03 21:50:00,0.4559
2020/03/03 21:55:00,0.47919
2020/03/03 22:00:00,0.50236
2020/03/03 22:05:00,0.52673
2020/03/03 22:10:00,0.54976
2020/03/03 22:15:00,0.57346
2020/03/03 22:20:00,0.5958
2020/03/03 22:25:00,0.61803
2020/03/03 22:30:00,0.63999
2020/03/03 22:35:00,0.66108
2020/03/03 22:40:00,0.68171
2020/03/03 22:45:00,0.70222
2020/03/03 22:50:00,0.72171
2020/03/03 22:55:00,0.74102
2020/03/03 23:00:00,0.75914
2020/03/03 23:05:00,0.77573
2020/03/03 23:10:00,0.79204
2020/03/03 23:15:00,0.80703
2020/03/03 23:20:00,0.82187
2020/03/03 23:25:00,0.83589
2020/03/03 23:30:00,0.84893
2020/03/03 23:35:00,0.8616
2020/03/03 23:40:00,0.87344
2020/03/03 23:45:00,0.88414
2020/03/03 23:50:00,0.89432
2020/03/03 23:55:00,0.90326
2020/03/04 00:00:00,0.91176
2020/03/04 00:05:00,0.91882
2020/03/04 00:10:00,0.92553
2020/03/04 00:15:00,0.93095
2020/03/04 00:20:00,0.93569
2020/03/04 00:25:00,0.93943
2020/03/04 00:30:00,0.94224
2020/03/04 00:35:00,0.94423
2020/03/04 00:40:00,0.94515
2020/03/04 00:45:00,0.94529
2020/03/04 00:50:00,0.94438
2020/03/04 00:55:00,0.94262
2020/03/04 01:00:00,0.94
2020/03/04 01:05:00,0.93785
2020/03/04 01:10:00,0.93388
2020/03/04 01:15:00,0.92994
2020/03/04 01:20:00,0.92461
2020/03/04 01:25:00,0.91828
2020/03/04 01:30:00,0.9116
2020/03/04 01:35:00,0.90343
2020/03/04 01:40:00,0.89457
2020/03/04 01:45:00,0.88497
2020/03/04 01:50:00,0.87438
2020/03/04 01:55:00,0.86335
2020/03/04 02:00:00,0.8511
2020/03/04 02:05:00,0.83735
2020/03/04 02:10:00,0.82323
2020/03/04 02:15:00,0.80796
2020/03/04 02:20:00,0.7924
2020/03/04 02:25:00,0.77627
2020/03/04 02:30:00,0.7593
2020/03/04 02:35:00,0.74224
2020/03/04 02:40:00,0.72464
2020/03/04 02:45:00,0.70611
2020/03/04 02:50:00,0.6875
2020/03/04 02:55:00,0.66795
2020/03/04 03:00:00,0.64845
2020/03/04 03:05:00,0.62806
2020/03/04 03:10:00,0.60778
2020/03/04 03:15:00,0.58698
2020/03/04 03:20:00,0.56591
2020/03/04 03:25:00,0.54468
2020/03/04 03:30:00,0.52302
2020/03/04 03:35:00,0.50144
2020/03/04 03:40:00,0.47952
2020/03/04 03:45:00,0.45757
2020/03/04 03:50:00,0.43557
2020/03/04 03:55:00,0.41345
2020/03/04 04:00:00,0.39146
2020/03/04 04:05:00,0.3693
2020/03/04 04:10:00,0.34742
2020/03/04 04:15:00,0.32552
2020/03/04 04:20:00,0.30379
2020/03/04 04:25:00,0.28228
2020/03/04 04:30:00,0.26086
2020/03/04 04:35:00,0.23985
2020/03/04 04:40:00,0.21896
2020/03/04 04:45:00,0.19849
2020/03/04 04:50:00,0.17832
2020/03/04 04:55:00,0.15851
2020/03/04 05:00:00,0.13916
2020/03/04 05:05:00,0.12017
2020/03/04 05:10:00,0.10172
2020/03/04 05:15:00,0.083733
2020/03/04 05:20:00,0.066253
2020/03/04 05:25:00,0.049383
2020/03/04 05:30:00,0.033008
2020/03/04 05:35:00,0.01732
2020/03/04 05:40:00,0.0021969
2020/03/04 05:45:00,-0.012248
2020/03/04 05:50:00,-0.026011
2020/03/04 05:55:00,-0.039119
2020/03/04 06:00:00,-0.051463
2020/03/04 06:05:00,-0.063119
2020/03/04 06:10:00,-0.074003
2020/03/04 06:15:00,-0.084119
2020/03/04 06:20:00,-0.09348
2020/03/04 06:25:00,-0.10201
2020/03/04 06:30:00,-0.10977
2020/03/04 06:35:00,-0.11669
2020/03/04 06:40:00,-0.12279
2020/03/04 06:45:00,-0.12808
2020/03/04 06:50:00,-0.13249
2020/03/04 06:55:00,-0.13609
2020/03/04 07:00:00,-0.13881
2020/03/04 07:05:00,-0.1407
2020/03/04 07:10:00,-0.14174
2020/03/04 07:15:00,-0.1419
2020/03/04 07:20:00,-0.14124
2020/03/04 07:25:00,-0.13972
2020/03/04 07:30:00,-0.13736
2020/03/04 07:35:00,-0.13417
2020/03/04 07:40:00,-0.13014
2020/03/04 07:45:00,-0.12531
2020/03/04 07:50:00,-0.11965
2020/03/04 07:55:00,-0.11318
2020/03/04 08:00:00,-0.10595
2020/03/04 08:05:00,-0.09954
2020/03/04 08:10:00,-0.091297
2020/03/04 08:15:00,-0.083084
2020/03/04 08:20:00,-0.073409
2020/03/04 08:25:00,-0.063526
2020/03/04 08:30:00,-0.052813
2020/03/04 08:35:00,-0.04143
2020/03/04 08:40:00,-0.029172
2020/03/04 08:45:00,-0.016707
2020/03/04 08:50:00,-0.0032524
2020/03/04 08:55:00,0.010399
2020/03/04 09:00:00,0.024881
2020/03/04 09:05:00,0.041327
2020/03/04 09:10:00,0.056966
2020/03/04 09:15:00,0.074272
2020/03/04 09:20:00,0.090642
2020/03/04 09:25:00,0.10825
2020/03/04 09:30:00,0.1259
2020/03/04 09:35:00,0.14405
2020/03/04 09:40:00,0.16227
2020/03/04 09:45:00,0.18104
2020/03/04 09:50:00,0.19961
2020/03/04 09:55:00,0.21896
2020/03/04 10:00:00,0.23785
2020/03/04 10:05:00,0.25578
2020/03/04 10:10:00,0.2746
2020/03/04 10:15:00,0.29262
2020/03/04 10:20:00,0.31158
2020/03/04 10:25:00,0.33012
2020/03/04 10:30:00,0.34872
2020/03/04 10:35:00,0.36698
2020/03/04 10:40:00,0.38543
2020/03/04 10:45:00,0.40326
2020/03/04 10:50:00,0.42158
2020/03/04 10:55:00,0.439
2020/03/04 11:00:00,0.4568
2020/03/04 11:05:00,0.47528
2020/03/04 11:10:00,0.49275
2020/03/04 11:15:00,0.5107
2020/03/04 11:20:00,0.52741
2020/03/04 11:25:00,0.54396
2020/03/04 11:30:00,0.5602
2020/03/04 11:35:00,0.57572
2020/03/04 11:40:00,0.59074
2020/03/04 11:45:00,0.60557
2020/03/04 11:50:00,0.61949
2020/03/04 11:55:00,0.63315
2020/03/04 12:00:00,0.64575
2020/03/04 12:05:00,0.65817
2020/03/04 12:10:00,0.66956
2020/03/04 12:15:00,0.68053
2020/03/04 12:20:00,0.69064
2020/03/04 12:25:00,0.70007
2020/03/04 12:30:00,0.70891
2020/03/04 12:35:00,0.71674
2020/03/04 12:40:00,0.72402
2020/03/04 12:45:00,0.73039
2020/03/04 12:50:00,0.73605
2020/03/04 12:55:00,0.74085
2020/03/04 13:00:00,0.7448
2020/03/04 13:05:00,0.74807
2020/03/04 13:10:00,0.75032
2020/03/04 13:15:00,0.75187
2020/03/04 13:20:00,0.75248
2020/03/04 13:25:00,0.75231
2020/03/04 13:30:00,0.75129
2020/03/04 13:35:00,0.74934
2020/03/04 13:40:00,0.74667
2020/03/04 13:45:00,0.74303
2020/03/04 13:50:00,0.73866
2020/03/04 13:55:00,0.73334
2020/03/04 14:00:00,0.72726
2020/03/04 14:05:00,0.72039
2020/03/04 14:10:00,0.71263
2020/03/04 14:15:00,0.70416
2020/03/04 14:20:00,0.69481
2020/03/04 14:25:00,0.68478
2020/03/04 14:30:00,0.67393
2020/03/04 14:35:00,0.66235
2020/03/04 14:40:00,0.6501
2020/03/04 14:45:00,0.63706
2020/03/04 14:50:00,0.62343
2020/03/04 14:55:00,0.60906
2020/03/04 15:00:00,0.59411
2020/03/04 15:05:00,0.57852
2020/03/04 15:10:00,0.56234
2020/03/04 15:15:00,0.54562
2020/03/04 15:20:00,0.52832
2020/03/04 15:25:00,0.51057
2020/03/04 15:30:00,0.49229
2020/03/04 15:35:00,0.4736
2020/03/04 15:40:00,0.45448
2020/03/04 15:45:00,0.43496
2020/03/04 15:50:00,0.41512
2020/03/04 15:55:00,0.39491
2020/03/04 16:00:00,0.37446
2020/03/04 16:05:00,0.35372
2020/03/04 16:10:00,0.33279
2020/03/04 16:15:00,0.31167
2020/03/04 16:20:00,0.29038
2020/03/04 16:25:00,0.26901
2020/03/04 16:30:00,0.24755
2020/03/04 16:35:00,0.22606
2020/03/04 16:40:00,0.20456
2020/03/04 16:45:00,0.18309
2020/03/04 16:50:00,0.16171
2020/03/04 16:55:00,0.14041
2020/03/04 17:00:00,0.11928
2020/03/04 17:05:00,0.098317
2020/03/04 17:10:00,0.077577
2020/03/04 17:15:00,0.0571
2020/03/04 17:20:00,0.036896
2020/03/04 17:25:00,0.017035
2020/03/04 17:30:00,-0.0024768
2020/03/04 17:35:00,-0.021585
2020/03/04 17:40:00,-0.040263
2020/03/04 17:45:00,-0.058486
2020/03/04 17:50:00,-0.0762
2020/03/04 17:55:00,-0.093404
2020/03/04 18:00:00,-0.11004
2020/03/04 18:05:00,-0.12608
2020/03/04 18:10:00,-0.14151
2020/03/04 18:15:00,-0.15629
2020/03/04 18:20:00,-0.1704
2020/03/04 18:25:00,-0.1838
2020/03/04 18:30:00,-0.19648
2020/03/04 18:35:00,-0.20841
2020/03/04 18:40:00,-0.21956
2020/03/04 18:45:00,-0.22992
2020/03/04 18:50:00,-0.23946
2020/03/04 18:55:00,-0.24816
2020/03/04 19:00:00,-0.25601
2020/03/04 19:05:00,-0.26298
2020/03/04 19:10:00,-0.26908
2020/03/04 19:15:00,-0.27427
2020/03/04 19:20:00,-0.27854
2020/03/04 19:25:00,-0.2819
2020/03/04 19:30:00,-0.28432
2020/03/04 19:35:00,-0.2858
2020/03/04 19:40:00,-0.28633
2020/03/04 19:45:00,-0.2859
2020/03/04 19:50:00,-0.28452
2020/03/04 19:55:00,-0.28218
2020/03/04 20:00:00,-0.27886
2020/03/04 20:05:00,-0.27463
2020/03/04 20:10:00,-0.26939
2020/03/04 20:15:00,-0.26325
2020/03/04 20:20:00,-0.25613
2020/03/04 20:25:00,-0.2481
2020/03/04 20:30:00,-0.23912
2020/03/04 20:35:00,-0.22923
2020/03/04 20:40:00,-0.21843
2020/03/04 20:45:00,-0.20675
2020/03/04 20:50:00,-0.19418
2020/03/04 20:55:00,-0.18076
2020/03/04 21:00:00,-0.16648
2020/03/04 21:05:00,-0.1514
2020/03/04 21:10:00,-0.13552
2020/03/04 21:15:00,-0.11883
2020/03/04 21:20:00,-0.10142
2020/03/04 21:25:00,-0.083254
2020/03/04 21:30:00,-0.064379
2020/03/04 21:35:00,-0.044847
2020/03/04 21:40:00,-0.024655
2020/03/04 21:45:00,-0.0038512
2020/03/04 21:50:00,0.017535
2020/03/04 21:55:00,0.039506
2020/03/04 22:00:00,0.061999
2020/03/04 22:05:00,0.084968
2020/03/04 22:10:00,0.10838
2020/03/04 22:15:00,0.1322
2020/03/04 22:20:00,0.15645
2020/03/04 22:25:00,0.18103
2020/03/04 22:30:00,0.20589
2020/03/04 22:35:00,0.23103
2020/03/04 22:40:00,0.25646
2020/03/04 22:45:00,0.28202
2020/03/04 22:50:00,0.30773
2020/03/04 22:55:00,0.33353
2020/03/04 23:00:00,0.35949
2020/03/04 23:05:00,0.38541
2020/03/04 23:10:00,0.41132
2020/03/04 23:15:00,0.43719
2020/03/04 23:20:00,0.46307
2020/03/04 23:25:00,0.48867
2020/03/04 23:30:00,0.51413
2020/03/04 23:35:00,0.53939
