Time [yyyy/MM/dd HH:mm:ss],Patreksfjordur: water level (waterlevel) at Patreksfjordur_ FlowFM [m]
2020/02/09 11:05:00,0.22351
2020/02/09 11:10:00,0.1567
2020/02/09 11:15:00,0.089946
2020/02/09 11:20:00,0.023382
2020/02/09 11:25:00,-0.042892
2020/02/09 11:30:00,-0.10876
2020/02/09 11:35:00,-0.17405
2020/02/09 11:40:00,-0.23857
2020/02/09 11:45:00,-0.3021
2020/02/09 11:50:00,-0.36448
2020/02/09 11:55:00,-0.42555
2020/02/09 12:00:00,-0.48516
2020/02/09 12:05:00,-0.54318
2020/02/09 12:10:00,-0.59955
2020/02/09 12:15:00,-0.65426
2020/02/09 12:20:00,-0.70732
2020/02/09 12:25:00,-0.75868
2020/02/09 12:30:00,-0.80827
2020/02/09 12:35:00,-0.85599
2020/02/09 12:40:00,-0.90176
2020/02/09 12:45:00,-0.94554
2020/02/09 12:50:00,-0.9873
2020/02/09 12:55:00,-1.027
2020/02/09 13:00:00,-1.0646
2020/02/09 13:05:00,-1.1001
2020/02/09 13:10:00,-1.1337
2020/02/09 13:15:00,-1.1653
2020/02/09 13:20:00,-1.1949
2020/02/09 13:25:00,-1.2226
2020/02/09 13:30:00,-1.2482
2020/02/09 13:35:00,-1.2719
2020/02/09 13:40:00,-1.2935
2020/02/09 13:45:00,-1.313
2020/02/09 13:50:00,-1.3302
2020/02/09 13:55:00,-1.3452
2020/02/09 14:00:00,-1.3577
2020/02/09 14:05:00,-1.3678
2020/02/09 14:10:00,-1.3755
2020/02/09 14:15:00,-1.3806
2020/02/09 14:20:00,-1.3833
2020/02/09 14:25:00,-1.3835
2020/02/09 14:30:00,-1.3812
2020/02/09 14:35:00,-1.3766
2020/02/09 14:40:00,-1.3698
2020/02/09 14:45:00,-1.3608
2020/02/09 14:50:00,-1.3497
2020/02/09 14:55:00,-1.3365
2020/02/09 15:00:00,-1.3212
2020/02/09 15:05:00,-1.304
2020/02/09 15:10:00,-1.2847
2020/02/09 15:15:00,-1.2633
2020/02/09 15:20:00,-1.2399
2020/02/09 15:25:00,-1.2145
2020/02/09 15:30:00,-1.187
2020/02/09 15:35:00,-1.1575
2020/02/09 15:40:00,-1.1259
2020/02/09 15:45:00,-1.0921
2020/02/09 15:50:00,-1.0562
2020/02/09 15:55:00,-1.0181
2020/02/09 16:00:00,-0.97785
2020/02/09 16:05:00,-0.93566
2020/02/09 16:10:00,-0.89168
2020/02/09 16:15:00,-0.8461
2020/02/09 16:20:00,-0.79912
2020/02/09 16:25:00,-0.75092
2020/02/09 16:30:00,-0.70162
2020/02/09 16:35:00,-0.65135
2020/02/09 16:40:00,-0.60022
2020/02/09 16:45:00,-0.54833
2020/02/09 16:50:00,-0.4958
2020/02/09 16:55:00,-0.44275
2020/02/09 17:00:00,-0.38929
2020/02/09 17:05:00,-0.33548
2020/02/09 17:10:00,-0.28139
2020/02/09 17:15:00,-0.22711
2020/02/09 17:20:00,-0.17273
2020/02/09 17:25:00,-0.11834
2020/02/09 17:30:00,-0.064017
2020/02/09 17:35:00,-0.0098615
2020/02/09 17:40:00,0.043998
2020/02/09 17:45:00,0.097406
2020/02/09 17:50:00,0.15019
2020/02/09 17:55:00,0.20221
2020/02/09 18:00:00,0.2533
2020/02/09 18:05:00,0.30332
2020/02/09 18:10:00,0.35212
2020/02/09 18:15:00,0.39959
2020/02/09 18:20:00,0.44566
2020/02/09 18:25:00,0.49031
2020/02/09 18:30:00,0.53354
2020/02/09 18:35:00,0.57532
2020/02/09 18:40:00,0.61561
2020/02/09 18:45:00,0.65436
2020/02/09 18:50:00,0.6915
2020/02/09 18:55:00,0.72688
2020/02/09 19:00:00,0.76031
2020/02/09 19:05:00,0.79156
2020/02/09 19:10:00,0.82045
2020/02/09 19:15:00,0.84686
2020/02/09 19:20:00,0.87075
2020/02/09 19:25:00,0.89212
2020/02/09 19:30:00,0.91103
2020/02/09 19:35:00,0.92757
2020/02/09 19:40:00,0.94186
2020/02/09 19:45:00,0.95406
2020/02/09 19:50:00,0.96425
2020/02/09 19:55:00,0.97251
2020/02/09 20:00:00,0.97886
2020/02/09 20:05:00,0.98332
2020/02/09 20:10:00,0.9859
2020/02/09 20:15:00,0.98661
2020/02/09 20:20:00,0.98542
2020/02/09 20:25:00,0.98226
2020/02/09 20:30:00,0.97709
2020/02/09 20:35:00,0.96988
2020/02/09 20:40:00,0.96057
2020/02/09 20:45:00,0.94909
2020/02/09 20:50:00,0.93539
2020/02/09 20:55:00,0.91947
2020/02/09 21:00:00,0.90135
2020/02/09 21:05:00,0.88104
2020/02/09 21:10:00,0.85853
2020/02/09 21:15:00,0.83384
2020/02/09 21:20:00,0.80701
2020/02/09 21:25:00,0.77809
2020/02/09 21:30:00,0.74716
2020/02/09 21:35:00,0.71428
2020/02/09 21:40:00,0.67956
2020/02/09 21:45:00,0.6431
2020/02/09 21:50:00,0.60499
2020/02/09 21:55:00,0.56531
2020/02/09 22:00:00,0.52405
2020/02/09 22:05:00,0.48122
2020/02/09 22:10:00,0.43679
2020/02/09 22:15:00,0.39079
2020/02/09 22:20:00,0.34322
2020/02/09 22:25:00,0.29416
2020/02/09 22:30:00,0.2437
2020/02/09 22:35:00,0.19201
2020/02/09 22:40:00,0.13926
2020/02/09 22:45:00,0.085638
2020/02/09 22:50:00,0.031322
2020/02/09 22:55:00,-0.023534
2020/02/09 23:00:00,-0.078783
2020/02/09 23:05:00,-0.13428
2020/02/09 23:10:00,-0.18989
2020/02/09 23:15:00,-0.24544
2020/02/09 23:20:00,-0.30078
2020/02/09 23:25:00,-0.35577
2020/02/09 23:30:00,-0.41028
2020/02/09 23:35:00,-0.46421
2020/02/09 23:40:00,-0.51746
2020/02/09 23:45:00,-0.56999
2020/02/09 23:50:00,-0.62171
2020/02/09 23:55:00,-0.67257
2020/02/10 00:00:00,-0.72246
2020/02/10 00:05:00,-0.7713
2020/02/10 00:10:00,-0.819
2020/02/10 00:15:00,-0.86544
2020/02/10 00:20:00,-0.91054
2020/02/10 00:25:00,-0.95418
2020/02/10 00:30:00,-0.99627
2020/02/10 00:35:00,-1.0367
2020/02/10 00:40:00,-1.0753
2020/02/10 00:45:00,-1.1121
2020/02/10 00:50:00,-1.1468
2020/02/10 00:55:00,-1.1794
2020/02/10 01:00:00,-1.2099
2020/02/10 01:05:00,-1.2383
2020/02/10 01:10:00,-1.2644
2020/02/10 01:15:00,-1.2885
2020/02/10 01:20:00,-1.3105
2020/02/10 01:25:00,-1.3304
2020/02/10 01:30:00,-1.3483
2020/02/10 01:35:00,-1.3641
2020/02/10 01:40:00,-1.3779
2020/02/10 01:45:00,-1.3896
2020/02/10 01:50:00,-1.3991
2020/02/10 01:55:00,-1.4065
2020/02/10 02:00:00,-1.4117
2020/02/10 02:05:00,-1.4146
2020/02/10 02:10:00,-1.415
2020/02/10 02:15:00,-1.4128
2020/02/10 02:20:00,-1.4079
2020/02/10 02:25:00,-1.4003
2020/02/10 02:30:00,-1.3897
2020/02/10 02:35:00,-1.3762
2020/02/10 02:40:00,-1.3598
2020/02/10 02:45:00,-1.3404
2020/02/10 02:50:00,-1.3182
2020/02/10 02:55:00,-1.2932
2020/02/10 03:00:00,-1.2653
2020/02/10 03:05:00,-1.2348
2020/02/10 03:10:00,-1.2017
2020/02/10 03:15:00,-1.1661
2020/02/10 03:20:00,-1.1282
2020/02/10 03:25:00,-1.0881
2020/02/10 03:30:00,-1.0459
2020/02/10 03:35:00,-1.0017
2020/02/10 03:40:00,-0.95562
2020/02/10 03:45:00,-0.90765
2020/02/10 03:50:00,-0.85783
2020/02/10 03:55:00,-0.80622
2020/02/10 04:00:00,-0.75287
2020/02/10 04:05:00,-0.69782
2020/02/10 04:10:00,-0.64114
2020/02/10 04:15:00,-0.58286
2020/02/10 04:20:00,-0.52304
2020/02/10 04:25:00,-0.46168
2020/02/10 04:30:00,-0.39883
2020/02/10 04:35:00,-0.33454
2020/02/10 04:40:00,-0.2689
2020/02/10 04:45:00,-0.20209
2020/02/10 04:50:00,-0.1343
2020/02/10 04:55:00,-0.065784
2020/02/10 05:00:00,0.0032453
2020/02/10 05:05:00,0.072565
2020/02/10 05:10:00,0.14197
2020/02/10 05:15:00,0.2113
2020/02/10 05:20:00,0.28042
2020/02/10 05:25:00,0.34925
2020/02/10 05:30:00,0.41772
2020/02/10 05:35:00,0.48578
2020/02/10 05:40:00,0.55337
2020/02/10 05:45:00,0.62044
2020/02/10 05:50:00,0.68696
2020/02/10 05:55:00,0.75291
2020/02/10 06:00:00,0.81825
2020/02/10 06:05:00,0.8829
2020/02/10 06:10:00,0.94678
2020/02/10 06:15:00,1.0098
2020/02/10 06:20:00,1.0718
2020/02/10 06:25:00,1.1326
2020/02/10 06:30:00,1.192
2020/02/10 06:35:00,1.2497
2020/02/10 06:40:00,1.3057
2020/02/10 06:45:00,1.3596
2020/02/10 06:50:00,1.4112
2020/02/10 06:55:00,1.4605
2020/02/10 07:00:00,1.5072
2020/02/10 07:05:00,1.5512
2020/02/10 07:10:00,1.5925
2020/02/10 07:15:00,1.6311
2020/02/10 07:20:00,1.667
2020/02/10 07:25:00,1.7004
2020/02/10 07:30:00,1.7313
2020/02/10 07:35:00,1.7598
2020/02/10 07:40:00,1.786
2020/02/10 07:45:00,1.81
2020/02/10 07:50:00,1.8317
2020/02/10 07:55:00,1.8512
2020/02/10 08:00:00,1.8683
2020/02/10 08:05:00,1.8831
2020/02/10 08:10:00,1.8956
2020/02/10 08:15:00,1.9056
2020/02/10 08:20:00,1.9132
2020/02/10 08:25:00,1.9181
2020/02/10 08:30:00,1.9205
2020/02/10 08:35:00,1.92
2020/02/10 08:40:00,1.9167
2020/02/10 08:45:00,1.9104
2020/02/10 08:50:00,1.9012
2020/02/10 08:55:00,1.889
2020/02/10 09:00:00,1.8739
2020/02/10 09:05:00,1.856
2020/02/10 09:10:00,1.8356
2020/02/10 09:15:00,1.8126
2020/02/10 09:20:00,1.7871
2020/02/10 09:25:00,1.7592
2020/02/10 09:30:00,1.7288
2020/02/10 09:35:00,1.6958
2020/02/10 09:40:00,1.66
2020/02/10 09:45:00,1.6214
2020/02/10 09:50:00,1.5799
2020/02/10 09:55:00,1.5356
2020/02/10 10:00:00,1.4886
2020/02/10 10:05:00,1.4391
2020/02/10 10:10:00,1.3872
2020/02/10 10:15:00,1.333
2020/02/10 10:20:00,1.2768
2020/02/10 10:25:00,1.2186
2020/02/10 10:30:00,1.1586
2020/02/10 10:35:00,1.0967
2020/02/10 10:40:00,1.0331
2020/02/10 10:45:00,0.9679
2020/02/10 10:50:00,0.90127
2020/02/10 10:55:00,0.83339
2020/02/10 11:00:00,0.76441
2020/02/10 11:05:00,0.69452
2020/02/10 11:10:00,0.62386
2020/02/10 11:15:00,0.55254
2020/02/10 11:20:00,0.48069
2020/02/10 11:25:00,0.40839
2020/02/10 11:30:00,0.33575
2020/02/10 11:35:00,0.26287
2020/02/10 11:40:00,0.18988
2020/02/10 11:45:00,0.11692
2020/02/10 11:50:00,0.044082
2020/02/10 11:55:00,-0.028517
2020/02/10 12:00:00,-0.10076
2020/02/10 12:05:00,-0.17247
2020/02/10 12:10:00,-0.24347
2020/02/10 12:15:00,-0.31359
2020/02/10 12:20:00,-0.38269
2020/02/10 12:25:00,-0.45062
2020/02/10 12:30:00,-0.51718
2020/02/10 12:35:00,-0.58221
2020/02/10 12:40:00,-0.64564
2020/02/10 12:45:00,-0.70746
2020/02/10 12:50:00,-0.76767
2020/02/10 12:55:00,-0.82623
2020/02/10 13:00:00,-0.8831
2020/02/10 13:05:00,-0.93819
2020/02/10 13:10:00,-0.99144
2020/02/10 13:15:00,-1.0428
2020/02/10 13:20:00,-1.092
2020/02/10 13:25:00,-1.139
2020/02/10 13:30:00,-1.1837
2020/02/10 13:35:00,-1.2261
2020/02/10 13:40:00,-1.2662
2020/02/10 13:45:00,-1.304
2020/02/10 13:50:00,-1.3396
2020/02/10 13:55:00,-1.373
2020/02/10 14:00:00,-1.4042
2020/02/10 14:05:00,-1.4333
2020/02/10 14:10:00,-1.4603
2020/02/10 14:15:00,-1.485
2020/02/10 14:20:00,-1.5075
2020/02/10 14:25:00,-1.5276
2020/02/10 14:30:00,-1.5451
2020/02/10 14:35:00,-1.5601
2020/02/10 14:40:00,-1.5725
2020/02/10 14:45:00,-1.5822
2020/02/10 14:50:00,-1.5894
2020/02/10 14:55:00,-1.5941
2020/02/10 15:00:00,-1.5962
2020/02/10 15:05:00,-1.5958
2020/02/10 15:10:00,-1.5928
2020/02/10 15:15:00,-1.5874
2020/02/10 15:20:00,-1.5796
2020/02/10 15:25:00,-1.5693
2020/02/10 15:30:00,-1.5565
2020/02/10 15:35:00,-1.5414
2020/02/10 15:40:00,-1.5238
2020/02/10 15:45:00,-1.5039
2020/02/10 15:50:00,-1.4815
2020/02/10 15:55:00,-1.4567
2020/02/10 16:00:00,-1.4295
2020/02/10 16:05:00,-1.3999
2020/02/10 16:10:00,-1.3679
2020/02/10 16:15:00,-1.3335
2020/02/10 16:20:00,-1.2966
2020/02/10 16:25:00,-1.2574
2020/02/10 16:30:00,-1.2157
2020/02/10 16:35:00,-1.1716
2020/02/10 16:40:00,-1.1253
2020/02/10 16:45:00,-1.0768
2020/02/10 16:50:00,-1.0264
2020/02/10 16:55:00,-0.97422
2020/02/10 17:00:00,-0.92057
2020/02/10 17:05:00,-0.86564
2020/02/10 17:10:00,-0.80959
2020/02/10 17:15:00,-0.75255
2020/02/10 17:20:00,-0.69461
2020/02/10 17:25:00,-0.63584
2020/02/10 17:30:00,-0.57633
2020/02/10 17:35:00,-0.51616
2020/02/10 17:40:00,-0.45542
2020/02/10 17:45:00,-0.3942
2020/02/10 17:50:00,-0.3326
2020/02/10 17:55:00,-0.2707
2020/02/10 18:00:00,-0.20863
2020/02/10 18:05:00,-0.14651
2020/02/10 18:10:00,-0.084457
2020/02/10 18:15:00,-0.022642
2020/02/10 18:20:00,0.038735
2020/02/10 18:25:00,0.099467
2020/02/10 18:30:00,0.15938
2020/02/10 18:35:00,0.21833
2020/02/10 18:40:00,0.27623
2020/02/10 18:45:00,0.33297
2020/02/10 18:50:00,0.38844
2020/02/10 18:55:00,0.44255
2020/02/10 19:00:00,0.49517
2020/02/10 19:05:00,0.54619
2020/02/10 19:10:00,0.59548
2020/02/10 19:15:00,0.64288
2020/02/10 19:20:00,0.68825
2020/02/10 19:25:00,0.73153
2020/02/10 19:30:00,0.77271
2020/02/10 19:35:00,0.81181
2020/02/10 19:40:00,0.84886
2020/02/10 19:45:00,0.88388
2020/02/10 19:50:00,0.9169
2020/02/10 19:55:00,0.94791
2020/02/10 20:00:00,0.97681
2020/02/10 20:05:00,1.0034
2020/02/10 20:10:00,1.0274
2020/02/10 20:15:00,1.0487
2020/02/10 20:20:00,1.0672
2020/02/10 20:25:00,1.083
2020/02/10 20:30:00,1.0961
2020/02/10 20:35:00,1.1068
2020/02/10 20:40:00,1.1152
2020/02/10 20:45:00,1.1217
2020/02/10 20:50:00,1.1263
2020/02/10 20:55:00,1.1291
2020/02/10 21:00:00,1.1301
2020/02/10 21:05:00,1.1291
2020/02/10 21:10:00,1.1261
2020/02/10 21:15:00,1.1209
2020/02/10 21:20:00,1.1133
2020/02/10 21:25:00,1.1032
2020/02/10 21:30:00,1.0905
2020/02/10 21:35:00,1.0752
2020/02/10 21:40:00,1.0573
2020/02/10 21:45:00,1.0369
2020/02/10 21:50:00,1.014
2020/02/10 21:55:00,0.9887
2020/02/10 22:00:00,0.96094
2020/02/10 22:05:00,0.93085
2020/02/10 22:10:00,0.89858
2020/02/10 22:15:00,0.86428
2020/02/10 22:20:00,0.82808
2020/02/10 22:25:00,0.79011
2020/02/10 22:30:00,0.75049
2020/02/10 22:35:00,0.70923
2020/02/10 22:40:00,0.66629
2020/02/10 22:45:00,0.62159
2020/02/10 22:50:00,0.57506
2020/02/10 22:55:00,0.52673
2020/02/10 23:00:00,0.47668
2020/02/10 23:05:00,0.42506
2020/02/10 23:10:00,0.37204
2020/02/10 23:15:00,0.3178
2020/02/10 23:20:00,0.2625
2020/02/10 23:25:00,0.20629
2020/02/10 23:30:00,0.14925
2020/02/10 23:35:00,0.091464
2020/02/10 23:40:00,0.03301
2020/02/10 23:45:00,-0.025989
2020/02/10 23:50:00,-0.085363
2020/02/10 23:55:00,-0.14492
2020/02/11 00:00:00,-0.20446
2020/02/11 00:05:00,-0.2638
2020/02/11 00:10:00,-0.32277
2020/02/11 00:15:00,-0.38123
2020/02/11 00:20:00,-0.43908
2020/02/11 00:25:00,-0.49622
2020/02/11 00:30:00,-0.55261
2020/02/11 00:35:00,-0.6082
2020/02/11 00:40:00,-0.66295
2020/02/11 00:45:00,-0.71678
2020/02/11 00:50:00,-0.76959
2020/02/11 00:55:00,-0.82122
2020/02/11 01:00:00,-0.87151
2020/02/11 01:05:00,-0.9203
2020/02/11 01:10:00,-0.96742
2020/02/11 01:15:00,-1.0127
2020/02/11 01:20:00,-1.056
2020/02/11 01:25:00,-1.0973
2020/02/11 01:30:00,-1.1364
2020/02/11 01:35:00,-1.1732
2020/02/11 01:40:00,-1.2078
2020/02/11 01:45:00,-1.24
2020/02/11 01:50:00,-1.2699
2020/02/11 01:55:00,-1.2975
2020/02/11 02:00:00,-1.3228
2020/02/11 02:05:00,-1.3459
2020/02/11 02:10:00,-1.3668
2020/02/11 02:15:00,-1.3856
2020/02/11 02:20:00,-1.4022
2020/02/11 02:25:00,-1.4168
2020/02/11 02:30:00,-1.4293
2020/02/11 02:35:00,-1.4395
2020/02/11 02:40:00,-1.4476
2020/02/11 02:45:00,-1.4532
2020/02/11 02:50:00,-1.4564
2020/02/11 02:55:00,-1.4571
2020/02/11 03:00:00,-1.4551
2020/02/11 03:05:00,-1.4503
2020/02/11 03:10:00,-1.4428
2020/02/11 03:15:00,-1.4324
2020/02/11 03:20:00,-1.4193
2020/02/11 03:25:00,-1.4034
2020/02/11 03:30:00,-1.3846
2020/02/11 03:35:00,-1.3631
2020/02/11 03:40:00,-1.3388
2020/02/11 03:45:00,-1.3117
2020/02/11 03:50:00,-1.2821
2020/02/11 03:55:00,-1.2499
2020/02/11 04:00:00,-1.2153
2020/02/11 04:05:00,-1.1785
2020/02/11 04:10:00,-1.1396
2020/02/11 04:15:00,-1.0987
2020/02/11 04:20:00,-1.0559
2020/02/11 04:25:00,-1.0111
2020/02/11 04:30:00,-0.96444
2020/02/11 04:35:00,-0.91591
2020/02/11 04:40:00,-0.86551
2020/02/11 04:45:00,-0.81326
2020/02/11 04:50:00,-0.75915
2020/02/11 04:55:00,-0.70323
2020/02/11 05:00:00,-0.6455
2020/02/11 05:05:00,-0.58602
2020/02/11 05:10:00,-0.52486
2020/02/11 05:15:00,-0.46209
2020/02/11 05:20:00,-0.39783
2020/02/11 05:25:00,-0.33222
2020/02/11 05:30:00,-0.26542
2020/02/11 05:35:00,-0.19763
2020/02/11 05:40:00,-0.12902
2020/02/11 05:45:00,-0.0598
2020/02/11 05:50:00,0.0098682
2020/02/11 05:55:00,0.079823
2020/02/11 06:00:00,0.14993
2020/02/11 06:05:00,0.22008
2020/02/11 06:10:00,0.29019
2020/02/11 06:15:00,0.36017
2020/02/11 06:20:00,0.42992
2020/02/11 06:25:00,0.49934
2020/02/11 06:30:00,0.56827
2020/02/11 06:35:00,0.63654
2020/02/11 06:40:00,0.70396
2020/02/11 06:45:00,0.77035
2020/02/11 06:50:00,0.83551
2020/02/11 06:55:00,0.89931
2020/02/11 07:00:00,0.9616
2020/02/11 07:05:00,1.0223
2020/02/11 07:10:00,1.0814
2020/02/11 07:15:00,1.1387
2020/02/11 07:20:00,1.1942
2020/02/11 07:25:00,1.2479
2020/02/11 07:30:00,1.2995
2020/02/11 07:35:00,1.3489
2020/02/11 07:40:00,1.3962
2020/02/11 07:45:00,1.441
2020/02/11 07:50:00,1.4833
2020/02/11 07:55:00,1.5231
2020/02/11 08:00:00,1.5602
2020/02/11 08:05:00,1.5947
2020/02/11 08:10:00,1.6266
2020/02/11 08:15:00,1.6561
2020/02/11 08:20:00,1.6831
2020/02/11 08:25:00,1.7077
2020/02/11 08:30:00,1.7299
2020/02/11 08:35:00,1.7497
2020/02/11 08:40:00,1.7672
2020/02/11 08:45:00,1.7823
2020/02/11 08:50:00,1.7949
2020/02/11 08:55:00,1.8051
2020/02/11 09:00:00,1.8128
2020/02/11 09:05:00,1.818
2020/02/11 09:10:00,1.8206
2020/02/11 09:15:00,1.8207
2020/02/11 09:20:00,1.8181
2020/02/11 09:25:00,1.8127
2020/02/11 09:30:00,1.8046
2020/02/11 09:35:00,1.7936
2020/02/11 09:40:00,1.7799
2020/02/11 09:45:00,1.7635
2020/02/11 09:50:00,1.7444
2020/02/11 09:55:00,1.7228
2020/02/11 10:00:00,1.6988
2020/02/11 10:05:00,1.6723
2020/02/11 10:10:00,1.6433
2020/02/11 10:15:00,1.6119
2020/02/11 10:20:00,1.5779
2020/02/11 10:25:00,1.5412
2020/02/11 10:30:00,1.5017
2020/02/11 10:35:00,1.4593
2020/02/11 10:40:00,1.4142
2020/02/11 10:45:00,1.3663
2020/02/11 10:50:00,1.3159
2020/02/11 10:55:00,1.2631
2020/02/11 11:00:00,1.208
2020/02/11 11:05:00,1.1509
2020/02/11 11:10:00,1.0919
2020/02/11 11:15:00,1.0311
2020/02/11 11:20:00,0.9686
2020/02/11 11:25:00,0.90455
2020/02/11 11:30:00,0.8391
2020/02/11 11:35:00,0.77243
2020/02/11 11:40:00,0.7047
2020/02/11 11:45:00,0.63608
2020/02/11 11:50:00,0.56671
2020/02/11 11:55:00,0.49673
2020/02/11 12:00:00,0.42626
2020/02/11 12:05:00,0.3554
2020/02/11 12:10:00,0.28426
2020/02/11 12:15:00,0.21293
2020/02/11 12:20:00,0.14154
2020/02/11 12:25:00,0.070193
2020/02/11 12:30:00,-0.0010288
2020/02/11 12:35:00,-0.072026
2020/02/11 12:40:00,-0.14269
2020/02/11 12:45:00,-0.2129
2020/02/11 12:50:00,-0.28256
2020/02/11 12:55:00,-0.35153
2020/02/11 13:00:00,-0.41968
2020/02/11 13:05:00,-0.4868
2020/02/11 13:10:00,-0.55271
2020/02/11 13:15:00,-0.61724
2020/02/11 13:20:00,-0.68021
2020/02/11 13:25:00,-0.74145
2020/02/11 13:30:00,-0.80082
2020/02/11 13:35:00,-0.85825
2020/02/11 13:40:00,-0.91371
2020/02/11 13:45:00,-0.96721
2020/02/11 13:50:00,-1.0187
2020/02/11 13:55:00,-1.0682
2020/02/11 14:00:00,-1.1156
2020/02/11 14:05:00,-1.1609
2020/02/11 14:10:00,-1.204
2020/02/11 14:15:00,-1.2448
2020/02/11 14:20:00,-1.2833
2020/02/11 14:25:00,-1.3195
2020/02/11 14:30:00,-1.3534
2020/02/11 14:35:00,-1.385
2020/02/11 14:40:00,-1.4143
2020/02/11 14:45:00,-1.4415
2020/02/11 14:50:00,-1.4663
2020/02/11 14:55:00,-1.4889
2020/02/11 15:00:00,-1.5091
2020/02/11 15:05:00,-1.527
2020/02/11 15:10:00,-1.5424
2020/02/11 15:15:00,-1.5552
2020/02/11 15:20:00,-1.5653
2020/02/11 15:25:00,-1.5726
2020/02/11 15:30:00,-1.5773
2020/02/11 15:35:00,-1.5792
2020/02/11 15:40:00,-1.5784
2020/02/11 15:45:00,-1.575
2020/02/11 15:50:00,-1.569
2020/02/11 15:55:00,-1.5605
2020/02/11 16:00:00,-1.5496
2020/02/11 16:05:00,-1.5363
2020/02/11 16:10:00,-1.5208
2020/02/11 16:15:00,-1.503
2020/02/11 16:20:00,-1.483
2020/02/11 16:25:00,-1.4607
2020/02/11 16:30:00,-1.4362
2020/02/11 16:35:00,-1.4094
2020/02/11 16:40:00,-1.3803
2020/02/11 16:45:00,-1.3489
2020/02/11 16:50:00,-1.3151
2020/02/11 16:55:00,-1.279
2020/02/11 17:00:00,-1.2406
2020/02/11 17:05:00,-1.1997
2020/02/11 17:10:00,-1.1565
2020/02/11 17:15:00,-1.111
2020/02/11 17:20:00,-1.0633
2020/02/11 17:25:00,-1.0136
2020/02/11 17:30:00,-0.96206
2020/02/11 17:35:00,-0.90878
2020/02/11 17:40:00,-0.85398
2020/02/11 17:45:00,-0.79785
2020/02/11 17:50:00,-0.74059
2020/02/11 17:55:00,-0.68236
2020/02/11 18:00:00,-0.62328
2020/02/11 18:05:00,-0.56344
2020/02/11 18:10:00,-0.50291
2020/02/11 18:15:00,-0.4418
2020/02/11 18:20:00,-0.3802
2020/02/11 18:25:00,-0.3182
2020/02/11 18:30:00,-0.2559
2020/02/11 18:35:00,-0.19338
2020/02/11 18:40:00,-0.13073
2020/02/11 18:45:00,-0.068049
2020/02/11 18:50:00,-0.0054323
2020/02/11 18:55:00,0.057
2020/02/11 19:00:00,0.11909
2020/02/11 19:05:00,0.18063
2020/02/11 19:10:00,0.24138
2020/02/11 19:15:00,0.30109
2020/02/11 19:20:00,0.35954
2020/02/11 19:25:00,0.41658
2020/02/11 19:30:00,0.47209
2020/02/11 19:35:00,0.52599
2020/02/11 19:40:00,0.57827
2020/02/11 19:45:00,0.62889
2020/02/11 19:50:00,0.67781
2020/02/11 19:55:00,0.72498
2020/02/11 20:00:00,0.77027
2020/02/11 20:05:00,0.81354
2020/02/11 20:10:00,0.85467
2020/02/11 20:15:00,0.89358
2020/02/11 20:20:00,0.93022
2020/02/11 20:25:00,0.9646
2020/02/11 20:30:00,0.99669
2020/02/11 20:35:00,1.0265
2020/02/11 20:40:00,1.0539
2020/02/11 20:45:00,1.0789
2020/02/11 20:50:00,1.1013
2020/02/11 20:55:00,1.1209
2020/02/11 21:00:00,1.1379
2020/02/11 21:05:00,1.1521
2020/02/11 21:10:00,1.1637
2020/02/11 21:15:00,1.173
2020/02/11 21:20:00,1.1801
2020/02/11 21:25:00,1.1852
2020/02/11 21:30:00,1.1885
2020/02/11 21:35:00,1.19
2020/02/11 21:40:00,1.1896
2020/02/11 21:45:00,1.1873
2020/02/11 21:50:00,1.1829
2020/02/11 21:55:00,1.1763
2020/02/11 22:00:00,1.1674
2020/02/11 22:05:00,1.1561
2020/02/11 22:10:00,1.1423
2020/02/11 22:15:00,1.126
2020/02/11 22:20:00,1.1071
2020/02/11 22:25:00,1.0858
2020/02/11 22:30:00,1.062
2020/02/11 22:35:00,1.0356
2020/02/11 22:40:00,1.0068
2020/02/11 22:45:00,0.97564
2020/02/11 22:50:00,0.94219
2020/02/11 22:55:00,0.9066
2020/02/11 23:00:00,0.86902
2020/02/11 23:05:00,0.82957
2020/02/11 23:10:00,0.78834
2020/02/11 23:15:00,0.74534
2020/02/11 23:20:00,0.70056
2020/02/11 23:25:00,0.65396
2020/02/11 23:30:00,0.60554
2020/02/11 23:35:00,0.55531
2020/02/11 23:40:00,0.50337
2020/02/11 23:45:00,0.44985
2020/02/11 23:50:00,0.39493
2020/02/11 23:55:00,0.33879
2020/02/12 00:00:00,0.2816
2020/02/12 00:05:00,0.22351
2020/02/12 00:10:00,0.16463
2020/02/12 00:15:00,0.10508
2020/02/12 00:20:00,0.044978
2020/02/12 00:25:00,-0.015558
2020/02/12 00:30:00,-0.076376
2020/02/12 00:35:00,-0.13732
2020/02/12 00:40:00,-0.19823
2020/02/12 00:45:00,-0.25893
2020/02/12 00:50:00,-0.31926
2020/02/12 00:55:00,-0.37906
2020/02/12 01:00:00,-0.4382
2020/02/12 01:05:00,-0.49659
2020/02/12 01:10:00,-0.55417
2020/02/12 01:15:00,-0.61089
2020/02/12 01:20:00,-0.66669
2020/02/12 01:25:00,-0.72148
2020/02/12 01:30:00,-0.77516
2020/02/12 01:35:00,-0.82758
2020/02/12 01:40:00,-0.87858
2020/02/12 01:45:00,-0.928
2020/02/12 01:50:00,-0.97569
